Gene symbol	Con1__3
ABHD17C	22.0948
ABHD2	9.66665
ABHD3	6.94196
ABHD4	0
ABHD5	20.7594
ABHD6	0
ABHD8	0
ABI1	20.0039
ABI2	0.41084
ABI3	19.4454
ABI3BP	0
ABL1	1.58221
ABL2	17.1712
ABLIM1	3.841
ABLIM2	4.11419
ABLIM3	10.0592
ABO	39.3006
ABR	7.53786
ABRA	0.478288
ABRACL	0
ABT1	0
ABTB1	0
ABTB2	1.55156
ACAA1	15.6345
ACAA2	9.20024
ACACA	1.16683
ACACB	2.27902
ACAD10	4.78885
ACAD11	0
ACAD8	6.12107
ACAD9	8.75009
ACADL	0
ACADM	0
ACADS	0
ACADSB	3.59784
ACADVL	2.41714
ACAN	6.39926
ACAP1	0
ACAP2	1.04513
ACAP3	5.47665
ACAT1	0
ACAT2	12.7687
ACBD3	0.362169
ACBD4	4.74259
ACBD5	16.3558
ACBD6	0
ACBD7	24.2312
ACCS	20.4994
ACCSL	0
ACD	9.19774
ACE	3.73339
ACE2	0
ACER1	0
ACER2	4.60448
ACER3	16.3199
ACHE	3.98479
ACIN1	27.3972
ACKR1	16.2803
ACKR2	8.84539
ACKR3	12.2563
ACKR4	0
ACLY	0.885506
ACMSD	20.0558
ACO1	2.54814
ACO2	12.9805
ACOT1	0
ACOT11	6.95656
ACOT12	0
ACOT13	18.3992
ACOT2	0
ACOT4	0
ACOT6	29.4894
ACOT7	9.15379
ACOT8	0
ACOT9	0
ACOX1	2.13706
ACOX2	0.580393
ACOX3	0
ACOXL	4.50483
ACP1	55.5382
ACP2	17.478
ACP5	0
ACP6	0
ACPP	0
ACPT	16.1671
ACR	1.05616
ACRBP	0
ACRC	0.819255
ACRV1	0
ACSBG1	0
ACSBG2	20.2126
ACSF2	1.85133
ACSF3	19.174
ACSL1	6.8513
ACSL3	1.80145
ACSL4	0
ACSL5	0
ACSL6	4.58002
ACSM1	0
ACSM2A	26.1507
ACSM2B	16.083
ACSM3	0
ACSM4	0
ACSM5	0
ACSM6	0
ACSS1	30.0613
ACSS2	0
ACSS3	0
ACTA1	0
ACTA2	0
ACTA2-AS1	0
ACTB	333.799
ACTBL2	0
ACTC1	20.5794
ACTG1	246.12
ACTG1P17	0.847519
ACTG1P20	20.4338
ACTG1P4	0
ACTG2	0
ACTL10	0
ACTL6A	0
ACTL6B	0
ACTL7A	12.994
ACTL7B	23.5317
ACTL8	2.95712
ACTL9	5.00138
ACTN1	7.2891
ACTN1-AS1	0
ACTN2	6.45102
ACTN3	0
ACTN4	24.0051
ACTR10	1.63749
ACTR1A	1.37039
ACTR1B	0
ACTR2	33.7017
ACTR3	30.7514
ACTR3B	32.5789
ACTR3BP2	0
ACTR3BP5	1.70339
ACTR3C	0
ACTR5	0.536629
ACTR6	1.07996
ACTR8	0
ACTRT1	0
ACTRT2	81.8343
ACTRT3	19.0471
ACVR1	0.428941
ACVR1B	0
ACVR1C	17.0075
ACVR2A	0.734452
ACVR2B	13.0223
ACVR2B-AS1	0.527733
ACVRL1	2.48073
ACY1	0
ACY3	0
ACYP1	0
ACYP2	23.0445
ADA	0
ADAD1	9.35899
ADAD2	0
ADAL	0.283697
ADAM10	10.5651
ADAM11	12.1634
ADAM12	1.70529
ADAM15	22.3908
ADAM17	4.3617
ADAM18	3.8946
ADAM19	0.191899
ADAM1A	0
ADAM2	0
ADAM20	16.0211
ADAM20P1	7.31534
ADAM21	9.42273
ADAM21P1	0.663102
ADAM22	15.0531
ADAM23	0
ADAM28	8.6318
ADAM29	15.0979
ADAM30	16.1748
ADAM32	0.483448
ADAM33	4.08661
ADAM3A	3.84857
ADAM5	0
ADAM6	9.71752
ADAM7	9.15525
ADAM8	9.06237
ADAM9	0
ADAMDEC1	0.603564
ADAMTS1	13.3924
ADAMTS10	0
ADAMTS12	0.511608
ADAMTS13	15.317
ADAMTS14	1.92273
ADAMTS15	1.55348
ADAMTS16	0
ADAMTS17	15.6515
ADAMTS18	0.850716
ADAMTS19	0.248705
ADAMTS19-AS1	0
ADAMTS2	0.555858
ADAMTS20	0.219629
ADAMTS3	6.70024
ADAMTS4	13.2543
ADAMTS5	10.3826
ADAMTS6	3.26353
ADAMTS7	6.43341
ADAMTS7P1	0.254245
ADAMTS8	0
ADAMTS9	3.41398
ADAMTS9-AS1	4.88605
ADAMTS9-AS2	0
ADAMTSL1	8.09991
ADAMTSL2	12.0734
ADAMTSL3	7.70642
ADAMTSL4	7.11207
ADAMTSL4-AS1	2.98174
ADAMTSL5	0
ADAP1	0
ADAP2	8.62623
ADAR	7.0949
ADARB1	0
ADARB2	1.62264
ADARB2-AS1	0
ADAT1	13.1166
ADAT2	8.65877
ADAT3	0
ADCK1	0.670076
ADCK2	3.39284
ADCK3	5.82618
ADCK4	0
ADCK5	0.68604
ADCY1	17.5458
ADCY10	3.30936
ADCY10P1	2.22778
ADCY2	0.191171
ADCY3	10.7308
ADCY4	0
ADCY5	10.6088
ADCY6	1.07016
ADCY7	0
ADCY8	17.1651
ADCY9	6.12774
ADCYAP1	9.96727
ADCYAP1R1	17.9421
ADD1	0
ADD2	22.4261
ADD3	10.6916
ADD3-AS1	0
ADGB	1.67218
ADGRA1	4.89455
ADGRA1-AS1	0
ADGRA2	23.9487
ADGRA3	5.85063
ADGRB1	0.228118
ADGRB2	9.45822
ADGRB3	3.35286
ADGRD1	17.3519
ADGRE1	0
ADGRE2	10.0409
ADGRE3	0
ADGRE4P	5.78981
ADGRE5	19.4317
ADGRF1	4.21536
ADGRF2	1.23414
ADGRF3	9.63273
ADGRF4	4.11856
ADGRF5	1.53072
ADGRG1	3.07599
ADGRG2	1.08126
ADGRG3	0
ADGRG4	3.9885
ADGRG5	10.8944
ADGRG6	7.50817
ADGRG7	0
ADGRL1	2.69991
ADGRL2	0
ADGRL3	0.615113
ADGRL3-AS1	0
ADGRL4	0
ADGRV1	1.27178
ADH1A	0
ADH1B	11.7673
ADH1C	0
ADH4	1.3597
ADH5	9.47321
ADH6	0
ADH7	0
ADHFE1	0
ADI1	22.0576
ADIG	0
ADIPOQ	2.47211
ADIPOQ-AS1	8.64834
ADIPOR1	0.664184
ADIPOR2	0
ADIRF	0
ADK	0
ADM	8.86
ADM2	16.8407
ADM5	0
ADNP	0
ADNP-AS1	0
ADNP2	13.5922
ADO	12.7914
ADORA1	0
ADORA2A	41.2538
ADORA2A-AS1	0
ADORA2B	0
ADORA3	0
ADPGK	14.1742
ADPGK-AS1	0
ADPRH	18.72
ADPRHL1	13.1782
ADPRHL2	0
ADPRM	0
ADRA1A	7.05304
ADRA1B	5.3651
ADRA1D	28.245
ADRA2A	8.28989
ADRA2B	1.15681
ADRA2C	0
ADRB1	12.8437
ADRB2	0
ADRB3	18.9855
ADRBK1	1.12734
ADRBK2	19.7287
ADRM1	43.7223
ADSL	6.24969
ADSS	14.6646
ADSSL1	0
ADTRP	8.42553
AEBP1	0.62661
AEBP2	31.6077
AEN	7.94976
AES	11.693
AFAP1	10.7819
AFAP1-AS1	17.1267
AFAP1L1	1.56774
AFAP1L2	0
AFF1	3.60523
AFF2	1.80638
AFF3	9.0405
AFF4	4.52609
AFG3L1P	3.57869
AFG3L2	9.32352
AFM	0
AFMID	5.62519
AFP	0
AFTPH	0
AGA	0
AGAP1	8.0913
AGAP1-IT1	0
AGAP11	11.5595
AGAP2	32.3629
AGAP2-AS1	0
AGAP3	2.37827
AGAP4	7.64159
AGAP5	0.549548
AGAP6	8.07344
AGAP7P	18.293
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	1.79579
AGBL3	0
AGBL4	0
AGBL4-IT1	0
AGBL5	8.74905
AGBL5-AS1	0
AGER	0
AGFG1	4.36155
AGFG2	1.05512
AGGF1	0
AGK	34.0481
AGL	0.175718
AGMAT	3.30385
AGMO	23.6536
AGO1	6.83847
AGO2	3.81227
AGO3	0
AGO4	3.18585
AGPAT1	0
AGPAT2	0
AGPAT3	6.6233
AGPAT4	2.21276
AGPAT4-IT1	0
AGPAT5	5.71265
AGPAT6	6.56055
AGPAT9	6.03256
AGPS	7.4796
AGR2	0
AGR3	0
AGRN	1.19252
AGRP	0
AGT	5.64741
AGTPBP1	0
AGTR1	0
AGTR2	1.80943
AGTRAP	0
AGXT	6.16588
AGXT2	5.7423
AHCTF1	3.16614
AHCTF1P1	4.63615
AHCY	0
AHCYL1	8.74026
AHCYL2	6.69906
AHDC1	2.16974
AHI1	17.8843
AHNAK	23.6231
AHNAK2	12.0364
AHR	10.0442
AHRR	13.2639
AHSA1	27.7886
AHSA2	0.431081
AHSG	0
AHSP	0
AICDA	0.941684
AIDA	7.82919
AIF1	22.9262
AIF1L	16.9449
AIFM1	6.42239
AIFM2	2.40127
AIFM3	5.24364
AIG1	5.61405
AIM1	15.872
AIM1L	21.206
AIM2	0
AIMP1	0
AIMP2	0
AIP	0
AIPL1	5.67207
AIRE	1.16638
AIRN	37.314
AJAP1	13.0033
AJUBA	0
AK1	10.0745
AK2	49.8466
AK3	8.84693
AK4	2.54435
AK5	0
AK6	0
AK7	0
AK8	0
AK9	0.518683
AKAP1	10.9881
AKAP10	4.88293
AKAP11	3.36911
AKAP12	10.1253
AKAP13	0.646755
AKAP14	4.79118
AKAP17A	0
AKAP2	2.75952
AKAP3	0.77665
AKAP4	0
AKAP5	1.3523
AKAP6	3.80953
AKAP7	9.37678
AKAP8	20.0514
AKAP8L	9.73461
AKAP9	2.17902
AKIP1	1.31289
AKIRIN1	0.511224
AKIRIN2	0
AKNA	10.9853
AKNAD1	0
AKR1A1	0
AKR1B1	13.4025
AKR1B10	0
AKR1B15	0
AKR1C1	0
AKR1C2	0
AKR1C3	0
AKR1C4	0
AKR1C6P	0
AKR1C8P	5.72324
AKR1D1	0
AKR1E2	0
AKR7A2	8.5893
AKR7A2P1	1.10038
AKR7A3	0
AKR7L	7.03204
AKT1	4.74721
AKT1S1	7.61616
AKT2	11.253
AKT3	3.35205
AKTIP	4.2927
ALAD	13.0858
ALAS1	6.5251
ALAS2	12.8743
ALB	0
ALCAM	33.9826
ALDH16A1	15.9625
ALDH18A1	6.73671
ALDH1A1	0
ALDH1A2	0
ALDH1A3	4.34692
ALDH1B1	21.6838
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	19.0252
ALDH1L2	0
ALDH2	0
ALDH3A1	1.5624
ALDH3A2	4.52271
ALDH3B1	0.535201
ALDH3B2	0
ALDH4A1	0
ALDH5A1	3.69862
ALDH6A1	6.02105
ALDH7A1	14.1876
ALDH8A1	2.21631
ALDH9A1	20.2037
ALDOA	95.9389
ALDOB	1.64864
ALDOC	0
ALG1	16.6334
ALG10	2.50094
ALG10B	20.6962
ALG11	15.5073
ALG12	0
ALG13	0
ALG14	0
ALG1L	4.13296
ALG1L2	4.87512
ALG1L9P	12.8279
ALG2	0.46433
ALG3	0
ALG5	0
ALG6	0.384499
ALG8	0
ALG9	2.93192
ALK	0
ALKBH1	12.8133
ALKBH2	40.7486
ALKBH3	0.899839
ALKBH3-AS1	0
ALKBH4	17.2241
ALKBH5	0.377069
ALKBH6	0
ALKBH7	21.8678
ALKBH8	17.7659
ALLC	0
ALMS1	5.43099
ALMS1-IT1	12.5983
ALMS1P	0
ALOX12	6.2377
ALOX12-AS1	0
ALOX12B	0
ALOX12P2	21.4045
ALOX15	11.8056
ALOX15B	6.93311
ALOX15P1	0
ALOX5	3.91077
ALOX5AP	0
ALOXE3	0
ALPI	1.19019
ALPK1	16.761
ALPK2	4.78766
ALPK3	4.63903
ALPL	6.94472
ALPP	0
ALPPL2	0
ALS2	6.14873
ALS2CL	0.772362
ALS2CR11	21.1306
ALS2CR12	7.6713
ALX1	0
ALX3	0
ALX4	12.6949
ALYREF	0
AMACR	0
AMBN	0
AMBP	0
AMBRA1	9.76146
AMD1	6.39331
AMDHD1	0
AMDHD2	0
AMELX	0
AMELY	0
AMER1	0.58883
AMER2	5.85328
AMER3	23.2004
AMFR	0
AMH	3.37282
AMHR2	12.3723
AMICA1	0
AMIGO1	13.4635
AMIGO2	8.34478
AMIGO3	0
AMMECR1	0.238076
AMMECR1L	3.01051
AMN	0
AMN1	5.52276
AMOT	3.0777
AMOTL1	14.0278
AMOTL2	19.7977
AMPD1	5.57645
AMPD2	15.6595
AMPD3	12.8381
AMPH	1.18012
AMT	0
AMTN	0
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	12.7879
AMZ2	0
AMZ2P1	1.88007
ANAPC1	7.24783
ANAPC10	0
ANAPC11	0
ANAPC13	35.6739
ANAPC15	0
ANAPC16	8.31993
ANAPC1P1	4.69382
ANAPC2	0
ANAPC4	0
ANAPC5	2.82736
ANAPC7	9.52858
ANG	0
ANGEL1	7.78224
ANGEL2	9.02742
ANGPT1	10.5954
ANGPT2	11.6364
ANGPT4	0
ANGPTL1	0
ANGPTL2	7.95107
ANGPTL3	0
ANGPTL4	27.0009
ANGPTL5	6.77301
ANGPTL6	0
ANGPTL7	0
ANHX	0
ANK1	0.160847
ANK2	0.779165
ANK3	10.9336
ANKAR	20.2047
ANKDD1A	0
ANKDD1B	1.0396
ANKEF1	6.4074
ANKFN1	0
ANKFY1	10.8231
ANKH	12.4279
ANKHD1	12.7083
ANKHD1-EIF4EBP3	0.000427836
ANKIB1	1.23947
ANKK1	7.30541
ANKLE1	8.08303
ANKLE2	7.38825
ANKMY1	8.68231
ANKMY2	0
ANKRA2	0
ANKRD1	2.07459
ANKRD10	22.5352
ANKRD11	9.05737
ANKRD12	13.7249
ANKRD13A	0
ANKRD13B	0
ANKRD13C	12.8929
ANKRD13D	0
ANKRD16	10.0673
ANKRD17	9.50611
ANKRD18A	0
ANKRD18B	0
ANKRD18DP	14.4971
ANKRD19P	0
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	105.895
ANKRD20A19P	1.49009
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0
ANKRD20A5P	2.77921
ANKRD20A8P	0
ANKRD20A9P	43.9965
ANKRD22	0.643782
ANKRD23	0
ANKRD24	0
ANKRD26	11.264
ANKRD26P1	6.35832
ANKRD26P3	0
ANKRD27	0
ANKRD28	5.37838
ANKRD29	0
ANKRD30A	8.39253
ANKRD30B	19.5555
ANKRD30BL	28.9825
ANKRD30BP2	13.2594
ANKRD30BP3	0
ANKRD31	3.95538
ANKRD32	0
ANKRD33	0
ANKRD33B	14.7434
ANKRD34A	23.5716
ANKRD34B	9.12954
ANKRD34C	3.7229
ANKRD34C-AS1	0
ANKRD35	0
ANKRD36	0
ANKRD36B	3.35975
ANKRD36BP1	0.744283
ANKRD36BP2	1.60722
ANKRD36C	2.62084
ANKRD37	1.7052
ANKRD39	0
ANKRD40	14.4155
ANKRD42	4.44794
ANKRD44	26.5333
ANKRD44-IT1	15.7587
ANKRD45	0
ANKRD46	0
ANKRD49	18.718
ANKRD50	10.2844
ANKRD52	9.61374
ANKRD53	0
ANKRD54	23.2969
ANKRD55	0
ANKRD6	3.57597
ANKRD60	7.98315
ANKRD61	0
ANKRD62	1.8784
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	42.978
ANKRD66	37.7848
ANKRD7	20.2975
ANKRD9	15.5383
ANKS1A	7.70149
ANKS1B	7.85607
ANKS3	5.9512
ANKS4B	2.25588
ANKS6	1.5729
ANKUB1	0
ANKZF1	10.4907
ANLN	0
ANO1	0.358946
ANO1-AS2	0
ANO10	0
ANO2	6.61008
ANO3	5.93103
ANO4	2.37055
ANO5	4.13675
ANO6	12.6245
ANO7	0
ANO8	0
ANO9	0
ANOS1	4.17215
ANP32A	30.7652
ANP32A-IT1	0
ANP32AP1	0
ANP32B	0
ANP32C	0
ANP32D	0
ANP32E	8.74725
ANPEP	10.5955
ANTXR1	20.8098
ANTXR2	16.1712
ANTXRL	0.587153
ANTXRLP1	0
ANXA1	1.84496
ANXA10	0
ANXA11	6.48263
ANXA13	0
ANXA2	10.9199
ANXA2P1	0
ANXA2P2	6.68725
ANXA2P3	0
ANXA2R	0
ANXA3	0
ANXA4	16.4045
ANXA5	0
ANXA6	5.94734
ANXA7	12.6452
ANXA8	0
ANXA8L1	0
ANXA9	0
AOAH	0
AOAH-IT1	0
AOC1	12.5824
AOC2	7.17846
AOC3	0
AOC4P	7.19942
AOX1	0
AOX2P	0
AP1AR	0
AP1B1	19.4148
AP1B1P1	34.1367
AP1G1	3.8409
AP1G2	0
AP1M1	12.493
AP1M2	12.6807
AP1S1	0
AP1S2	0
AP1S3	41.5533
AP2A1	5.27896
AP2A2	16.9374
AP2B1	6.82334
AP2M1	21.939
AP2S1	12.0083
AP3B1	8.88521
AP3B2	0
AP3D1	6.51074
AP3M1	4.93554
AP3M2	2.50073
AP3S1	39.7785
AP3S2	0
AP4B1	5.65461
AP4B1-AS1	4.80906
AP4E1	5.184
AP4M1	0.736382
AP4S1	5.52414
AP5B1	0.759642
AP5M1	7.61412
AP5S1	0
AP5Z1	6.39817
APAF1	6.43897
APBA1	0.951195
APBA2	7.88275
APBA3	0.625722
APBB1	7.12538
APBB1IP	0
APBB2	0.178884
APBB3	5.07649
APC	4.60643
APC2	5.11889
APCDD1	0
APCDD1L	27.9904
APCDD1L-AS1	3.23225
APCS	0
APEH	15.281
APELA	14.1294
APEX1	0.958188
APEX2	0.716083
APH1A	48.4875
APH1B	6.60677
API5	11.2669
APIP	19.5413
APITD1	0
APITD1-CORT	0.00243253
APLF	0
APLN	11.6969
APLNR	26.7585
APLP1	0
APLP2	35.3991
APMAP	0
APOA1	0
APOA1-AS	0
APOA1BP	2.69903
APOA2	0
APOA4	30.356
APOA5	12.9355
APOB	8.1836
APOBEC1	0
APOBEC2	0
APOBEC3A	5.19018
APOBEC3A_B	15.1488
APOBEC3B	0
APOBEC3B-AS1	5.0642
APOBEC3C	2.73564
APOBEC3D	3.18586
APOBEC3F	87.7629
APOBEC3G	0
APOBEC3H	0
APOBEC4	0
APOBR	0
APOC1	69.3791
APOC1P1	53.4344
APOC2	0
APOC3	0
APOC4	3.08768
APOC4-APOC2	0
APOD	0
APOE	1.31289
APOF	0
APOH	0
APOL1	40.2574
APOL2	4.42351
APOL3	15.539
APOL4	27.006
APOL5	0
APOL6	1.09823
APOLD1	14.779
APOM	0
APOO	0
APOOL	6.58936
APOOP5	0
APOPT1	25.2108
APP	20.5459
APPBP2	0
APPL1	14.5125
APPL2	0
APRT	13.4718
APTR	0
APTX	7.49814
AQP1	17.5218
AQP10	5.40621
AQP11	0
AQP12A	0
AQP12B	0
AQP2	1.83562
AQP3	0
AQP4	0
AQP4-AS1	31.2574
AQP5	32.5041
AQP6	13.4453
AQP7	0
AQP7P1	27.8357
AQP7P3	51.0049
AQP8	0
AQP9	10.8156
AQR	0
AR	0.57989
ARAF	12.7826
ARAP1	7.04783
ARAP2	2.20353
ARAP3	0.480328
ARC	6.21905
ARCN1	18.5121
AREG	0
AREL1	1.15873
ARF1	35.6367
ARF3	25.5662
ARF4	0
ARF5	0
ARF6	9.1197
ARFGAP1	7.46088
ARFGAP2	6.24196
ARFGAP3	0.463802
ARFGEF1	7.43125
ARFGEF2	12.5399
ARFGEF3	10.1524
ARFIP1	2.73149
ARFIP2	7.78739
ARFRP1	56.3844
ARG1	0
ARG2	0
ARGFX	11.4972
ARGFXP2	0
ARGLU1	0
ARHGAP1	11.2664
ARHGAP10	31.6183
ARHGAP11A	27.3066
ARHGAP11B	0
ARHGAP12	0.269353
ARHGAP15	48.8821
ARHGAP17	0
ARHGAP18	0
ARHGAP19	3.04298
ARHGAP19-SLIT1	0
ARHGAP20	5.7565
ARHGAP21	9.75876
ARHGAP22	3.41197
ARHGAP23	0
ARHGAP24	5.00675
ARHGAP25	0.914269
ARHGAP26	8.67006
ARHGAP26-AS1	14.4699
ARHGAP26-IT1	0
ARHGAP27	1.76591
ARHGAP28	1.59593
ARHGAP29	6.8025
ARHGAP30	9.24783
ARHGAP31	12.7844
ARHGAP31-AS1	0
ARHGAP32	4.85583
ARHGAP33	0
ARHGAP35	16.4782
ARHGAP36	3.68218
ARHGAP39	6.26075
ARHGAP4	0
ARHGAP40	0
ARHGAP42	0.267217
ARHGAP44	10.5033
ARHGAP5	12.773
ARHGAP5-AS1	0
ARHGAP6	4.97068
ARHGAP8	0
ARHGAP9	14.8507
ARHGDIA	51.9629
ARHGDIB	37.8265
ARHGDIG	0
ARHGEF1	0
ARHGEF10	0
ARHGEF10L	11.3894
ARHGEF11	0.554576
ARHGEF12	7.6973
ARHGEF15	11.8566
ARHGEF16	0
ARHGEF17	0.956572
ARHGEF18	8.71859
ARHGEF19	0
ARHGEF2	2.80448
ARHGEF25	0.597887
ARHGEF26	0.247317
ARHGEF26-AS1	61.1668
ARHGEF28	0
ARHGEF3	9.42202
ARHGEF3-AS1	0
ARHGEF33	0
ARHGEF34P	0
ARHGEF35	0
ARHGEF37	7.29989
ARHGEF38	1.15629
ARHGEF38-IT1	0
ARHGEF39	3.07713
ARHGEF4	23.6396
ARHGEF40	0.224021
ARHGEF5	0
ARHGEF6	4.22416
ARHGEF7	6.10725
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.87525
ARHGEF9-IT1	0
ARID1A	0.156925
ARID1B	3.09729
ARID2	3.08273
ARID3A	0
ARID3B	8.67012
ARID3C	3.57763
ARID4A	3.17151
ARID4B	4.54943
ARID5A	0
ARID5B	6.04868
ARIH1	10.109
ARIH2	0.630528
ARIH2OS	1.76168
ARL1	0
ARL10	19.9743
ARL11	34.2194
ARL13A	0
ARL13B	16.1709
ARL14	0
ARL14EP	23.0337
ARL14EPL	0
ARL15	0
ARL16	0
ARL17A	0
ARL17B	0
ARL2	0
ARL2-SNX15	0
ARL2BP	1.29014
ARL3	26.1889
ARL4A	5.2646
ARL4C	0
ARL4D	0
ARL5A	0
ARL5B	7.5513
ARL5C	0
ARL6	0
ARL6IP1	7.71159
ARL6IP4	18.3089
ARL6IP5	3.17791
ARL6IP6	28.8331
ARL8A	0.805206
ARL8B	4.38264
ARL9	0
ARMC1	4.60448
ARMC10	10.5945
ARMC12	0
ARMC2	7.74063
ARMC2-AS1	0
ARMC3	0
ARMC4	5.1515
ARMC5	12.1662
ARMC6	2.80637
ARMC7	126.634
ARMC8	23.7103
ARMC9	2.37776
ARMCX1	0
ARMCX2	22.4779
ARMCX3	7.43063
ARMCX4	11.8622
ARMCX5	13.8294
ARMCX5-GPRASP2	0
ARMCX6	0.784833
ARMS2	0
ARMT1	0
ARNT	0
ARNT2	6.11264
ARNTL	2.35659
ARNTL2	19.7976
ARNTL2-AS1	0
ARPC1A	0
ARPC1B	0
ARPC2	30.6158
ARPC3	44.8397
ARPC4	26.4595
ARPC4-TTLL3	0
ARPC5	25.47
ARPC5L	0
ARPIN	19.211
ARPP19	18.669
ARPP21	1.66824
ARR3	5.57785
ARRB1	3.82563
ARRB2	0
ARRDC1	11.4509
ARRDC1-AS1	3.79854
ARRDC2	7.97481
ARRDC3	8.91273
ARRDC3-AS1	21.7796
ARRDC4	9.13077
ARRDC5	19.686
ARSA	13.054
ARSB	16.1407
ARSD	1.46394
ARSE	8.90841
ARSF	0
ARSG	10.9315
ARSH	0
ARSI	5.75619
ARSJ	0
ARSK	2.32622
ART1	0
ART3	3.68705
ART4	11.6077
ART5	0
ARTN	0
ARV1	0
ARVCF	0
ARX	5.93613
AS3MT	8.63583
ASAH1	8.56325
ASAH2	0
ASAH2B	0
ASAP1	0
ASAP1-IT1	25.3502
ASAP1-IT2	3.34855
ASAP2	6.77456
ASAP3	3.4321
ASB1	4.94292
ASB10	21.5827
ASB11	1.44513
ASB12	0
ASB13	8.74636
ASB14	8.57818
ASB15	0
ASB16	44.2351
ASB16-AS1	3.47906
ASB17	0
ASB18	0
ASB2	13.8594
ASB3	1.30899
ASB4	0.33611
ASB5	0
ASB6	31.8783
ASB7	5.43259
ASB8	1.01304
ASB9	0
ASB9P1	31.0989
ASCC1	13.074
ASCC2	3.57258
ASCC3	12.2417
ASCL1	21.4176
ASCL2	11.9159
ASCL3	0
ASCL4	10.6986
ASCL5	33.3957
ASF1A	27.0205
ASF1B	0
ASGR1	0
ASGR2	0
ASH1L	1.67602
ASH1L-AS1	18.7786
ASH2L	18.7316
ASIC1	17.0801
ASIC2	5.92039
ASIC3	6.29627
ASIC4	0.461855
ASIC5	0
ASIP	0
ASL	0
ASMT	0
ASMTL	0
ASMTL-AS1	0
ASNA1	0
ASNS	0
ASNSD1	2.15416
ASPA	30.0714
ASPDH	0
ASPG	0.692321
ASPH	21.7392
ASPHD1	0
ASPHD2	6.26752
ASPM	4.42473
ASPN	0
ASPRV1	0
ASPSCR1	0
ASRGL1	0.571335
ASS1	0
ASTE1	0
ASTL	0
ASTN1	18.5663
ASTN2	128.138
ASTN2-AS1	0
ASUN	0
ASXL1	0
ASXL2	7.83396
ASXL3	4.56691
ASZ1	0
ATAD1	4.73682
ATAD2	4.30503
ATAD2B	9.69269
ATAD3A	0
ATAD3B	0
ATAD3C	22.9682
ATAD5	8.38069
ATAT1	0
ATCAY	11.5665
ATE1	0.528441
ATE1-AS1	0
ATF1	0
ATF2	12.5739
ATF3	8.55255
ATF4	39.4676
ATF5	3.3301
ATF6	16.5243
ATF6B	21.2473
ATF7	0
ATF7IP	10.7683
ATF7IP2	0.354073
ATG10	0
ATG101	0
ATG12	11.1795
ATG13	1.99769
ATG14	3.21299
ATG16L1	1.798
ATG16L2	11.3392
ATG2A	0.983838
ATG2B	5.11765
ATG3	0
ATG4A	0
ATG4B	18.7004
ATG4C	21.2207
ATG4D	0.81938
ATG5	6.28733
ATG7	7.3858
