Gene symbol	RR1__2
ACOT9	38.8091
ACOX1	6.11078
ACOX2	1.65455
ACOX3	7.46458
ACOXL	0
ACP1	63.9867
ACP2	27.7549
ACP5	2.39511
ACP6	5.2398
ACPP	0.208499
ACPT	0
ACR	0
ACRBP	0
ACRC	0.278865
ACRV1	0
ACSBG1	0.0199552
ACSBG2	0
ACSF2	5.09068
ACSF3	6.52988
ACSL1	8.23278
ACSL3	9.58908
ACSL4	38.6608
ACSL5	5.63511
ACSL6	0.199425
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0.257932
ACSM4	0
ACSM5	0.0998308
ACSM6	0
ACSS1	0.0491759
ACSS2	15.2968
ACSS3	2.77446
ACTA1	0
ACTA2	24.9024
ACTA2-AS1	0
ACTB	7020.98
ACTBL2	0
ACTC1	0.110887
ACTG1	2399.28
ACTG1P17	0.0381896
ACTG1P20	0.338764
ACTG1P4	0
ACTG2	0.58898
ACTL10	2.51586
ACTL6A	47.9157
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	1.10117
ACTL9	0
ACTN1	82.6752
ACTN1-AS1	0
ACTN2	0.0117313
ACTN3	0
ACTN4	248.691
ACTR10	12.8009
ACTR1A	86.6312
ACTR1B	19.4328
ACTR2	167.185
ACTR3	51.6266
ACTR3B	2.9585
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	1.09004
ACTR5	5.5888
ACTR6	11.7656
ACTR8	9.21702
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	5.75582
ACVR1B	5.39528
ACVR1C	0.0741135
ACVR2A	1.67527
ACVR2B	0.786605
ACVR2B-AS1	0.238997
ACVRL1	0.140909
ACY1	10.9067
ACY3	0
ACYP1	44.2553
ACYP2	9.07501
ADA	4.16439
ADAD1	0
ADAD2	0.119279
ADAL	6.73011
ADAM10	39.108
ADAM11	0.0658242
ADAM12	28.2699
ADAM15	17.8042
ADAM17	18.5335
ADAM18	0
ADAM19	2.59483
ADAM1A	0.293576
ADAM2	0
ADAM20	0.0213588
ADAM20P1	0.0390355
ADAM21	1.28083
ADAM21P1	0.629293
ADAM22	2.18187
ADAM23	0.633283
ADAM28	0.254517
ADAM29	0
ADAM30	0
ADAM32	0.0876375
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	2.49858
ADAM9	44.0225
ADAMDEC1	0
ADAMTS1	14.1301
ADAMTS10	0
ADAMTS12	2.36181
ADAMTS13	0.123343
ADAMTS14	0
ADAMTS15	0.010099
ADAMTS16	0.498186
ADAMTS17	0.00901919
ADAMTS18	0.0387188
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.149994
ADAMTS20	0.289852
ADAMTS3	0.373788
ADAMTS4	3.42737
ADAMTS5	0.48486
ADAMTS6	3.15252
ADAMTS7	0.501816
ADAMTS7P1	0
ADAMTS8	0.0159785
ADAMTS9	0.0777419
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTSL1	2.49722
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	0.136356
ADAMTSL4-AS1	0
ADAMTSL5	0
ADAP1	1.07852
ADAP2	0.0217199
ADAR	29.4927
ADARB1	0.373266
ADARB2	0
ADARB2-AS1	0
ADAT1	14.988
ADAT2	0.86993
ADAT3	5.44439
ADCK1	2.38811
ADCK2	17.9155
ADCK3	6.01525
ADCK4	13.3296
ADCK5	3.22314
ADCY1	0
ADCY10	0
ADCY10P1	0.012661
ADCY2	0
ADCY3	7.96295
ADCY4	0
ADCY5	0.0112339
ADCY6	3.69149
ADCY7	5.1986
ADCY8	1.34729
ADCY9	2.13013
ADCYAP1	0
ADCYAP1R1	0.115408
ADD1	33.2905
ADD2	0.0312408
ADD3	11.4931
ADD3-AS1	0.0514087
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.597162
ADGRA3	6.10541
ADGRB1	0.0103799
ADGRB2	1.22639
ADGRB3	0
ADGRD1	0.394734
ADGRE1	29.5989
ADGRE2	0.147933
ADGRE3	0
ADGRE4P	0.371722
ADGRE5	41.2022
ADGRF1	0.0419928
ADGRF2	0.0112278
ADGRF3	0.0546155
ADGRF4	1.40145
ADGRF5	0.0298403
ADGRG1	64.0748
ADGRG2	0.971046
ADGRG3	0.0237494
ADGRG4	0
ADGRG5	0.34626
ADGRG6	0
ADGRG7	0
ADGRL1	4.49995
ADGRL2	1.93604
ADGRL3	0.317324
ADGRL3-AS1	0
ADGRL4	0.0161845
ADGRV1	0.307497
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	55.5945
ADH6	0
ADH7	0
ADHFE1	0.425067
ADI1	103.548
ADIG	0
ADIPOQ	0.0252508
ADIPOQ-AS1	0
ADIPOR1	142.522
ADIPOR2	13.2843
ADIRF	1.42053
ADK	67.0073
ADM	199.298
ADM2	0.129936
ADM5	1.13007
ADNP	21.0497
ADNP-AS1	0.72448
ADNP2	5.96023
ADO	10.4258
ADORA1	2.72025
ADORA2A	3.62786
ADORA2A-AS1	1.88292
ADORA2B	10.361
ADORA3	0.0357424
ADPGK	43.4635
ADPGK-AS1	0.568977
ADPRH	5.56563
ADPRHL1	0.628056
ADPRHL2	70.6183
ADPRM	6.6499
ADRA1A	0.0526506
ADRA1B	0.593291
ADRA1D	0.0224525
ADRA2A	0.0301273
ADRA2B	0
ADRA2C	0
ADRB1	0.0623882
ADRB2	0
ADRB3	0.0226365
ADRBK1	15.2337
ADRBK2	0.47447
ADRM1	436.773
ADSL	45.3333
ADSS	21.0772
ADSSL1	3.67209
ADTRP	4.76908
AEBP1	0.0711842
AEBP2	5.96338
AEN	22.9674
AES	377.444
AFAP1	11.6425
AFAP1-AS1	0.00840042
AFAP1L1	0.0997282
AFAP1L2	3.67508
AFF1	4.72463
AFF2	0.00821532
AFF3	0.0139462
AFF4	13.879
AFG3L1P	1.86263
AFG3L2	27.0754
AFM	0
AFMID	8.96908
AFP	0.934022
AFTPH	15.8801
AGA	5.24659
AGAP1	2.67098
AGAP1-IT1	0.84309
AGAP11	0.0749214
AGAP2	0.752519
AGAP2-AS1	40.5917
AGAP3	62.9673
AGAP4	0.28067
AGAP5	0.199032
AGAP6	0.495081
AGAP7P	0.100423
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.342482
AGBL3	0.0830136
AGBL4	0.0198544
AGBL4-IT1	0
AGBL5	28.9021
AGBL5-AS1	0.271246
AGER	1.06232
AGFG1	8.31266
AGFG2	9.10478
AGGF1	6.9724
AGK	15.317
AGL	5.72096
AGMAT	1.51767
AGMO	0
AGO1	6.25972
AGO2	7.22745
AGO3	3.3088
AGO4	1.98276
AGPAT1	55.8492
AGPAT2	1.06984
AGPAT3	19.1731
AGPAT4	1.64155
AGPAT4-IT1	0.570718
AGPAT5	13.735
AGPAT6	22.173
AGPAT9	13.9594
AGPS	11.9316
AGR2	0
AGR3	0
AGRN	15.5101
AGRP	0.0988884
AGT	0.581396
AGTPBP1	14.3553
AGTR1	0.93465
AGTR2	0
AGTRAP	205.154
AGXT	0
AGXT2	0
AHCTF1	12.3341
AHCTF1P1	0.13443
AHCY	155.449
AHCYL1	99.4421
AHCYL2	4.94698
AHDC1	4.83103
AHI1	2.90465
AHNAK	48.8373
AHNAK2	7.02519
AHR	19.1122
AHRR	1.98459
AHSA1	281.308
AHSA2	2.71777
AHSG	0
AHSP	0
AICDA	0.0213423
AIDA	92.9133
AIF1	0
AIF1L	2.30791
AIFM1	42.1293
AIFM2	30.5273
AIFM3	0.0790681
AIG1	18.8191
AIM1	10.0607
AIM1L	0.0657764
AIM2	10.5425
AIMP1	27.818
AIMP2	24.199
AIP	170.36
AIPL1	0.0427887
AIRE	0
AIRN	0.0132533
AJAP1	0.355546
AJUBA	21.2563
AK1	53.3534
AK2	102.575
AK3	33.6985
AK4	46.5711
AK5	0.106258
AK6	53.8449
AK7	0.339202
AK8	0.436015
AK9	1.94536
AKAP1	4.5835
AKAP10	6.72919
AKAP11	13.888
AKAP12	18.3631
AKAP13	3.52372
AKAP14	0
AKAP17A	0
AKAP2	24.1794
AKAP3	0
AKAP4	0.0209025
AKAP5	0.395784
AKAP6	0.0217052
AKAP7	3.12793
AKAP8	6.33979
AKAP8L	27.5902
AKAP9	2.26709
AKIP1	37.7913
AKIRIN1	48.2975
AKIRIN2	48.0592
AKNA	0.723546
AKNAD1	0.309481
AKR1A1	51.1264
AKR1B1	2838.14
AKR1B10	1.98637
AKR1B15	0.194579
AKR1C1	15.8163
AKR1C2	1.50692
AKR1C3	18.2229
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	26.5063
AKR7A2P1	0
AKR7A3	0
AKR7L	0.0866969
AKT1	82.7982
AKT1S1	126.177
AKT2	29.369
AKT3	27.9407
AKTIP	20.3693
ALAD	14.8063
ALAS1	12.1538
ALAS2	0
ALB	0
ALCAM	28.6371
ALDH16A1	5.92358
ALDH18A1	53.2241
ALDH1A1	0
ALDH1A2	0
ALDH1A3	68.9439
ALDH1B1	9.52733
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.25101
ALDH2	22.9086
ALDH3A1	0.0703811
ALDH3A2	12.3903
ALDH3B1	24.5344
ALDH3B2	0
ALDH4A1	1.33148
ALDH5A1	1.13106
ALDH6A1	8.59401
ALDH7A1	1.29635
ALDH8A1	0.0755664
ALDH9A1	21.2598
ALDOA	2756.78
ALDOB	0
ALDOC	107.158
ALG1	2.85972
ALG10	1.58843
ALG10B	2.16776
ALG11	1.39035
ALG12	8.054
ALG13	12.0752
ALG14	11.5467
ALG1L	0
ALG1L2	0
ALG1L9P	0.14522
ALG2	18.1824
ALG3	70.9576
ALG5	42.5354
ALG6	3.19378
ALG8	26.3745
ALG9	4.22688
ALK	0
ALKBH1	5.38628
ALKBH2	45.7129
ALKBH3	27.8736
ALKBH3-AS1	0
ALKBH4	12.084
ALKBH5	66.2945
ALKBH6	57.7548
ALKBH7	37.5459
ALKBH8	2.79353
ALLC	0.0446023
ALMS1	1.62053
ALMS1-IT1	0.852332
ALMS1P	0
ALOX12	0.0769948
ALOX12-AS1	3.0988
ALOX12B	0.0721673
ALOX12P2	0.520126
ALOX15	0
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0.157694
ALOXE3	0.693411
ALPI	0
ALPK1	1.36606
ALPK2	2.48416
ALPK3	0.0670515
ALPL	0
ALPP	0
ALPPL2	0
ALS2	4.99717
ALS2CL	0.0886306
ALS2CR11	0.02893
ALS2CR12	0.0349719
ALX1	6.90802
ALX3	1.08527
ALX4	0.0105022
ALYREF	171.255
AMACR	2.21943
AMBN	0
AMBP	0.180008
AMBRA1	7.89622
AMD1	26.5901
AMDHD1	0.200312
AMDHD2	2.24247
AMELX	0
AMELY	0
AMER1	0.25486
AMER2	0
AMER3	0
AMFR	67.0694
AMH	3.0174
AMHR2	0
AMICA1	0
AMIGO1	0.829087
AMIGO2	16.3372
AMIGO3	1.25806
AMMECR1	9.80546
AMMECR1L	4.00691
AMN	0
AMN1	3.6451
AMOT	0
AMOTL1	1.54105
AMOTL2	6.62892
AMPD1	0
AMPD2	23.5291
AMPD3	4.09839
AMPH	5.74858
AMT	0.0947205
AMTN	4.34705
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.108507
AMZ1	1.85466
AMZ2	62.0391
AMZ2P1	0.921753
ANAPC1	4.16712
ANAPC10	11.0339
ANAPC11	157.153
ANAPC13	72.2025
ANAPC15	58.85
ANAPC16	39.1032
ANAPC1P1	0.141148
ANAPC2	13.155
ANAPC4	7.88173
ANAPC5	63.7667
ANAPC7	23.7414
ANG	5.28811
ANGEL1	3.04133
ANGEL2	7.52185
ANGPT1	0.468245
ANGPT2	0.123879
ANGPT4	0
ANGPTL1	0.0165381
ANGPTL2	13.0791
ANGPTL3	0.020122
ANGPTL4	35.9699
ANGPTL5	0
ANGPTL6	4.18121
ANGPTL7	0.0265021
ANHX	0
ANK1	0.991725
ANK2	0.738291
ANK3	0.561727
ANKAR	0.446116
ANKDD1A	1.36853
ANKDD1B	0.0470864
ANKEF1	2.68207
ANKFN1	0.422944
ANKFY1	6.08054
ANKH	4.9161
ANKHD1	14.3742
ANKHD1-EIF4EBP3	4.6847
ANKIB1	12.111
ANKK1	0
ANKLE1	0.110035
ANKLE2	27.7491
ANKMY1	0.21672
ANKMY2	17.7995
ANKRA2	4.85199
ANKRD1	0.31237
ANKRD10	20.4398
ANKRD11	11.2652
ANKRD12	9.76103
ANKRD13A	20.9494
ANKRD13B	3.79781
ANKRD13C	8.58822
ANKRD13D	10.4803
ANKRD16	7.16122
ANKRD17	13.793
ANKRD18A	0.0156393
ANKRD18B	4.26704
ANKRD18DP	0.143786
ANKRD19P	1.41954
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	5.24231
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0.0333659
ANKRD20A5P	0.0157777
ANKRD20A8P	0.0159462
ANKRD20A9P	0.107949
ANKRD22	0.160875
ANKRD23	0.0464921
ANKRD24	0.216906
ANKRD26	1.85777
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	9.16978
ANKRD28	9.23715
ANKRD29	1.28981
ANKRD30A	0
ANKRD30B	0.0125233
ANKRD30BL	0.302923
ANKRD30BP2	0.309546
ANKRD30BP3	0
ANKRD31	0.0473776
ANKRD32	4.04294
ANKRD33	0
ANKRD33B	1.22873
ANKRD34A	7.67098
ANKRD34B	0
ANKRD34C	0.0423468
ANKRD34C-AS1	0
ANKRD35	12.5892
ANKRD36	0.209597
ANKRD36B	0.191149
ANKRD36BP1	3.8295
ANKRD36BP2	0
ANKRD36C	0.238786
ANKRD37	6.67203
ANKRD39	16.6696
ANKRD40	16.3362
ANKRD42	7.33092
ANKRD44	0.575383
ANKRD44-IT1	0.0639677
ANKRD45	0.985907
ANKRD46	4.93681
ANKRD49	3.99813
ANKRD50	2.50919
ANKRD52	14.7558
ANKRD53	0.346349
ANKRD54	19.4976
ANKRD55	0
ANKRD6	0.107679
ANKRD60	0.0172561
ANKRD61	0.0453715
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0.815517
ANKRD9	17.6554
ANKS1A	1.58221
ANKS1B	1.094
ANKS3	2.23647
ANKS4B	0.0204572
ANKS6	2.50708
ANKUB1	0
ANKZF1	12.2007
ANLN	57.8011
ANO1	0
ANO1-AS2	0
ANO10	46.402
ANO2	0
ANO3	0.0964086
ANO4	0.0564441
ANO5	1.02722
ANO6	18.4714
ANO7	0.211266
ANO8	2.74376
ANO9	0
ANOS1	0.00904429
ANP32A	108.777
ANP32A-IT1	0.107778
ANP32AP1	0
ANP32B	292.791
ANP32C	0
ANP32D	0
ANP32E	109.836
ANPEP	0.176427
ANTXR1	17.1787
ANTXR2	8.31879
ANTXRL	0
ANTXRLP1	0
ANXA1	792.674
ANXA10	0.578429
ANXA11	83.0634
ANXA13	0
ANXA2	1970.16
ANXA2P1	0.145686
ANXA2P2	14.1536
ANXA2P3	0
ANXA2R	0.729221
ANXA3	0
ANXA4	51.3207
ANXA5	583.053
ANXA6	53.6788
ANXA7	119.234
ANXA8	1.78574
ANXA8L1	4.97898
ANXA9	3.41316
AOAH	0.284419
AOAH-IT1	0
AOC1	0
AOC2	0.381864
AOC3	0.0252424
AOC4P	0
AOX1	13.2288
AOX2P	0
AP1AR	7.74756
AP1B1	18.4731
AP1B1P1	0
AP1G1	21.0212
AP1G2	0.685377
AP1M1	127.662
AP1M2	15.2981
AP1S1	229.761
AP1S2	16.1982
AP1S3	2.20406
AP2A1	41.1324
AP2A2	7.61209
AP2B1	61.3025
AP2M1	437.185
AP2S1	725.706
AP3B1	31.7648
AP3B2	1.87103
AP3D1	41.1302
AP3M1	19.2076
AP3M2	5.03106
AP3S1	115.423
AP3S2	20.0101
AP4B1	13.4782
AP4B1-AS1	0.144564
AP4E1	8.49539
AP4M1	9.56981
AP4S1	1.40196
AP5B1	4.82478
AP5M1	21.1057
AP5S1	10.54
AP5Z1	5.16753
APAF1	1.51469
APBA1	0.0173229
APBA2	0.0162416
APBA3	7.80903
APBB1	10.4974
APBB1IP	0.0454405
APBB2	3.71171
APBB3	1.28681
APC	3.31089
APC2	0.111101
APCDD1	0
APCDD1L	50.2498
APCDD1L-AS1	13.0912
APCS	0
APEH	34.6509
APELA	0
APEX1	54.8131
APEX2	31.9052
APH1A	117.662
APH1B	9.13291
API5	58.0892
APIP	46.2942
APITD1	28.0363
APITD1-CORT	5.56144
APLF	0.606514
APLN	15.7216
APLNR	0
APLP1	1.35548
APLP2	56.1372
APMAP	27.2996
APOA1	0
APOA1-AS	0
APOA1BP	116.206
APOA2	0
APOA4	0.0880671
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0.270695
APOBEC3A	0.139888
APOBEC3A_B	0
APOBEC3B	20.6038
APOBEC3B-AS1	1.11231
APOBEC3C	37.7823
APOBEC3D	0.528997
APOBEC3F	1.27636
APOBEC3G	0.98374
APOBEC3H	0.0656029
APOBEC4	0.0214751
APOBR	0.0616153
APOC1	0.215334
APOC1P1	0
APOC2	0.105497
APOC3	0.168458
APOC4	0
APOC4-APOC2	0
APOD	0.238992
APOE	0.411113
APOF	0
APOH	0.0554875
APOL1	5.46734
APOL2	33.5786
APOL3	5.12452
APOL4	0.109736
APOL5	0
APOL6	6.55732
APOLD1	2.68216
APOM	3.13451
APOO	55.9244
APOOL	5.17046
APOOP5	0
APOPT1	80.3386
APP	90.1607
APPBP2	5.38514
APPL1	13.8436
APPL2	13.9889
APRT	297.422
APTR	1.93232
APTX	31.1833
AQP1	0.123933
AQP10	0
AQP11	0.482226
AQP12A	0
AQP12B	0
AQP2	0
AQP3	0.364854
AQP4	0
AQP4-AS1	0
AQP5	0
AQP6	0
AQP7	0
AQP7P1	0
AQP7P3	0.511583
AQP8	0
AQP9	0.549408
AQR	14.4959
AR	1.04153
ARAF	20.2974
ARAP1	5.74973
ARAP2	2.40088
ARAP3	3.60554
ARC	3.40433
ARCN1	66.6659
AREG	0
AREL1	12.1048
ARF1	507.956
ARF3	134.619
ARF4	291.598
ARF5	200.787
ARF6	36.4459
ARFGAP1	28.7661
ARFGAP2	20.0016
ARFGAP3	8.59947
ARFGEF1	7.35896
ARFGEF2	6.13479
ARFGEF3	1.12932
ARFIP1	15.8256
ARFIP2	34.9622
ARFRP1	20.0955
ARG1	0.0436081
ARG2	21.8542
ARGFX	0.0227376
ARGFXP2	0.110642
ARGLU1	25.092
ARHGAP1	52.9525
ARHGAP10	7.20966
ARHGAP11A	25.3287
ARHGAP11B	2.24617
ARHGAP12	8.79719
ARHGAP15	0
ARHGAP17	24.6551
ARHGAP18	5.13288
ARHGAP19	3.44433
ARHGAP19-SLIT1	0
ARHGAP20	0
ARHGAP21	9.1186
ARHGAP22	7.27304
ARHGAP23	12.2793
ARHGAP24	0.30574
ARHGAP25	0.0828889
ARHGAP26	0.872949
ARHGAP26-AS1	0.0715938
ARHGAP26-IT1	0
ARHGAP27	2.27889
ARHGAP28	0.300846
ARHGAP29	3.52137
ARHGAP30	0.164754
ARHGAP31	4.13295
ARHGAP31-AS1	0.395813
ARHGAP32	1.1842
ARHGAP33	1.51138
ARHGAP35	19.2547
ARHGAP36	0
ARHGAP39	1.53346
ARHGAP4	0.253875
ARHGAP40	0.230842
ARHGAP42	1.33666
ARHGAP44	1.93679
ARHGAP5	7.46053
ARHGAP5-AS1	2.20852
ARHGAP6	0
ARHGAP8	0
ARHGAP9	0.0293919
ARHGDIA	411.298
ARHGDIB	4.20913
ARHGDIG	0.14999
ARHGEF1	51.8779
ARHGEF10	2.91629
ARHGEF10L	3.70863
ARHGEF11	5.95754
ARHGEF12	11.7847
ARHGEF15	0.0140272
ARHGEF16	0.0204724
ARHGEF17	0.704436
ARHGEF18	8.00128
ARHGEF19	0
ARHGEF2	35.7336
ARHGEF25	6.0657
ARHGEF26	1.54344
ARHGEF26-AS1	0.0461812
ARHGEF28	2.89727
ARHGEF3	5.39335
ARHGEF3-AS1	0
ARHGEF33	0.0943573
ARHGEF34P	0.110534
ARHGEF35	0.413995
ARHGEF37	0.54541
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	8.23057
ARHGEF4	0.0480327
ARHGEF40	6.79521
ARHGEF5	0.575215
ARHGEF6	13.8213
ARHGEF7	16.1431
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	3.20519
ARHGEF9-IT1	0
ARID1A	16.9628
ARID1B	4.16409
ARID2	4.67502
ARID3A	10.4571
ARID3B	1.73888
ARID3C	0
ARID4A	3.25536
ARID4B	7.9134
ARID5A	4.61167
ARID5B	5.40903
ARIH1	16.3588
ARIH2	19.7977
ARIH2OS	0.515715
ARL1	54.3808
ARL10	0.879079
ARL11	0.0621699
ARL13A	0
ARL13B	5.25678
ARL14	0.153086
ARL14EP	13.6043
ARL14EPL	2.15058
ARL15	5.54742
ARL16	20.7935
ARL17A	0.252309
ARL17B	0.184642
ARL2	142.219
ARL2-SNX15	0
ARL2BP	59.8065
ARL3	10.9182
ARL4A	14.6663
ARL4C	5.15695
ARL4D	27.5904
ARL5A	11.5229
ARL5B	4.00035
ARL5C	0
ARL6	8.57227
ARL6IP1	238.767
ARL6IP4	244.515
ARL6IP5	95.2854
ARL6IP6	2.92158
ARL8A	38.1419
ARL8B	26.0572
ARL9	0
ARMC1	23.8976
ARMC10	48.0463
ARMC12	0.325408
ARMC2	0.689174
ARMC2-AS1	0
ARMC3	0
ARMC4	0.597788
ARMC5	6.31935
ARMC6	27.4819
ARMC7	9.5526
ARMC8	7.32322
ARMC9	10.2481
ARMCX1	15.9352
ARMCX2	11.6784
ARMCX3	8.03614
ARMCX4	2.53619
ARMCX5	6.41221
ARMCX5-GPRASP2	1.2624
ARMCX6	38.0126
ARMS2	0.183338
ARMT1	10.3
ARNT	17.6886
ARNT2	1.71329
ARNTL	5.15736
ARNTL2	14.7368
ARNTL2-AS1	0
ARPC1A	150.41
ARPC1B	170.702
ARPC2	180.34
ARPC3	669.749
ARPC4	190.414
ARPC4-TTLL3	0.334145
ARPC5	85.3366
ARPC5L	66.323
ARPIN	12.1524
ARPP19	59.3471
ARPP21	0
ARR3	0
ARRB1	2.26439
ARRB2	39.1827
ARRDC1	17.5343
ARRDC1-AS1	20.7043
ARRDC2	10.5384
ARRDC3	33.8558
ARRDC3-AS1	0.45706
ARRDC4	6.38087
ARRDC5	0
ARSA	1.7075
ARSB	3.75444
ARSD	4.04014
ARSE	2.78752
ARSF	0
ARSG	0.301603
ARSH	0
ARSI	2.96606
ARSJ	2.71754
ARSK	3.43139
ART1	0
ART3	0
ART4	0
ART5	0
ARTN	17.1312
ARV1	50.36
ARVCF	0.230763
ARX	0.0621076
AS3MT	6.67175
ASAH1	29.3731
ASAH2	0.498036
ASAH2B	1.11307
ASAP1	8.06912
ASAP1-IT1	0.170224
ASAP1-IT2	0.393403
ASAP2	10.6041
ASAP3	3.3794
ASB1	3.69287
ASB10	0
ASB11	0
ASB12	0
ASB13	3.35891
ASB14	0.665081
ASB15	0
ASB16	0.314288
ASB16-AS1	3.69952
ASB17	0
ASB18	0
ASB2	0.0216119
ASB3	17.0102
ASB4	0
ASB5	0
ASB6	18.6879
ASB7	8.74249
ASB8	36.0034
ASB9	2.85469
ASB9P1	0.0778318
ASCC1	9.92198
ASCC2	19.9203
ASCC3	4.67233
ASCL1	0.0484916
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0.0909672
ASF1A	30.0393
ASF1B	87.0178
ASGR1	0.187166
ASGR2	0
ASH1L	3.77282
ASH1L-AS1	1.16234
ASH2L	22.0204
ASIC1	1.07449
ASIC2	0
ASIC3	0.170811
ASIC4	0
ASIC5	0
ASIP	0.291698
ASL	16.215
ASMT	0
ASMTL	0
