Gene symbol	Con3__3
ABHD14A-ACY1	3.49391
ABHD14B	12.8539
ABHD15	10.1345
ABHD16A	9.91503
ABHD16B	3.55649
ABHD17A	59.6492
ABHD17B	10.4211
ABHD17C	7.17485
ABHD2	34.7375
ABHD3	7.44576
ABHD4	8.94819
ABHD5	10.1722
ABHD6	12.8563
ABHD8	23.1231
ABI1	17.3058
ABI2	21.22
ABI3	0.0328606
ABI3BP	1.99388
ABL1	24.7769
ABL2	11.9803
ABLIM1	10.6865
ABLIM2	0.0785405
ABLIM3	20.2766
ABO	0
ABR	51.1351
ABRA	0.0487265
ABRACL	29.6435
ABT1	9.655
ABTB1	6.5705
ABTB2	2.73698
ACAA1	31.5901
ACAA2	32.533
ACACA	7.95604
ACACB	1.36701
ACAD10	4.00287
ACAD11	3.33233
ACAD8	5.35065
ACAD9	27.9257
ACADL	0
ACADM	11.812
ACADS	12.0465
ACADSB	3.6064
ACADVL	93.4045
ACAN	0
ACAP1	0.242677
ACAP2	9.26727
ACAP3	16.428
ACAT1	19.9244
ACAT2	11.5076
ACBD3	20.2043
ACBD4	3.08788
ACBD5	12.7839
ACBD6	24.6801
ACBD7	0.902684
ACCS	2.19381
ACCSL	0
ACD	20.2915
ACE	0.117351
ACE2	0
ACER1	0
ACER2	0.445773
ACER3	6.20823
ACHE	0
ACIN1	34.5198
ACKR1	0
ACKR2	0.0450849
ACKR3	0.0982956
ACKR4	0.0290415
ACLY	116.803
ACMSD	0
ACO1	71.141
ACO2	27.5001
ACOT1	1.95368
ACOT11	0.0343022
ACOT12	0
ACOT13	3.28172
ACOT2	9.671
ACOT4	0
ACOT6	0.0776304
ACOT7	61.9071
ACOT8	43.5475
ACOT9	30.7114
ACOX1	8.05704
ACOX2	3.65957
ACOX3	7.29991
ACOXL	0
ACP1	52.1297
ACP2	21.679
ACP5	13.1569
ACP6	5.07342
ACPP	0.505465
ACPT	0
ACR	0
ACRBP	0.0738657
ACRC	0.167139
ACRV1	0.0770674
ACSBG1	0.1123
ACSBG2	0.0270657
ACSF2	6.01356
ACSF3	4.49651
ACSL1	21.7992
ACSL3	23.0427
ACSL4	66.055
ACSL5	1.42007
ACSL6	0.0498646
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0.273044
ACSM4	0
ACSM5	1.65479
ACSM6	0
ACSS1	0.110911
ACSS2	26.2165
ACSS3	0.614904
ACTA1	0
ACTA2	12.4325
ACTA2-AS1	0
ACTB	3596.88
ACTBL2	0.143922
ACTC1	0.0178071
ACTG1	2688.31
ACTG1P17	0
ACTG1P20	0.228404
ACTG1P4	0
ACTG2	0.220456
ACTL10	1.77103
ACTL6A	37.6011
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0.11247
ACTL9	0
ACTN1	123.741
ACTN1-AS1	0
ACTN2	0
ACTN3	0.0454253
ACTN4	279.4
ACTR10	23.9946
ACTR1A	88.267
ACTR1B	32.3322
ACTR2	127.952
ACTR3	68.7357
ACTR3B	2.50242
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	8.30155
ACTR6	7.48431
ACTR8	11.3407
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	16.209
ACVR1B	5.24619
ACVR1C	0.0957902
ACVR2A	2.0224
ACVR2B	0.383852
ACVR2B-AS1	0.0537183
ACVRL1	0
ACY1	11.8571
ACY3	0
ACYP1	17.0831
ACYP2	8.17573
ADA	3.78876
ADAD1	0
ADAD2	0
ADAL	6.05446
ADAM10	63.829
ADAM11	0.0443999
ADAM12	42.391
ADAM15	23.589
ADAM17	14.3773
ADAM18	0
ADAM19	1.76819
ADAM1A	0.353528
ADAM2	0
ADAM20	0
ADAM20P1	0.0219376
ADAM21	0.404071
ADAM21P1	0.134683
ADAM22	2.72493
ADAM23	2.1464
ADAM28	0.224667
ADAM29	0
ADAM30	0
ADAM32	0.147744
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	6.04786
ADAM9	88.3868
ADAMDEC1	0
ADAMTS1	32.9025
ADAMTS10	0
ADAMTS12	10.0194
ADAMTS13	0.0893376
ADAMTS14	0.0245652
ADAMTS15	1.03326
ADAMTS16	1.45884
ADAMTS17	0.0202814
ADAMTS18	0.522391
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.695552
ADAMTS20	0.0337123
ADAMTS3	0.121653
ADAMTS4	0.617087
ADAMTS5	8.42768
ADAMTS6	0.958729
ADAMTS7	1.50451
ADAMTS7P1	0
ADAMTS8	0.0538846
ADAMTS9	0.0262237
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTSL1	8.52514
ADAMTSL2	0.0705586
ADAMTSL3	0
ADAMTSL4	0.0314052
ADAMTSL4-AS1	0.0748692
ADAMTSL5	0
ADAP1	0.142557
ADAP2	0
ADAR	29.0362
ADARB1	0.636039
ADARB2	0
ADARB2-AS1	0
ADAT1	10.8193
ADAT2	1.45795
ADAT3	2.66471
ADCK1	3.05275
ADCK2	30.7746
ADCK3	4.15702
ADCK4	12.6895
ADCK5	3.23842
ADCY1	0
ADCY10	0
ADCY10P1	0
ADCY2	0
ADCY3	9.18911
ADCY4	0
ADCY5	0.0378916
ADCY6	7.37414
ADCY7	4.63158
ADCY8	19.0359
ADCY9	2.25472
ADCYAP1	0
ADCYAP1R1	0
ADD1	56.3894
ADD2	5.18434
ADD3	17.2316
ADD3-AS1	0.173176
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.0852582
ADGRA3	10.7799
ADGRB1	0
ADGRB2	3.66796
ADGRB3	0.011436
ADGRD1	0.215901
ADGRE1	7.95437
ADGRE2	0.0694454
ADGRE3	0
ADGRE4P	0.0245752
ADGRE5	60.1482
ADGRF1	0.107483
ADGRF2	0.0504926
ADGRF3	0
ADGRF4	6.61603
ADGRF5	0
ADGRG1	250.005
ADGRG2	2.1143
ADGRG3	0
ADGRG4	0
ADGRG5	0.111205
ADGRG6	0
ADGRG7	0
ADGRL1	1.91166
ADGRL2	3.4553
ADGRL3	0.0314805
ADGRL3-AS1	0
ADGRL4	0.163736
ADGRV1	0.182682
ADH1A	0
ADH1B	0
ADH1C	0.0399742
ADH4	0
ADH5	55.2963
ADH6	0
ADH7	0
ADHFE1	0
ADI1	78.2432
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	63.1079
ADIPOR2	30.9904
ADIRF	1.72442
ADK	47.8303
ADM	22.4538
ADM2	0.0162265
ADM5	0.520947
ADNP	19.204
ADNP-AS1	1.03583
ADNP2	9.9017
ADO	13.9261
ADORA1	10.2139
ADORA2A	3.06127
ADORA2A-AS1	0.210247
ADORA2B	28.64
ADORA3	0
ADPGK	28.3909
ADPGK-AS1	1.96758
ADPRH	2.04133
ADPRHL1	0.668953
ADPRHL2	35.6757
ADPRM	3.45093
ADRA1A	0
ADRA1B	1.78795
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	0.168995
ADRB3	0
ADRBK1	24.9856
ADRBK2	1.71988
ADRM1	202.348
ADSL	41.7249
ADSS	24.3397
ADSSL1	0.480617
ADTRP	3.182
AEBP1	0.0320091
AEBP2	7.04768
AEN	28.2902
AES	271.021
AFAP1	7.71349
AFAP1-AS1	0.0377226
AFAP1L1	0.0800779
AFAP1L2	1.0842
AFF1	6.20563
AFF2	0.00924015
AFF3	2.95652
AFF4	21.65
AFG3L1P	0.650959
AFG3L2	43.0243
AFM	0
AFMID	10.4107
AFP	0
AFTPH	9.18738
AGA	8.73909
AGAP1	5.92865
AGAP1-IT1	0.539803
AGAP11	0
AGAP2	0.186819
AGAP2-AS1	28.0861
AGAP3	56.6602
AGAP4	0.0277584
AGAP5	0.0838769
AGAP6	0.338695
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.128327
AGBL3	0.0933142
AGBL4	0
AGBL4-IT1	0
AGBL5	23.3999
AGBL5-AS1	0
AGER	0.454706
AGFG1	16.8176
AGFG2	28.1996
AGGF1	8.56025
AGK	13.2428
AGL	9.01606
AGMAT	0.547566
AGMO	0
AGO1	10.5918
AGO2	9.25519
AGO3	2.76249
AGO4	1.595
AGPAT1	66.0674
AGPAT2	5.92849
AGPAT3	15.2983
AGPAT4	3.72393
AGPAT4-IT1	0.226305
AGPAT5	12.2159
AGPAT6	28.4204
AGPAT9	55.8992
AGPS	13.6907
AGR2	0
AGR3	0
AGRN	18.4427
AGRP	0
AGT	0
AGTPBP1	9.28759
AGTR1	0.0919715
AGTR2	0
AGTRAP	87.4968
AGXT	0
AGXT2	0
AHCTF1	6.32614
AHCTF1P1	0.0647822
AHCY	138.638
AHCYL1	77.8781
AHCYL2	6.77823
AHDC1	6.34043
AHI1	6.054
AHNAK	121.35
AHNAK2	34.9215
AHR	23.3085
AHRR	4.18657
AHSA1	140.849
AHSA2	0.703245
AHSG	0
AHSP	0.205103
AICDA	0.023987
AIDA	80.1534
AIF1	0
AIF1L	1.24906
AIFM1	33.0813
AIFM2	15.3504
AIFM3	0
AIG1	40.0737
AIM1	26.8751
AIM1L	0.0369755
AIM2	3.73668
AIMP1	18.3704
AIMP2	21.7236
AIP	77.732
AIPL1	0.0240409
AIRE	0
AIRN	0
AJAP1	0.0332911
AJUBA	7.89417
AK1	47.1202
AK2	67.3478
AK3	30.8087
AK4	11.2465
AK5	0.378223
AK6	29.147
AK7	0
AK8	0
AK9	2.97954
AKAP1	9.27651
AKAP10	8.71176
AKAP11	22.5935
AKAP12	49.2679
AKAP13	3.93657
AKAP14	0
AKAP17A	0
AKAP2	63.8615
AKAP3	0.259324
AKAP4	0
AKAP5	0.385669
AKAP6	0.323391
AKAP7	2.45777
AKAP8	9.17323
AKAP8L	21.0452
AKAP9	1.90069
AKIP1	28.3219
AKIRIN1	38.4346
AKIRIN2	35.2309
AKNA	0.61449
AKNAD1	0.26078
AKR1A1	43.7149
AKR1B1	1430.88
AKR1B10	4.86412
AKR1B15	0.699432
AKR1C1	176.617
AKR1C2	11.9426
AKR1C3	50.6762
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	36.2722
AKR7A2P1	0
AKR7A3	0.119791
AKR7L	0.0324703
AKT1	88.5834
AKT1S1	78.0597
AKT2	34.5872
AKT3	14.1325
AKTIP	12.215
ALAD	15.7874
ALAS1	33.791
ALAS2	0
ALB	0
ALCAM	58.0757
ALDH16A1	5.87933
ALDH18A1	35.512
ALDH1A1	0.0286949
ALDH1A2	0
ALDH1A3	187.37
ALDH1B1	14.6322
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.66873
ALDH2	12.0831
ALDH3A1	0.237281
ALDH3A2	34.5125
ALDH3B1	27.8002
ALDH3B2	0
ALDH4A1	1.83745
ALDH5A1	0.226986
ALDH6A1	5.33935
ALDH7A1	1.95636
ALDH8A1	0
ALDH9A1	32.6319
ALDOA	1719.67
ALDOB	0
ALDOC	6.86868
ALG1	7.37891
ALG10	3.44327
ALG10B	2.5566
ALG11	3.54183
ALG12	6.38717
ALG13	6.35731
ALG14	7.0625
ALG1L	0.102462
ALG1L2	0.16236
ALG1L9P	0.332018
ALG2	16.4436
ALG3	61.3065
ALG5	38.5435
ALG6	4.49238
ALG8	18.6706
ALG9	3.03441
ALK	0.174269
ALKBH1	6.0273
ALKBH2	15.3517
ALKBH3	27.1679
ALKBH3-AS1	0
ALKBH4	7.38865
ALKBH5	60.6276
ALKBH6	27.2526
ALKBH7	30.7537
ALKBH8	3.00757
ALLC	0
ALMS1	1.37772
ALMS1-IT1	0.119691
ALMS1P	0
ALOX12	0.115366
ALOX12-AS1	2.6385
ALOX12B	0.0540689
ALOX12P2	0.169612
ALOX15	0
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0
ALOXE3	0.287149
ALPI	0
ALPK1	1.43164
ALPK2	2.56551
ALPK3	0.0289993
ALPL	0.0588495
ALPP	0
ALPPL2	0
ALS2	7.4329
ALS2CL	0
ALS2CR11	0.0112926
ALS2CR12	0.196456
ALX1	3.19405
ALX3	0.877623
ALX4	0.0354227
ALYREF	192.582
AMACR	2.62837
AMBN	0.0345507
AMBP	0.0505415
AMBRA1	9.63983
AMD1	59.7478
AMDHD1	0.257238
AMDHD2	9.44586
AMELX	0
AMELY	0
AMER1	0.301654
AMER2	0
AMER3	0
AMFR	58.7443
AMH	1.67805
AMHR2	0
AMICA1	0
AMIGO1	0.630294
AMIGO2	17.0553
AMIGO3	2.82804
AMMECR1	9.40401
AMMECR1L	6.08933
AMN	0
AMN1	2.68561
AMOT	0.237781
AMOTL1	5.51353
AMOTL2	15.6133
AMPD1	0
AMPD2	26.5445
AMPD3	2.27381
AMPH	9.99346
AMT	0.0709476
AMTN	1.23899
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0
AMZ2	53.5164
AMZ2P1	1.01693
ANAPC1	10.526
ANAPC10	5.48792
ANAPC11	157.578
ANAPC13	59.3996
ANAPC15	30.0411
ANAPC16	14.7944
ANAPC1P1	0.237856
ANAPC2	20.0864
ANAPC4	9.48804
ANAPC5	78.1413
ANAPC7	28.6977
ANG	0.453934
ANGEL1	6.74252
ANGEL2	6.57942
ANGPT1	1.45798
ANGPT2	0.126611
ANGPT4	0
ANGPTL1	0
ANGPTL2	26.7663
ANGPTL3	0.0226163
ANGPTL4	29.9391
ANGPTL5	0.0574163
ANGPTL6	1.80387
ANGPTL7	0
ANHX	0
ANK1	4.17245
ANK2	2.48148
ANK3	0.625186
ANKAR	0.103255
ANKDD1A	0.64093
ANKDD1B	0.0264589
ANKEF1	2.52215
ANKFN1	0.223672
ANKFY1	9.44467
ANKH	21.1562
ANKHD1	12.9056
ANKHD1-EIF4EBP3	4.06372
ANKIB1	15.7841
ANKK1	0
ANKLE1	0.0427681
ANKLE2	33.4179
ANKMY1	0.806751
ANKMY2	12.8162
ANKRA2	2.46126
ANKRD1	0.140388
ANKRD10	10.9803
ANKRD11	10.1955
ANKRD12	2.62508
ANKRD13A	34.0336
ANKRD13B	2.65753
ANKRD13C	11.3049
ANKRD13D	11.4611
ANKRD16	3.67396
ANKRD17	14.9038
ANKRD18A	0
ANKRD18B	0.210073
ANKRD18DP	0
ANKRD19P	0.531733
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	1.49249
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0.0375059
ANKRD20A5P	0.0709438
ANKRD20A8P	0
ANKRD20A9P	0.0382496
ANKRD22	0.164407
ANKRD23	0.1045
ANKRD24	0.276348
ANKRD26	2.59929
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	11.3031
ANKRD28	11.5541
ANKRD29	1.99546
ANKRD30A	0
ANKRD30B	0.197106
ANKRD30BL	0
ANKRD30BP2	0.0966527
ANKRD30BP3	0
ANKRD31	0.0319609
ANKRD32	4.57921
ANKRD33	0
ANKRD33B	0.932445
ANKRD34A	2.86216
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	8.70946
ANKRD36	0.0717224
ANKRD36B	0.204169
ANKRD36BP1	8.98222
ANKRD36BP2	0
ANKRD36C	0.134248
ANKRD37	1.61645
ANKRD39	17.0013
ANKRD40	19.9317
ANKRD42	2.72674
ANKRD44	4.03938
ANKRD44-IT1	0.0717997
ANKRD45	0.402925
ANKRD46	3.51337
ANKRD49	1.89906
ANKRD50	6.96316
ANKRD52	46.1736
ANKRD53	0.208347
ANKRD54	14.6246
ANKRD55	0
ANKRD6	0.0738697
ANKRD60	0
ANKRD61	0.050956
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0.430974
ANKRD9	25.2055
ANKS1A	3.12329
ANKS1B	0.76819
ANKS3	2.04414
ANKS4B	0
ANKS6	5.80788
ANKUB1	0
ANKZF1	6.90673
ANLN	46.05
ANO1	0.013495
ANO1-AS2	0
ANO10	42.8756
ANO2	0.0177162
ANO3	0.0975552
ANO4	0
ANO5	0.423389
ANO6	21.6379
ANO7	0.1425
ANO8	1.98287
ANO9	0
ANOS1	0
ANP32A	63.6355
ANP32A-IT1	0.0201911
ANP32AP1	0
ANP32B	171.881
ANP32C	0
ANP32D	0
ANP32E	52.0918
ANPEP	0
ANTXR1	27.5096
ANTXR2	34.734
ANTXRL	0
ANTXRLP1	0
ANXA1	787.656
ANXA10	6.24655
ANXA11	61.4307
ANXA13	0
ANXA2	1098.8
ANXA2P1	0.0545337
ANXA2P2	7.02002
ANXA2P3	0
ANXA2R	0.818822
ANXA3	0
ANXA4	40.4537
ANXA5	488.127
ANXA6	75.5642
ANXA7	74.0402
ANXA8	0.111456
ANXA8L1	0.535247
ANXA9	0.95865
AOAH	0.0290475
AOAH-IT1	0
AOC1	0
AOC2	0.504884
AOC3	0.056314
AOC4P	0
AOX1	14.7017
AOX2P	0.0176053
AP1AR	9.82838
AP1B1	29.0971
AP1B1P1	0
AP1G1	25.1189
AP1G2	0.106234
AP1M1	79.2284
AP1M2	0.160365
AP1S1	219.583
AP1S2	23.1351
AP1S3	3.5498
AP2A1	64.9568
AP2A2	16.1695
AP2B1	80.5354
AP2M1	621.465
AP2S1	381.921
AP3B1	27.9262
AP3B2	0.641584
AP3D1	60.5774
AP3M1	20.8137
AP3M2	6.38218
AP3S1	70.6997
AP3S2	10.1484
AP4B1	12.0464
AP4B1-AS1	0
AP4E1	8.69812
AP4M1	7.46646
AP4S1	1.08758
AP5B1	7.46638
AP5M1	16.7192
AP5S1	9.55718
AP5Z1	6.23068
APAF1	1.92851
APBA1	0.185034
APBA2	0
APBA3	5.85518
APBB1	19.2577
APBB1IP	2.68114
APBB2	5.6229
APBB3	2.44458
APC	5.6596
APC2	0.137423
APCDD1	0
APCDD1L	20.0918
APCDD1L-AS1	10.31
APCS	0
APEH	63.0993
APELA	0
APEX1	59.3322
APEX2	29.9166
APH1A	98.7594
APH1B	9.54775
API5	45.8088
APIP	26.6279
APITD1	17.1061
APITD1-CORT	2.82543
APLF	0.681803
APLN	8.35229
APLNR	0
APLP1	4.62341
APLP2	87.7839
APMAP	46.4156
APOA1	0
APOA1-AS	0
APOA1BP	68.6782
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0.157127
APOBEC3A_B	0
APOBEC3B	18.5327
APOBEC3B-AS1	0.623357
APOBEC3C	31.6373
APOBEC3D	0.29725
APOBEC3F	1.55826
APOBEC3G	0.304886
APOBEC3H	0
APOBEC4	0
APOBR	0
APOC1	0.240387
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0
APOE	0.263721
APOF	0
APOH	0.934463
APOL1	0.701472
APOL2	13.0832
APOL3	0.544368
APOL4	0.0205541
APOL5	0
APOL6	3.00193
APOLD1	1.71329
APOM	2.17908
APOO	17.973
APOOL	8.27372
APOOP5	0
APOPT1	44.7073
APP	127.66
APPBP2	10.5215
APPL1	18.5144
APPL2	13.7149
APRT	177.329
APTR	1.64584
APTX	26.8189
AQP1	0.250712
AQP10	0
AQP11	0.733111
AQP12A	0
AQP12B	0
AQP2	0
AQP3	2.04958
AQP4	0
AQP4-AS1	0
AQP5	0
AQP6	0.050715
AQP7	0
AQP7P1	0.0417525
AQP7P3	0
AQP8	0
AQP9	22.2749
AQR	12.5511
AR	1.78483
ARAF	38.1357
ARAP1	7.16154
ARAP2	0.338527
ARAP3	5.368
ARC	11.8413
ARCN1	45.1482
AREG	0
AREL1	15.3758
ARF1	202.908
ARF3	110.202
ARF4	188.3
ARF5	149.908
ARF6	40.2552
ARFGAP1	37.0908
ARFGAP2	17.4011
ARFGAP3	9.78334
ARFGEF1	13.4159
ARFGEF2	14.8979
ARFGEF3	2.34941
ARFIP1	14.3391
ARFIP2	20.332
ARFRP1	22.1002
ARG1	0
ARG2	9.16438
ARGFX	0
ARGFXP2	0.0621618
ARGLU1	18.2304
ARHGAP1	36.7941
ARHGAP10	13.6366
ARHGAP11A	33.1613
ARHGAP11B	1.4514
ARHGAP12	11.0456
ARHGAP15	0.0798969
ARHGAP17	20.7226
ARHGAP18	14.4432
ARHGAP19	4.80471
ARHGAP19-SLIT1	0
ARHGAP20	0.665494
ARHGAP21	23.7091
ARHGAP22	25.0357
ARHGAP23	12.531
ARHGAP24	3.41492
ARHGAP25	0
ARHGAP26	3.46533
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	1.45605
ARHGAP28	2.19274
ARHGAP29	8.44898
ARHGAP30	0.084184
ARHGAP31	6.46973
ARHGAP31-AS1	0
ARHGAP32	1.56166
ARHGAP33	2.94597
ARHGAP35	40.7902
ARHGAP36	0
ARHGAP39	2.38466
ARHGAP4	0.122299
ARHGAP40	0.0235864
ARHGAP42	2.02184
ARHGAP44	1.56398
ARHGAP5	7.35735
ARHGAP5-AS1	1.21111
ARHGAP6	0.169927
ARHGAP8	0
ARHGAP9	0.0260221
ARHGDIA	532.698
ARHGDIB	1.10474
ARHGDIG	0
ARHGEF1	25.6041
ARHGEF10	7.13447
ARHGEF10L	6.21853
ARHGEF11	8.83389
ARHGEF12	15.4134
ARHGEF15	0
ARHGEF16	0
ARHGEF17	0.8574
ARHGEF18	13.4716
ARHGEF19	0
ARHGEF2	34.9398
ARHGEF25	3.62178
ARHGEF26	1.90143
ARHGEF26-AS1	0.0259506
ARHGEF28	11.7077
ARHGEF3	6.66159
ARHGEF3-AS1	0
ARHGEF33	0
ARHGEF34P	0.0776624
ARHGEF35	0.109471
ARHGEF37	0.359908
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	4.83557
ARHGEF4	0
ARHGEF40	4.45959
ARHGEF5	0.129343
ARHGEF6	10.8541
ARHGEF7	11.7152
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.66489
ARHGEF9-IT1	0
ARID1A	13.4631
ARID1B	6.32604
ARID2	3.59473
ARID3A	2.24094
ARID3B	0.901321
ARID3C	0
ARID4A	2.14247
ARID4B	4.76615
ARID5A	3.04101
ARID5B	4.54819
ARIH1	20.6078
ARIH2	34.1568
ARIH2OS	0.0891219
ARL1	33.6108
ARL10	0.762093
ARL11	0
ARL13A	0
ARL13B	6.12593
ARL14	0.171899
ARL14EP	6.08672
ARL14EPL	0.42515
ARL15	6.5882
ARL16	30.1575
ARL17A	0.12262
ARL17B	0.217921
ARL2	109.644
ARL2-SNX15	0
ARL2BP	82.6666
ARL3	14.4404
ARL4A	5.6407
ARL4C	81.9061
ARL4D	18.9817
ARL5A	20.7651
ARL5B	5.26764
ARL5C	0
ARL6	6.11226
ARL6IP1	206.487
ARL6IP4	117.115
ARL6IP5	91.0535
ARL6IP6	8.41088
ARL8A	13.2454
ARL8B	46.5116
ARL9	0
ARMC1	25.9192
ARMC10	29.6842
ARMC12	0
ARMC2	0.492529
ARMC2-AS1	0
ARMC3	0.0268583
ARMC4	0.367713
ARMC5	7.1501
ARMC6	29.8167
ARMC7	13.435
ARMC8	11.239
ARMC9	21.9217
ARMCX1	13.9125
ARMCX2	9.45142
ARMCX3	17.9533
ARMCX4	4.5925
ARMCX5	4.97091
ARMCX5-GPRASP2	2.43377
ARMCX6	19.8098
ARMS2	0.102804
ARMT1	20.8208
ARNT	10.9964
ARNT2	1.47655
ARNTL	4.32455
ARNTL2	23.5738
ARNTL2-AS1	0
ARPC1A	196.892
ARPC1B	147.639
ARPC2	234.319
ARPC3	251.913
ARPC4	207.751
ARPC4-TTLL3	0.306391
ARPC5	124.444
ARPC5L	75.8726
ARPIN	9.20794
ARPP19	62.6507
ARPP21	0.0184852
ARR3	0
ARRB1	4.10349
ARRB2	25.4468
ARRDC1	16.3093
ARRDC1-AS1	11.1043
ARRDC2	4.8133
ARRDC3	20.4116
ARRDC3-AS1	0.108138
ARRDC4	12.2394
ARRDC5	0
ARSA	1.88276
ARSB	8.48915
ARSD	6.70103
ARSE	1.29051
ARSF	0
ARSG	0.317338
ARSH	0
ARSI	12.8952
ARSJ	4.95767
ARSK	4.03507
ART1	0
ART3	0
ART4	0
ART5	0
ARTN	1.2989
ARV1	11.8125
ARVCF	0.405349
ARX	0.0232684
AS3MT	1.20073
ASAH1	41.3691
ASAH2	0.883737
ASAH2B	2.21695
ASAP1	14.2185
ASAP1-IT1	0.0637026
ASAP1-IT2	0.136009
ASAP2	15.7986
ASAP3	0.696487
ASB1	11.7254
ASB10	0.0404842
ASB11	0
ASB12	0
ASB13	4.55542
ASB14	0.217976
ASB15	0
ASB16	0.224735
ASB16-AS1	2.27874
ASB17	0
ASB18	0
ASB2	0.608569
ASB3	10.431
ASB4	0
ASB5	0
ASB6	13.3856
ASB7	7.07255
ASB8	15.4476
ASB9	0.207464
ASB9P1	0
ASCC1	10.2165
ASCC2	14.565
ASCC3	12.1384
ASCL1	0
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0.102163
ASF1A	21.8139
ASF1B	81.565
ASGR1	0.0525505
ASGR2	0
ASH1L	4.63455
ASH1L-AS1	0.705929
ASH2L	20.0595
ASIC1	1.13983
ASIC2	0
ASIC3	0.0639684
ASIC4	0
ASIC5	0
ASIP	0
ASL	23.546
ASMT	0
ASMTL	0
ASMTL-AS1	0
ASNA1	108.812
ASNS	25.6985
ASNSD1	21.1011
ASPA	0.054138
ASPDH	0
ASPG	0
ASPH	232.794
ASPHD1	6.92347
ASPHD2	1.69858
ASPM	8.56308
ASPN	0
ASPRV1	0.0630694
ASPSCR1	18.2782
ASRGL1	0.457781
ASS1	185.252
