Gene symbol	Con2__1
ACO2	30.9918
ACOT1	2.60935
ACOT11	0.139533
ACOT12	0
ACOT13	2.96275
ACOT2	10.203
ACOT4	0
ACOT6	0.052085
ACOT7	72.0161
ACOT8	45.3284
ACOT9	32.4795
ACOX1	7.12107
ACOX2	3.51928
ACOX3	8.9142
ACOXL	0
ACP1	54.6833
ACP2	25.1614
ACP5	15.8107
ACP6	4.34764
ACPP	0.432922
ACPT	0
ACR	0
ACRBP	0.174898
ACRC	0.184326
ACRV1	0.319758
ACSBG1	0.106672
ACSBG2	0.0183466
ACSF2	8.90498
ACSF3	5.78726
ACSL1	19.8332
ACSL3	21.1616
ACSL4	57.6845
ACSL5	1.49969
ACSL6	0.0346587
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0.183419
ACSM4	0
ACSM5	1.74881
ACSM6	0
ACSS1	0.0728585
ACSS2	29.6223
ACSS3	0.596092
ACTA1	0
ACTA2	15.2923
ACTA2-AS1	0
ACTB	3648.25
ACTBL2	0.097623
ACTC1	0.0362818
ACTG1	2854.52
ACTG1P17	0.115947
ACTG1P20	0.189302
ACTG1P4	0.0472664
ACTG2	0.371475
ACTL10	2.90484
ACTL6A	31.4034
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0.0507189
ACTL9	0
ACTN1	125.578
ACTN1-AS1	0
ACTN2	0
ACTN3	0.154115
ACTN4	347.885
ACTR10	24.7522
ACTR1A	112.323
ACTR1B	30.5085
ACTR2	120.802
ACTR3	65.9965
ACTR3B	2.92585
ACTR3BP2	0.0369207
ACTR3BP5	0
ACTR3C	0
ACTR5	8.68135
ACTR6	4.95242
ACTR8	11.7804
ACTRT1	0
ACTRT2	0
ACTRT3	0.0233724
ACVR1	12.834
ACVR1B	5.02663
ACVR1C	0.102412
ACVR2A	1.79058
ACVR2B	0.556798
ACVR2B-AS1	0.0364159
ACVRL1	0
ACY1	17.8726
ACY3	0.0381856
ACYP1	16.122
ACYP2	5.8325
ADA	5.77918
ADAD1	0
ADAD2	0
ADAL	4.8941
ADAM10	59.5469
ADAM11	0.09052
ADAM12	42.3584
ADAM15	28.7883
ADAM17	14.4997
ADAM18	0
ADAM19	1.3031
ADAM1A	0.287784
ADAM2	0
ADAM20	0
ADAM20P1	0.0148866
ADAM21	0.411018
ADAM21P1	0.0455875
ADAM22	2.53013
ADAM23	1.80394
ADAM28	0.191922
ADAM29	0
ADAM30	0
ADAM32	0.217104
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	7.41184
ADAM9	76.5472
ADAMDEC1	0
ADAMTS1	29.8373
ADAMTS10	0
ADAMTS12	8.82995
ADAMTS13	0.0356546
ADAMTS14	0.13374
ADAMTS15	0.911166
ADAMTS16	1.12459
ADAMTS17	0.00689804
ADAMTS18	0.858624
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.677584
ADAMTS20	0.022927
ADAMTS3	0.105302
ADAMTS4	0.429567
ADAMTS5	7.39593
ADAMTS6	0.795973
ADAMTS7	1.47067
ADAMTS7P1	0
ADAMTS8	0.0243968
ADAMTS9	0.0178433
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTSL1	6.45913
ADAMTSL2	0.0838648
ADAMTSL3	0
ADAMTSL4	0.030684
ADAMTSL4-AS1	0
ADAMTSL5	0
ADAP1	0.222516
ADAP2	0
ADAR	27.3962
ADARB1	0.551466
ADARB2	0
ADARB2-AS1	0
ADAT1	13.4954
ADAT2	1.32282
ADAT3	4.7219
ADCK1	4.44097
ADCK2	35.3351
ADCK3	4.1066
ADCK4	15.3335
ADCK5	4.68992
ADCY1	0
ADCY10	0.0265466
ADCY10P1	0
ADCY2	0
ADCY3	7.95699
ADCY4	0
ADCY5	0.0429368
ADCY6	7.01317
ADCY7	3.95844
ADCY8	17.797
ADCY9	2.22562
ADCYAP1	0
ADCYAP1R1	0.013569
ADD1	59.5311
ADD2	4.66046
ADD3	14.5165
ADD3-AS1	0.194434
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.101481
ADGRA3	8.73006
ADGRB1	0
ADGRB2	3.64689
ADGRB3	0.0155541
ADGRD1	0.285457
ADGRE1	8.37248
ADGRE2	0.0950096
ADGRE3	0
ADGRE4P	0
ADGRE5	68.6169
ADGRF1	0.138411
ADGRF2	0.0257469
ADGRF3	0.0972333
ADGRF4	6.48616
ADGRF5	0
ADGRG1	287.283
ADGRG2	2.18857
ADGRG3	0
ADGRG4	0
ADGRG5	0.0880997
ADGRG6	0
ADGRG7	0
ADGRL1	2.27413
ADGRL2	3.25288
ADGRL3	0
ADGRL3-AS1	0
ADGRL4	0.0741299
ADGRV1	0.115549
ADH1A	0
ADH1B	0
ADH1C	0.0810785
ADH4	0
ADH5	54.9025
ADH6	0
ADH7	0
ADHFE1	0
ADI1	89.4867
ADIG	0.0906466
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	57.4937
ADIPOR2	31.9163
ADIRF	0.962954
ADK	46.8754
ADM	27.577
ADM2	0.0110228
ADM5	0.661389
ADNP	17.1756
ADNP-AS1	0.848508
ADNP2	7.86592
ADO	11.2206
ADORA1	9.81189
ADORA2A	3.29098
ADORA2A-AS1	0.0712693
ADORA2B	26.9502
ADORA3	0
ADPGK	27.55
ADPGK-AS1	1.38449
ADPRH	2.04057
ADPRHL1	0.854035
ADPRHL2	37.7195
ADPRM	3.51047
ADRA1A	0
ADRA1B	1.51914
ADRA1D	0
ADRA2A	0.0230055
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	0.13728
ADRB3	0
ADRBK1	27.914
ADRBK2	1.81095
ADRM1	234.352
ADSL	50.8179
ADSS	22.263
ADSSL1	0.731102
ADTRP	3.04691
AEBP1	0.0326212
AEBP2	7.79168
AEN	29.6395
AES	305.496
AFAP1	6.74011
AFAP1-AS1	0
AFAP1L1	0.0435218
AFAP1L2	1.16861
AFF1	4.99173
AFF2	0.00628716
AFF3	2.42694
AFF4	17.954
AFG3L1P	1.63288
AFG3L2	42.7595
AFM	0
AFMID	8.92806
AFP	0.0687513
AFTPH	9.56219
AGA	8.72029
AGAP1	5.65922
AGAP1-IT1	0.179015
AGAP11	0.05801
AGAP2	0.239469
AGAP2-AS1	27.2425
AGAP3	66.9577
AGAP4	0.0843329
AGAP5	0.075797
AGAP6	0.475866
AGAP7P	0.0382234
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.0746964
AGBL3	0.0887103
AGBL4	0
AGBL4-IT1	0
AGBL5	23.118
AGBL5-AS1	0
AGER	0.314524
AGFG1	13.3346
AGFG2	31.3159
AGGF1	7.73094
AGK	12.7955
AGL	7.81388
AGMAT	0.400226
AGMO	0
AGO1	10.7179
AGO2	7.92275
AGO3	2.30526
AGO4	1.39351
AGPAT1	71.0713
AGPAT2	8.55442
AGPAT3	14.7691
AGPAT4	3.62501
AGPAT4-IT1	0.204098
AGPAT5	10.9938
AGPAT6	32.9335
AGPAT9	41.4733
AGPS	12.6711
AGR2	0
AGR3	0
AGRN	21.833
AGRP	0
AGT	0.0531613
AGTPBP1	7.93578
AGTR1	0.114312
AGTR2	0
AGTRAP	92.2544
AGXT	0
AGXT2	0
AHCTF1	5.66062
AHCTF1P1	0.0636907
AHCY	166.065
AHCYL1	76.7948
AHCYL2	5.72842
AHDC1	8.13839
AHI1	6.68936
AHNAK	95.7046
AHNAK2	30.2999
AHR	15.2323
AHRR	3.7777
AHSA1	148.202
AHSA2	1.08863
AHSG	0
AHSP	0
AICDA	0.032541
AIDA	76.7307
AIF1	0
AIF1L	0.978535
AIFM1	37.0064
AIFM2	17.3763
AIFM3	0.0200537
AIG1	36.2785
AIM1	24.9308
AIM1L	0
AIM2	2.22716
AIMP1	17.3095
AIMP2	22.7802
AIP	100.795
AIPL1	0
AIRE	0
AIRN	0
AJAP1	0
AJUBA	8.44072
AK1	59.1285
AK2	71.1768
AK3	30.1994
AK4	10.4321
AK5	0.44596
AK6	26.0426
AK7	0
AK8	0.132692
AK9	2.7968
AKAP1	10.4719
AKAP10	7.75908
AKAP11	18.0885
AKAP12	50.621
AKAP13	3.99466
AKAP14	0
AKAP17A	0
AKAP2	59.9567
AKAP3	0.365692
AKAP4	0
AKAP5	0.248908
AKAP6	0.191085
AKAP7	2.6557
AKAP8	10.5124
AKAP8L	25.9119
AKAP9	1.59938
AKIP1	28.2852
AKIRIN1	35.2191
AKIRIN2	35.734
AKNA	0.871581
AKNAD1	0.265903
AKR1A1	56.4134
AKR1B1	1745.48
AKR1B10	4.31029
AKR1B15	0.767843
AKR1C1	214.593
AKR1C2	13.5084
AKR1C3	51.284
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	38.7411
AKR7A2P1	0.0373768
AKR7A3	0.0806617
AKR7L	0.0439736
AKT1	85.5561
AKT1S1	86.5676
AKT2	32.7885
AKT3	10.3555
AKTIP	12.1339
ALAD	13.2069
ALAS1	31.0362
ALAS2	0
ALB	0
ALCAM	52.4768
ALDH16A1	7.61327
ALDH18A1	34.0043
ALDH1A1	0
ALDH1A2	0.0140397
ALDH1A3	166.353
ALDH1B1	14.5931
ALDH1L1	0.0151341
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.13552
ALDH2	16.148
ALDH3A1	0.480342
ALDH3A2	32.31
ALDH3B1	32.2878
ALDH3B2	0
ALDH4A1	2.13623
ALDH5A1	0.214317
ALDH6A1	4.96779
ALDH7A1	2.29396
ALDH8A1	0.0191618
ALDH9A1	27.6047
ALDOA	1910.78
ALDOB	0
ALDOC	6.1784
ALG1	7.84149
ALG10	3.01487
ALG10B	2.06505
ALG11	2.72172
ALG12	7.12328
ALG13	6.40891
ALG14	8.50826
ALG1L	0.547221
ALG1L2	0
ALG1L9P	0.0703314
ALG2	16.0039
ALG3	64.5981
ALG5	36.1318
ALG6	4.30186
ALG8	19.756
ALG9	3.38001
ALK	0.160379
ALKBH1	7.21785
ALKBH2	16.1385
ALKBH3	25.4157
ALKBH3-AS1	0
ALKBH4	7.78995
ALKBH5	56.0436
ALKBH6	29.7574
ALKBH7	42.9424
ALKBH8	2.45858
ALLC	0
ALMS1	1.18105
ALMS1-IT1	0.0809236
ALMS1P	0
ALOX12	0
ALOX12-AS1	3.58936
ALOX12B	0.0366523
ALOX12P2	0
ALOX15	0
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0.0592199
ALOXE3	0.417673
ALPI	0
ALPK1	1.77396
ALPK2	2.80017
ALPK3	0.00789754
ALPL	0.0598112
ALPP	0
ALPPL2	0
ALS2	6.14227
ALS2CL	0.0178362
ALS2CR11	0
ALS2CR12	0.13284
ALX1	1.95983
ALX3	1.05296
ALX4	0.0321166
ALYREF	194.437
AMACR	2.81804
AMBN	0
AMBP	0.0681942
AMBRA1	8.96142
AMD1	57.0533
AMDHD1	0.30484
AMDHD2	11.6051
AMELX	0
AMELY	0
AMER1	0.405476
AMER2	0
AMER3	0.0212368
AMFR	56.0067
AMH	1.71536
AMHR2	0.0305297
AMICA1	0
AMIGO1	0.687286
AMIGO2	18.9486
AMIGO3	2.28437
AMMECR1	8.56638
AMMECR1L	6.15187
AMN	0
AMN1	2.53428
AMOT	0.200906
AMOTL1	5.16733
AMOTL2	14.5725
AMPD1	0
AMPD2	27.5848
AMPD3	2.36432
AMPH	10.9117
AMT	0
AMTN	0.987187
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.0619472
AMZ1	0.0211357
AMZ2	55.7994
AMZ2P1	0.937987
ANAPC1	10.4973
ANAPC10	6.1573
ANAPC11	162.465
ANAPC13	61.3757
ANAPC15	32.082
ANAPC16	15.1777
ANAPC1P1	0.0804115
ANAPC2	21.674
ANAPC4	10.4096
ANAPC5	87.624
ANAPC7	31.9006
ANG	0.42717
ANGEL1	6.407
ANGEL2	4.98767
ANGPT1	0.807119
ANGPT2	0.150279
ANGPT4	0
ANGPTL1	0
ANGPTL2	26.4063
ANGPTL3	0
ANGPTL4	36.0228
ANGPTL5	0
ANGPTL6	1.44896
ANGPTL7	0.0403538
ANHX	0
ANK1	4.66071
ANK2	2.25176
ANK3	0.606301
ANKAR	0.250611
ANKDD1A	0.753964
ANKDD1B	0
ANKEF1	3.06342
ANKFN1	0.075797
ANKFY1	7.93086
ANKH	19.1059
ANKHD1	12.4683
ANKHD1-EIF4EBP3	5.6023
ANKIB1	12.7062
ANKK1	0
ANKLE1	0.0305431
ANKLE2	34.3979
ANKMY1	0.807618
ANKMY2	14.386
ANKRA2	2.36339
ANKRD1	0.0950098
ANKRD10	9.24776
ANKRD11	11.791
ANKRD12	2.86133
ANKRD13A	35.2999
ANKRD13B	3.1388
ANKRD13C	8.85593
ANKRD13D	12.9536
ANKRD16	3.96456
ANKRD17	13.9594
ANKRD18A	0
ANKRD18B	0.107012
ANKRD18DP	0.078314
ANKRD19P	0.5404
ANKRD2	0
ANKRD20A1	0.05101
ANKRD20A11P	0
ANKRD20A12P	2.23612
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0.0254677
ANKRD20A5P	0.192732
ANKRD20A8P	0
ANKRD20A9P	0.0396626
ANKRD22	0.100522
ANKRD23	0.17713
ANKRD24	0.496973
ANKRD26	2.52085
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	11.5175
ANKRD28	9.42917
ANKRD29	1.59897
ANKRD30A	0.0100506
ANKRD30B	0.200954
ANKRD30BL	0.0686362
ANKRD30BP2	0.144369
ANKRD30BP3	0
ANKRD31	0.0507232
ANKRD32	5.19181
ANKRD33	0
ANKRD33B	0.722739
ANKRD34A	2.98367
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	9.4279
ANKRD36	0.15333
ANKRD36B	0.124248
ANKRD36BP1	5.38632
ANKRD36BP2	0
ANKRD36C	0.13973
ANKRD37	1.3109
ANKRD39	12.5174
ANKRD40	16.8753
ANKRD42	3.16644
ANKRD44	3.39335
ANKRD44-IT1	0
ANKRD45	0.307393
ANKRD46	4.04667
ANKRD49	1.55664
ANKRD50	5.48746
ANKRD52	47.0678
ANKRD53	0.0940021
ANKRD54	13.9904
ANKRD55	0.073368
ANKRD6	0.0266351
ANKRD60	0
ANKRD61	0.103121
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0.063495
ANKRD66	0
ANKRD7	0.363192
ANKRD9	24.9375
ANKS1A	3.2178
ANKS1B	0.530089
ANKS3	2.11729
ANKS4B	0
ANKS6	5.32775
ANKUB1	0
ANKZF1	6.78864
ANLN	42.1106
ANO1	0
ANO1-AS2	0
ANO10	42.0859
ANO2	0
ANO3	0.0958399
ANO4	0
ANO5	0.563236
ANO6	15.1538
ANO7	0.182881
ANO8	2.1492
ANO9	0.0157795
ANOS1	0.0138344
ANP32A	69.7173
ANP32A-IT1	0.0274127
ANP32AP1	0
ANP32B	176.233
ANP32C	0
ANP32D	0
ANP32E	54.5385
ANPEP	0.0244885
ANTXR1	24.1291
ANTXR2	28.264
ANTXRL	0
ANTXRLP1	0
ANXA1	718.109
ANXA10	6.74342
ANXA11	72.6778
ANXA13	0
ANXA2	1260.68
ANXA2P1	0.0367605
ANXA2P2	9.68816
ANXA2P3	0.0365385
ANXA2R	1.45756
ANXA3	0
ANXA4	39.5942
ANXA5	568.769
ANXA6	99.9915
ANXA7	66.2564
ANXA8	0.351868
ANXA8L1	0.273152
ANXA9	0.90769
AOAH	0.0393686
AOAH-IT1	0
AOC1	0
AOC2	0.291036
AOC3	0.0441065
AOC4P	0
AOX1	13.4867
AOX2P	0
AP1AR	8.96458
AP1B1	32.9936
AP1B1P1	0
AP1G1	23.8331
AP1G2	0.137954
AP1M1	78.7246
AP1M2	0.271298
AP1S1	235.057
AP1S2	20.6485
AP1S3	2.90064
AP2A1	75.1819
AP2A2	17.3488
AP2B1	76.6431
AP2M1	650.974
AP2S1	494.611
AP3B1	23.7187
AP3B2	0.612626
AP3D1	69.2034
AP3M1	17.3385
AP3M2	6.79518
AP3S1	66.7227
AP3S2	11.2228
AP4B1	12.4671
AP4B1-AS1	0.0742816
AP4E1	7.33199
AP4M1	8.18218
AP4S1	1.09032
AP5B1	7.47346
AP5M1	16.2905
AP5S1	11.4543
AP5Z1	7.86978
APAF1	1.62426
APBA1	0.291503
APBA2	0
APBA3	7.51855
APBB1	21.0237
APBB1IP	2.64916
APBB2	5.25268
APBB3	1.54995
APC	4.23403
APC2	0.221128
APCDD1	0
APCDD1L	20.625
APCDD1L-AS1	10.182
APCS	0
APEH	71.6207
APELA	0
APEX1	56.377
APEX2	35.3902
APH1A	95.9197
APH1B	9.23225
API5	45.0166
APIP	25.5802
APITD1	16.4013
APITD1-CORT	3.64464
APLF	0.636801
APLN	9.286
APLNR	0
APLP1	5.30964
APLP2	101.967
APMAP	48.5683
APOA1	0.060005
APOA1-AS	0
APOA1BP	86.0132
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0.0352937
APOBEC3A_B	0
APOBEC3B	14.9653
APOBEC3B-AS1	0.580005
APOBEC3C	38.5637
APOBEC3D	0.256455
APOBEC3F	0.795662
APOBEC3G	0.180433
APOBEC3H	0
APOBEC4	0
APOBR	0.0588073
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0
APOE	0.0886718
APOF	0
APOH	0.586989
APOL1	0.713277
APOL2	17.1998
APOL3	0.569637
APOL4	0
APOL5	0
APOL6	2.98457
APOLD1	1.35092
APOM	3.05714
APOO	17.6279
APOOL	6.80255
APOOP5	0
APOPT1	42.8067
APP	138.171
APPBP2	10.0984
APPL1	16.3166
APPL2	12.5974
APRT	199.358
APTR	1.11387
APTX	28.6667
AQP1	0.407503
AQP10	0
AQP11	0.820255
AQP12A	0
AQP12B	0
AQP2	0
AQP3	2.31919
AQP4	0
AQP4-AS1	0.0192419
AQP5	0
AQP6	0.0171953
AQP7	0
AQP7P1	0.0283389
AQP7P3	0.375518
AQP8	0.0758243
AQP9	20.817
AQR	11.2446
AR	1.33738
ARAF	41.0799
ARAP1	7.96295
ARAP2	0.236252
ARAP3	6.30586
ARC	12.4737
ARCN1	39.079
AREG	0
AREL1	15.0664
ARF1	201.566
ARF3	113.274
ARF4	159.092
ARF5	180.708
ARF6	43.2006
ARFGAP1	44.4924
ARFGAP2	21.0042
ARFGAP3	8.14674
ARFGEF1	12.0066
ARFGEF2	11.9475
ARFGEF3	1.82785
ARFIP1	17.1121
ARFIP2	21.1683
ARFRP1	25.3571
ARG1	0
ARG2	9.4928
ARGFX	0
ARGFXP2	0.167215
ARGLU1	17.4286
ARHGAP1	31.8654
ARHGAP10	12.7722
ARHGAP11A	34.0057
ARHGAP11B	1.89682
ARHGAP12	10.0485
ARHGAP15	0
ARHGAP17	21.6093
ARHGAP18	13.7122
ARHGAP19	4.05362
ARHGAP19-SLIT1	0
ARHGAP20	0.627645
ARHGAP21	18.3781
ARHGAP22	26.8297
ARHGAP23	11.5537
ARHGAP24	2.88152
ARHGAP25	0
ARHGAP26	3.58275
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	1.51579
ARHGAP28	1.80836
ARHGAP29	7.47821
ARHGAP30	0.0228731
ARHGAP31	5.88492
ARHGAP31-AS1	0.0977681
ARHGAP32	1.10156
ARHGAP33	2.44531
ARHGAP35	37.6645
ARHGAP36	0
ARHGAP39	2.58793
ARHGAP4	0.110689
ARHGAP40	0.0640002
ARHGAP42	1.84792
ARHGAP44	1.67746
ARHGAP5	5.6294
ARHGAP5-AS1	0.893575
ARHGAP6	0.194368
ARHGAP8	0
ARHGAP9	0.0352852
ARHGDIA	670.925
ARHGDIB	0.537086
ARHGDIG	0
ARHGEF1	24.4754
ARHGEF10	6.55578
ARHGEF10L	6.69994
ARHGEF11	8.04994
ARHGEF12	11.9787
ARHGEF15	0
ARHGEF16	0.0156108
ARHGEF17	0.789071
ARHGEF18	16.0149
ARHGEF19	0
ARHGEF2	36.5014
ARHGEF25	3.10067
ARHGEF26	1.8588
ARHGEF26-AS1	0.0527866
ARHGEF28	11.3999
ARHGEF3	5.91512
ARHGEF3-AS1	0
ARHGEF33	0
ARHGEF34P	0.063324
ARHGEF35	0.0185509
ARHGEF37	0.353399
ARHGEF38	0.00804439
ARHGEF38-IT1	0
ARHGEF39	5.52533
ARHGEF4	0.0122184
ARHGEF40	4.70542
ARHGEF5	0.319832
ARHGEF6	9.42849
ARHGEF7	11.7968
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.42543
ARHGEF9-IT1	0
ARID1A	13.4641
ARID1B	5.98242
ARID2	2.98911
ARID3A	2.76526
ARID3B	1.00634
ARID3C	0
ARID4A	2.52989
ARID4B	4.99168
ARID5A	3.36287
ARID5B	3.7972
ARIH1	19.4609
ARIH2	34.2239
ARIH2OS	0.0902972
ARL1	34.7946
ARL10	0.803417
ARL11	0
ARL13A	0
ARL13B	6.05665
ARL14	0.154413
ARL14EP	6.83588
ARL14EPL	0.0938699
ARL15	5.49926
ARL16	38.7209
ARL17A	0.817602
ARL17B	0
ARL2	141.505
ARL2-SNX15	0
ARL2BP	83.7701
ARL3	15.352
ARL4A	6.3259
ARL4C	85.9855
ARL4D	18.1063
ARL5A	20.7385
ARL5B	4.51199
ARL5C	0
ARL6	5.17039
ARL6IP1	241.216
ARL6IP4	138.944
ARL6IP5	91.8298
ARL6IP6	6.41145
ARL8A	12.5642
ARL8B	42.8829
ARL9	0
ARMC1	26.4721
ARMC10	28.3233
ARMC12	0.137756
ARMC2	0.549573
ARMC2-AS1	0
ARMC3	0
ARMC4	0.424526
ARMC5	10.5203
ARMC6	32.2202
ARMC7	16.2885
ARMC8	10.5488
ARMC9	21.9313
ARMCX1	13.9789
ARMCX2	7.89907
ARMCX3	17.8557
ARMCX4	4.68301
ARMCX5	4.11512
ARMCX5-GPRASP2	2.10587
ARMCX6	25.7221
ARMS2	0.205876
ARMT1	19.7321
ARNT	9.98832
ARNT2	1.23064
ARNTL	4.59743
ARNTL2	20.393
ARNTL2-AS1	0
ARPC1A	208.308
ARPC1B	151.319
ARPC2	271.32
ARPC3	274.157
ARPC4	253.454
ARPC4-TTLL3	0.593435
ARPC5	121.371
ARPC5L	90.8343
ARPIN	8.24594
ARPP19	48.05
ARPP21	0.0125527
ARR3	0
ARRB1	3.92304
ARRB2	27.1319
ARRDC1	14.7184
ARRDC1-AS1	12.3585
ARRDC2	6.58546
ARRDC3	17.7094
ARRDC3-AS1	0.201587
ARRDC4	9.10221
ARRDC5	0
ARSA	2.30738
ARSB	6.44257
ARSD	7.14378
ARSE	1.28022
ARSF	0
ARSG	0.213517
ARSH	0
ARSI	12.4809
ARSJ	3.90781
ARSK	3.34363
ART1	0
ART3	0
ART4	0
ART5	0
ARTN	1.38905
ARV1	10.0299
ARVCF	0.3415
ARX	0
AS3MT	1.82434
ASAH1	34.5866
ASAH2	0.478989
ASAH2B	1.01019
ASAP1	12.1751
ASAP1-IT1	0.0428612
ASAP1-IT2	0.161117
ASAP2	13.4814
ASAP3	1.08628
ASB1	11.6183
ASB10	0
ASB11	0
ASB12	0
ASB13	5.08606
ASB14	0.295276
ASB15	0
ASB16	0.478297
ASB16-AS1	2.1207
ASB17	0
ASB18	0
ASB2	0.703145
ASB3	10.7561
ASB4	0
ASB5	0.0149233
ASB6	15.6089
ASB7	6.44985
ASB8	17.7136
ASB9	0.458384
ASB9P1	0
ASCC1	8.92688
ASCC2	15.5728
ASCC3	10.9603
ASCL1	0.01847
ASCL2	0.025543
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	14.824
ASF1B	75.9548
ASGR1	0.106314
ASGR2	0
ASH1L	3.40797
ASH1L-AS1	0.716592
ASH2L	18.8635
ASIC1	1.00537
ASIC2	0.0260552
ASIC3	0.129977
ASIC4	0
ASIC5	0
ASIP	0.107703
ASL	27.8546
ASMT	0
ASMTL	0
ASMTL-AS1	0
ASNA1	127.782
ASNS	31.9512
ASNSD1	20.5257
ASPA	0
ASPDH	0
