Gene symbol	Con2__3
ACAD8	5.17846
ACAD9	28.6891
ACADL	0
ACADM	11.5709
ACADS	15.2203
ACADSB	3.1127
ACADVL	100.75
ACAN	0
ACAP1	0.163383
ACAP2	8.41344
ACAP3	23.0052
ACAT1	23.5456
ACAT2	13.073
ACBD3	18.7433
ACBD4	2.77112
ACBD5	12.7885
ACBD6	27.7429
ACBD7	1.42938
ACCS	2.07718
ACCSL	0
ACD	22.3464
ACE	0.227909
ACE2	0.0142746
ACER1	0
ACER2	0.69362
ACER3	6.1511
ACHE	0
ACIN1	38.5706
ACKR1	0
ACKR2	0.102552
ACKR3	0.22304
ACKR4	0
ACLY	114.758
ACMSD	0
ACO1	65.3403
ACO2	30.2876
ACOT1	1.64103
ACOT11	0.063319
ACOT12	0
ACOT13	2.86365
ACOT2	10.578
ACOT4	0
ACOT6	0
ACOT7	69.4156
ACOT8	48.7475
ACOT9	35.0007
ACOX1	6.57812
ACOX2	3.3286
ACOX3	8.98246
ACOXL	0
ACP1	56.5312
ACP2	26.7218
ACP5	14.0772
ACP6	3.6856
ACPP	0.343343
ACPT	0
ACR	0
ACRBP	0.33488
ACRC	0.317219
ACRV1	0.203668
ACSBG1	0.0851132
ACSBG2	0
ACSF2	10.6696
ACSF3	5.78667
ACSL1	20.387
ACSL3	21.8506
ACSL4	57.7705
ACSL5	1.27201
ACSL6	0.0309977
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0.480796
ACSM4	0
ACSM5	1.4017
ACSM6	0
ACSS1	0.168884
ACSS2	29.4358
ACSS3	0.682789
ACTA1	0
ACTA2	15.6332
ACTA2-AS1	0
ACTB	3619.62
ACTBL2	0.109086
ACTC1	0.040551
ACTG1	2850.23
ACTG1P17	0
ACTG1P20	0.0384581
ACTG1P4	0.0263981
ACTG2	0.233705
ACTL10	2.47222
ACTL6A	32.9887
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0.169943
ACTL9	0
ACTN1	124.958
ACTN1-AS1	0
ACTN2	0.0100222
ACTN3	0.0344391
ACTN4	346.417
ACTR10	25.0893
ACTR1A	113.817
ACTR1B	28.4066
ACTR2	117.045
ACTR3	66.8323
ACTR3B	3.39275
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0.0459543
ACTR5	8.47941
ACTR6	4.82765
ACTR8	11.679
ACTRT1	0
ACTRT2	0
ACTRT3	0.156643
ACVR1	13.6154
ACVR1B	4.51879
ACVR1C	0.0545263
ACVR2A	1.62598
ACVR2B	0.512469
ACVR2B-AS1	0.122064
ACVRL1	0.0120238
ACY1	16.9606
ACY3	0
ACYP1	14.7488
ACYP2	7.83822
ADA	6.20581
ADAD1	0
ADAD2	0
ADAL	5.95934
ADAM10	56.2418
ADAM11	0.112425
ADAM12	41.0515
ADAM15	28.5586
ADAM17	13.3755
ADAM18	0
ADAM19	1.3896
ADAM1A	0.214387
ADAM2	0
ADAM20	0
ADAM20P1	0.0166358
ADAM21	0.401853
ADAM21P1	0.0763849
ADAM22	2.33755
ADAM23	1.66361
ADAM28	0.131119
ADAM29	0
ADAM30	0
ADAM32	0.167948
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	6.9183
ADAM9	77.0664
ADAMDEC1	0
ADAMTS1	29.9347
ADAMTS10	0
ADAMTS12	8.72749
ADAMTS13	0.101485
ADAMTS14	0.0280075
ADAMTS15	1.06178
ADAMTS16	1.01956
ADAMTS17	0.0385591
ADAMTS18	0.579245
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.366802
ADAMTS20	0
ADAMTS3	0.109312
ADAMTS4	0.400134
ADAMTS5	7.52453
ADAMTS6	0.956829
ADAMTS7	1.34028
ADAMTS7P1	0
ADAMTS8	0.0545348
ADAMTS9	0.00664978
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTSL1	5.85333
ADAMTSL2	0.0803428
ADAMTSL3	0.0199907
ADAMTSL4	0.0171726
ADAMTSL4-AS1	0.0558985
ADAMTSL5	0.0177518
ADAP1	0.26938
ADAP2	0.0555017
ADAR	26.4046
ADARB1	0.638354
ADARB2	0
ADARB2-AS1	0
ADAT1	11.7527
ADAT2	1.39654
ADAT3	4.8443
ADCK1	4.31612
ADCK2	32.9888
ADCK3	3.87901
ADCK4	15.5268
ADCK5	4.05401
ADCY1	0
ADCY10	0.00989075
ADCY10P1	0
ADCY2	0
ADCY3	7.71207
ADCY4	0
ADCY5	0.0240481
ADCY6	6.17616
ADCY7	3.84736
ADCY8	17.4831
ADCY9	2.05477
ADCYAP1	0
ADCYAP1R1	0.0227626
ADD1	59.5453
ADD2	5.23617
ADD3	14.7696
ADD3-AS1	0.130205
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.121555
ADGRA3	8.87141
ADGRB1	0
ADGRB2	3.2289
ADGRB3	0.00869411
ADGRD1	0.173232
ADGRE1	8.22226
ADGRE2	0.0488372
ADGRE3	0
ADGRE4P	0
ADGRE5	68.3955
ADGRF1	0.122943
ADGRF2	0.0767513
ADGRF3	0.112584
ADGRF4	7.36007
ADGRF5	0
ADGRG1	285.836
ADGRG2	1.69045
ADGRG3	0
ADGRG4	0
ADGRG5	0.0703304
ADGRG6	0
ADGRG7	0
ADGRL1	2.48759
ADGRL2	2.92362
ADGRL3	0.00797942
ADGRL3-AS1	0
ADGRL4	0.0414257
ADGRV1	0.155881
ADH1A	0
ADH1B	0
ADH1C	0.120731
ADH4	0
ADH5	56.9219
ADH6	0
ADH7	0
ADHFE1	0
ADI1	91.742
ADIG	0
ADIPOQ	0.0215639
ADIPOQ-AS1	0
ADIPOR1	52.034
ADIPOR2	33.3153
ADIRF	1.56559
ADK	46.8772
ADM	24.1339
ADM2	0.0369708
ADM5	0.640319
ADNP	17.2332
ADNP-AS1	0.677318
ADNP2	8.08255
ADO	11.8576
ADORA1	10.3909
ADORA2A	3.46305
ADORA2A-AS1	0.219284
ADORA2B	28.3978
ADORA3	0
ADPGK	27.514
ADPGK-AS1	0.857389
ADPRH	1.84258
ADPRHL1	0.785546
ADPRHL2	40.6405
ADPRM	3.56316
ADRA1A	0.0223924
ADRA1B	2.59159
ADRA1D	0.0382408
ADRA2A	0.0128566
ADRA2B	0.0149269
ADRA2C	0
ADRB1	0.0177186
ADRB2	0.127789
ADRB3	0
ADRBK1	27.3993
ADRBK2	1.71495
ADRM1	227.698
ADSL	50.681
ADSS	22.6671
ADSSL1	0.695531
ADTRP	2.98963
AEBP1	0.036462
AEBP2	7.66349
AEN	28.5437
AES	305.117
AFAP1	6.4047
AFAP1-AS1	0
AFAP1L1	0.058867
AFAP1L2	1.36953
AFF1	4.88472
AFF2	0.0316936
AFF3	2.39277
AFF4	17.2349
AFG3L1P	1.00041
AFG3L2	43.1753
AFM	0
AFMID	7.873
AFP	0
AFTPH	10.0426
AGA	8.16086
AGAP1	5.68471
AGAP1-IT1	0.298908
AGAP11	0.016329
AGAP2	0.202804
AGAP2-AS1	27.7352
AGAP3	67.6999
AGAP4	0.116855
AGAP5	0.0846855
AGAP6	0.421725
AGAP7P	0.0213624
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.0417421
AGBL3	0.1558
AGBL4	0
AGBL4-IT1	0
AGBL5	23.0266
AGBL5-AS1	0
AGER	0.326265
AGFG1	13.1307
AGFG2	30.4562
AGGF1	7.76433
AGK	12.8964
AGL	7.43935
AGMAT	0.591033
AGMO	0
AGO1	10.3519
AGO2	7.71029
AGO3	2.67242
AGO4	1.54418
AGPAT1	73.0972
AGPAT2	8.58974
AGPAT3	15.6771
AGPAT4	3.80657
AGPAT4-IT1	0.256448
AGPAT5	10.2107
AGPAT6	32.1215
AGPAT9	41.5072
AGPS	12.4752
AGR2	0
AGR3	0
AGRN	20.5872
AGRP	0
AGT	0
AGTPBP1	7.51749
AGTR1	0.265436
AGTR2	0
AGTRAP	89.6958
AGXT	0
AGXT2	0
AHCTF1	5.76796
AHCTF1P1	0.0766897
AHCY	165.148
AHCYL1	78.0507
AHCYL2	5.33547
AHDC1	8.40748
AHI1	6.7063
AHNAK	96.4428
AHNAK2	30.3314
AHR	14.8478
AHRR	3.66359
AHSA1	153.829
AHSA2	0.766595
AHSG	0
AHSP	0
AICDA	0.0363621
AIDA	78.7688
AIF1	0
AIF1L	1.0353
AIFM1	33.319
AIFM2	16.4761
AIFM3	0.0448285
AIG1	37.3198
AIM1	25.0457
AIM1L	0.00936813
AIM2	2.85221
AIMP1	16.2135
AIMP2	22.5718
AIP	96.9232
AIPL1	0
AIRE	0
AIRN	0
AJAP1	0.0251766
AJUBA	8.06931
AK1	55.7508
AK2	67.5732
AK3	28.9947
AK4	10.2101
AK5	0.362471
AK6	27.3204
AK7	0
AK8	0.172933
AK9	2.63837
AKAP1	10.642
AKAP10	6.90513
AKAP11	17.8059
AKAP12	51.6567
AKAP13	3.90259
AKAP14	0
AKAP17A	0
AKAP2	57.5874
AKAP3	0.437489
AKAP4	0
AKAP5	0.233145
AKAP6	0.125408
AKAP7	2.69161
AKAP8	10.7747
AKAP8L	26.2179
AKAP9	1.57505
AKIP1	27.7242
AKIRIN1	33.3165
AKIRIN2	35.5116
AKNA	0.651831
AKNAD1	0.340736
AKR1A1	53.757
AKR1B1	1774.31
AKR1B10	4.61099
AKR1B15	0.75848
AKR1C1	217.226
AKR1C2	13.8067
AKR1C3	50.8729
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	37.8304
AKR7A2P1	0.0834395
AKR7A3	0.04501
AKR7L	0.14738
AKT1	83.3812
AKT1S1	84.9392
AKT2	33.2619
AKT3	11.1975
AKTIP	12.368
ALAD	12.7186
ALAS1	32.8399
ALAS2	0
ALB	0.0230125
ALCAM	53.2263
ALDH16A1	6.70575
ALDH18A1	32.1086
ALDH1A1	0.0651745
ALDH1A2	0.0156905
ALDH1A3	166.16
ALDH1B1	14.2038
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.32111
ALDH2	14.0734
ALDH3A1	0.417241
ALDH3A2	32.0837
ALDH3B1	32.2461
ALDH3B2	0
ALDH4A1	2.37264
ALDH5A1	0.305552
ALDH6A1	5.14217
ALDH7A1	2.24502
ALDH8A1	0.085832
ALDH9A1	29.4288
ALDOA	1893.31
ALDOB	0
ALDOC	6.47822
ALG1	8.13217
ALG10	2.90172
ALG10B	1.8017
ALG11	2.79472
ALG12	7.30787
ALG13	6.41529
ALG14	7.03654
ALG1L	0.457361
ALG1L2	0.121395
ALG1L9P	0.0990803
ALG2	16.6156
ALG3	64.388
ALG5	37.5009
ALG6	4.40586
ALG8	20.0311
ALG9	3.30986
ALK	0.155911
ALKBH1	6.00907
ALKBH2	17.3452
ALKBH3	28.9277
ALKBH3-AS1	0
ALKBH4	7.54999
ALKBH5	55.1888
ALKBH6	26.1404
ALKBH7	41.5056
ALKBH8	2.61542
ALLC	0.0754638
ALMS1	1.1309
ALMS1-IT1	0.0301251
ALMS1P	0
ALOX12	0.021835
ALOX12-AS1	2.45846
ALOX12B	0.0409517
ALOX12P2	0.0183643
ALOX15	0
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0.330136
ALOXE3	0.295623
ALPI	0
ALPK1	1.78432
ALPK2	2.75099
ALPK3	0.0176612
ALPL	0.0222691
ALPP	0
ALPPL2	0.0205469
ALS2	6.71037
ALS2CL	0.019939
ALS2CR11	0.00858539
ALS2CR12	0.0296697
ALX1	2.57345
ALX3	1.02864
ALX4	0.0179516
ALYREF	191.633
AMACR	2.69275
AMBN	0
AMBP	0
AMBRA1	9.48533
AMD1	57.5723
AMDHD1	0.243241
AMDHD2	10.6515
AMELX	0
AMELY	0
AMER1	0.505001
AMER2	0
AMER3	0
AMFR	56.6389
AMH	1.76073
AMHR2	0.0340898
AMICA1	0
AMIGO1	0.643373
AMIGO2	17.0902
AMIGO3	3.04629
AMMECR1	9.60124
AMMECR1L	5.48598
AMN	0
AMN1	2.21672
AMOT	0.203323
AMOTL1	4.73118
AMOTL2	14.6561
AMPD1	0
AMPD2	27.9008
AMPD3	2.31842
AMPH	11.3726
AMT	0.0769691
AMTN	1.16188
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.046137
AMZ1	0.0945121
AMZ2	59.1031
AMZ2P1	0.990068
ANAPC1	9.45197
ANAPC10	4.87774
ANAPC11	162.285
ANAPC13	63.2031
ANAPC15	30.4247
ANAPC16	15.6966
ANAPC1P1	0.0598695
ANAPC2	23.3317
ANAPC4	10.0129
ANAPC5	89.2523
ANAPC7	32.7736
ANG	0.781968
ANGEL1	6.06242
ANGEL2	5.30781
ANGPT1	0.902287
ANGPT2	0.177276
ANGPT4	0
ANGPTL1	0
ANGPTL2	26.3487
ANGPTL3	0
ANGPTL4	36.3065
ANGPTL5	0
ANGPTL6	2.01581
ANGPTL7	0
ANHX	0
ANK1	4.89858
ANK2	2.37384
ANK3	0.634241
ANKAR	0.0896418
ANKDD1A	0.664338
ANKDD1B	0
ANKEF1	2.67888
ANKFN1	0.211714
ANKFY1	7.98769
ANKH	19.9498
ANKHD1	13.554
ANKHD1-EIF4EBP3	5.2994
ANKIB1	12.4444
ANKK1	0
ANKLE1	0.0512146
ANKLE2	34.798
ANKMY1	0.833256
ANKMY2	13.6918
ANKRA2	2.4988
ANKRD1	0.0265312
ANKRD10	9.91434
ANKRD11	11.3945
ANKRD12	2.97093
ANKRD13A	35.9909
ANKRD13B	2.77763
ANKRD13C	9.28635
ANKRD13D	12.5243
ANKRD16	3.72216
ANKRD17	13.051
ANKRD18A	0
ANKRD18B	0.199342
ANKRD18DP	0.0175025
ANKRD19P	0.514295
ANKRD2	0.116347
ANKRD20A1	0.0427565
ANKRD20A11P	0
ANKRD20A12P	1.85772
ANKRD20A19P	0
ANKRD20A2	0.0142398
ANKRD20A3	1.57051E-05
ANKRD20A4	0.0284635
ANKRD20A5P	0.0807792
ANKRD20A8P	0
ANKRD20A9P	0.026613
ANKRD22	0.212227
ANKRD23	0.13854
ANKRD24	0.518449
ANKRD26	2.39426
ANKRD26P1	0.00798211
ANKRD26P3	0
ANKRD27	11.8967
ANKRD28	9.96539
ANKRD29	1.57475
ANKRD30A	0
ANKRD30B	0.171146
ANKRD30BL	0.0766235
ANKRD30BP2	0.14668
ANKRD30BP3	0
ANKRD31	0
ANKRD32	5.0056
ANKRD33	0
ANKRD33B	0.828819
ANKRD34A	2.79504
ANKRD34B	0.0126439
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	8.25254
ANKRD36	0.140251
ANKRD36B	0.130732
ANKRD36BP1	4.64735
ANKRD36BP2	0
ANKRD36C	0.0721045
ANKRD37	1.71591
ANKRD39	14.5564
ANKRD40	16.8869
ANKRD42	2.95893
ANKRD44	2.69251
ANKRD44-IT1	0
ANKRD45	0.40072
ANKRD46	3.3164
ANKRD49	1.82145
ANKRD50	6.11345
ANKRD52	46.4773
ANKRD53	0.183756
ANKRD54	14.1104
ANKRD55	0.0819743
ANKRD6	0.148845
ANKRD60	0
ANKRD61	0.115121
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0.243249
ANKRD9	25.2101
ANKS1A	3.38987
ANKS1B	0.572255
ANKS3	2.52014
ANKS4B	0
ANKS6	5.37789
ANKUB1	0
ANKZF1	7.06974
ANLN	41.1519
ANO1	0
ANO1-AS2	0
ANO10	41.8295
ANO2	0
ANO3	0.164836
ANO4	0
ANO5	0.622083
ANO6	15.3166
ANO7	0.168342
ANO8	1.98397
ANO9	0
ANOS1	0.0309329
ANP32A	70.656
ANP32A-IT1	0.0306357
ANP32AP1	0
ANP32B	179.3
ANP32C	0
ANP32D	0
ANP32E	53.9149
ANPEP	0.0273698
ANTXR1	23.6981
ANTXR2	29.1531
ANTXRL	0
ANTXRLP1	0
ANXA1	714.714
ANXA10	5.98507
ANXA11	70.9552
ANXA13	0
ANXA2	1252.35
ANXA2P1	0.0410331
ANXA2P2	9.63085
ANXA2P3	0
ANXA2R	1.31898
ANXA3	0
ANXA4	41.321
ANXA5	573.872
ANXA6	98.1206
ANXA7	68.9048
ANXA8	0.140356
ANXA8L1	0.223157
ANXA9	0.81101
AOAH	0.0219874
AOAH-IT1	0
AOC1	0
AOC2	0.382562
AOC3	0.0429572
AOC4P	0
AOX1	13.1891
AOX2P	0
AP1AR	8.75477
AP1B1	33.2487
AP1B1P1	0
AP1G1	23.2115
AP1G2	0.160948
AP1M1	77.4206
AP1M2	0.121041
AP1S1	232.441
AP1S2	22.5132
AP1S3	3.44082
AP2A1	72.636
AP2A2	17.2075
AP2B1	73.2246
AP2M1	653.029
AP2S1	482.53
AP3B1	24.716
AP3B2	0.762417
AP3D1	67.3091
AP3M1	16.8854
AP3M2	6.85906
AP3S1	64.6561
AP3S2	11.2935
AP4B1	12.6909
AP4B1-AS1	0
AP4E1	7.33752
AP4M1	9.90022
AP4S1	1.01162
AP5B1	7.43838
AP5M1	16.9175
AP5S1	11.7307
AP5Z1	7.0204
APAF1	1.77789
APBA1	0.251829
APBA2	0
APBA3	6.61442
APBB1	20.3548
APBB1IP	2.74726
APBB2	5.26592
APBB3	1.29153
APC	4.14005
APC2	0.21872
APCDD1	0
APCDD1L	20.0173
APCDD1L-AS1	10.3062
APCS	0
APEH	72.6554
APELA	0
APEX1	57.2227
APEX2	32.8508
APH1A	95.7962
APH1B	8.86393
API5	47.1741
APIP	26.3739
APITD1	17.9288
APITD1-CORT	2.36954
APLF	0.672928
APLN	9.56617
APLNR	0
APLP1	5.15973
APLP2	100.551
APMAP	47.9655
APOA1	0.133812
APOA1-AS	0
APOA1BP	84.5358
APOA2	0
APOA4	0.0372571
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0.0655441
APOBEC3A	0.0788376
APOBEC3A_B	0
APOBEC3B	16.7578
APOBEC3B-AS1	0.922629
APOBEC3C	37.5181
APOBEC3D	0.266071
APOBEC3F	0.814325
APOBEC3G	0.143943
APOBEC3H	0
APOBEC4	0
APOBR	0.0262913
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0
APOE	0.0989419
APOF	0
APOH	0.467884
APOL1	1.08043
APOL2	16.1622
APOL3	0.758299
APOL4	0.0155903
APOL5	0.0379435
APOL6	2.84679
APOLD1	1.13846
APOM	3.02448
APOO	17.3755
APOOL	7.36369
APOOP5	0
APOPT1	43.5949
APP	137.908
APPBP2	9.811
APPL1	16.789
APPL2	12.3146
APRT	194.832
APTR	1.40301
APTX	28.7828
AQP1	0.39159
AQP10	0
AQP11	0.699295
AQP12A	0
AQP12B	0
AQP2	0
AQP3	2.81555
AQP4	0
AQP4-AS1	0.0214981
AQP5	0
AQP6	0.0384269
AQP7	0
AQP7P1	0.0633401
AQP7P3	0.55629
AQP8	0
AQP9	23.263
AQR	10.885
AR	1.48369
ARAF	43.1165
ARAP1	8.41415
ARAP2	0.323568
ARAP3	5.62072
ARC	12.2396
ARCN1	37.8728
AREG	0
AREL1	15.0405
ARF1	199.611
ARF3	110.161
ARF4	153.275
ARF5	175.609
ARF6	45.0147
ARFGAP1	43.8947
ARFGAP2	20.6454
ARFGAP3	8.43343
ARFGEF1	12.3061
ARFGEF2	12.0526
ARFGEF3	1.84726
ARFIP1	18.2965
ARFIP2	20.8561
ARFRP1	26.2716
ARG1	0.0737891
ARG2	8.91106
ARGFX	0.00971393
ARGFXP2	0
ARGLU1	19.2519
ARHGAP1	32.0359
ARHGAP10	13.2489
ARHGAP11A	33.5613
ARHGAP11B	1.7726
ARHGAP12	9.81045
ARHGAP15	0
ARHGAP17	21.5764
ARHGAP18	12.7781
ARHGAP19	4.33281
ARHGAP19-SLIT1	0
ARHGAP20	0.597203
ARHGAP21	18.6058
ARHGAP22	26.4854
ARHGAP23	12.2536
ARHGAP24	3.02232
ARHGAP25	0.0353032
ARHGAP26	3.82055
ARHGAP26-AS1	0
ARHGAP26-IT1	0.235359
ARHGAP27	1.64467
ARHGAP28	1.78219
ARHGAP29	7.36925
ARHGAP30	0.0383491
ARHGAP31	6.0394
ARHGAP31-AS1	0.435137
ARHGAP32	1.30329
ARHGAP33	2.64807
ARHGAP35	37.8543
ARHGAP36	0
ARHGAP39	2.68903
ARHGAP4	0.170091
ARHGAP40	0.0178791
ARHGAP42	1.71273
ARHGAP44	1.29271
ARHGAP5	5.92228
ARHGAP5-AS1	1.51767
ARHGAP6	0.127786
ARHGAP8	0
ARHGAP9	0
ARHGDIA	663.812
ARHGDIB	0.876
ARHGDIG	0
ARHGEF1	26.1844
ARHGEF10	6.37762
ARHGEF10L	6.31777
ARHGEF11	7.98271
ARHGEF12	11.9597
ARHGEF15	0
ARHGEF16	0
ARHGEF17	0.68341
ARHGEF18	16.0621
ARHGEF19	0
ARHGEF2	37.4468
ARHGEF25	3.8049
ARHGEF26	1.87869
ARHGEF26-AS1	0
ARHGEF28	11.4184
ARHGEF3	5.02238
ARHGEF3-AS1	0
ARHGEF33	0
ARHGEF34P	0.0825778
ARHGEF35	0.103634
ARHGEF37	0.243105
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	6.29484
ARHGEF4	0.0136567
ARHGEF40	4.25456
ARHGEF5	0.223464
ARHGEF6	9.74213
ARHGEF7	10.7558
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.48934
ARHGEF9-IT1	0
ARID1A	14.5289
ARID1B	6.0656
ARID2	3.14176
ARID3A	2.34911
ARID3B	0.974313
ARID3C	0
ARID4A	2.18573
ARID4B	5.26376
ARID5A	3.40462
ARID5B	3.43096
ARIH1	18.9105
ARIH2	33.5327
ARIH2OS	0.201655
ARL1	33.8616
ARL10	0.812135
ARL11	0
ARL13A	0
ARL13B	4.87869
ARL14	0.215429
ARL14EP	5.94977
ARL14EPL	0.940214
ARL15	5.81441
ARL16	37.6288
ARL17A	0.212661
ARL17B	0.622769
ARL2	141.754
ARL2-SNX15	0
ARL2BP	82.1284
ARL3	15.7708
ARL4A	6.39867
ARL4C	86.5348
ARL4D	19.9122
ARL5A	20.6083
ARL5B	3.53832
ARL5C	0
ARL6	4.43915
ARL6IP1	237.848
ARL6IP4	138.312
ARL6IP5	90.688
ARL6IP6	6.5338
ARL8A	11.7655
ARL8B	43.229
ARL9	0
ARMC1	25.4989
ARMC10	29.499
ARMC12	0
ARMC2	0.547479
ARMC2-AS1	0
ARMC3	0
ARMC4	0.36281
ARMC5	10.4626
ARMC6	30.2775
ARMC7	16.3548
ARMC8	11.57
ARMC9	22.1113
ARMCX1	13.7643
ARMCX2	8.87344
ARMCX3	17.6342
ARMCX4	4.56032
ARMCX5	4.42539
ARMCX5-GPRASP2	2.00871
ARMCX6	24.7277
ARMS2	0.0764743
ARMT1	20.0313
ARNT	9.77185
ARNT2	1.13042
ARNTL	4.67891
ARNTL2	20.6878
ARNTL2-AS1	0
ARPC1A	212.799
ARPC1B	152.826
ARPC2	276.55
ARPC3	269.405
ARPC4	243.103
ARPC4-TTLL3	0.48889
ARPC5	120.504
ARPC5L	87.499
ARPIN	7.87539
ARPP19	48.3392
ARPP21	0.0140294
ARR3	0
ARRB1	4.10519
ARRB2	26.1291
ARRDC1	13.5109
ARRDC1-AS1	11.4966
ARRDC2	6.03815
ARRDC3	19.425
ARRDC3-AS1	0.327614
ARRDC4	9.31893
ARRDC5	0
ARSA	2.53139
ARSB	5.95962
ARSD	7.66341
ARSE	1.4881
ARSF	0
ARSG	0.311982
ARSH	0.0315707
ARSI	12.771
ARSJ	3.72461
ARSK	3.31661
ART1	0
ART3	0
ART4	0
ART5	0
ARTN	1.76806
ARV1	9.84019
ARVCF	0.393985
ARX	0
AS3MT	1.89274
ASAH1	33.7204
ASAH2	0.445942
ASAH2B	1.12436
ASAP1	12.5586
ASAP1-IT1	0
ASAP1-IT2	0.0771311
ASAP2	12.2507
ASAP3	0.973739
ASB1	11.8772
ASB10	0
ASB11	0
ASB12	0
ASB13	5.38684
ASB14	0.329865
ASB15	0
ASB16	0.242867
ASB16-AS1	1.89761
ASB17	0
ASB18	0
ASB2	0.830221
ASB3	12.2811
ASB4	0.0130299
ASB5	0
ASB6	15.5673
ASB7	6.57348
ASB8	17.2329
ASB9	0.517497
ASB9P1	0
ASCC1	8.72791
ASCC2	15.8385
ASCC3	11.3109
ASCL1	0
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	16.2566
ASF1B	74.4436
ASGR1	0.158238
ASGR2	0
ASH1L	3.40588
ASH1L-AS1	0.640335
ASH2L	19.1426
ASIC1	1.30659
ASIC2	0.0145598
ASIC3	0.12099
ASIC4	0.0356774
ASIC5	0
ASIP	0.119776
ASL	26.3629
ASMT	0
ASMTL	0
ASMTL-AS1	0
