Gene symbol	Con3__2
AFTPH	9.53341
AGA	9.61899
AGAP1	6.02356
AGAP1-IT1	0.447746
AGAP11	0.0173805
AGAP2	0.176206
AGAP2-AS1	24.9135
AGAP3	59.866
AGAP4	0.107201
AGAP5	0.115441
AGAP6	0.539321
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.166461
AGBL3	0.0154057
AGBL4	0
AGBL4-IT1	0
AGBL5	22.3453
AGBL5-AS1	0
AGER	0.500653
AGFG1	16.2165
AGFG2	28.7157
AGGF1	8.92362
AGK	13.516
AGL	9.03534
AGMAT	0.43466
AGMO	0
AGO1	11.3897
AGO2	8.64843
AGO3	3.08512
AGO4	1.4208
AGPAT1	64.5668
AGPAT2	6.98772
AGPAT3	14.3454
AGPAT4	3.67384
AGPAT4-IT1	0.405072
AGPAT5	12.3094
AGPAT6	29.0947
AGPAT9	53.9476
AGPS	15.3163
AGR2	0
AGR3	0
AGRN	19.3127
AGRP	0
AGT	0
AGTPBP1	9.275
AGTR1	0.286087
AGTR2	0.0190328
AGTRAP	91.0956
AGXT	0
AGXT2	0
AHCTF1	6.80134
AHCTF1P1	0.0653287
AHCY	141.781
AHCYL1	77.8941
AHCYL2	6.06772
AHDC1	7.03155
AHI1	6.64361
AHNAK	120.847
AHNAK2	34.1205
AHR	23.2894
AHRR	3.9959
AHSA1	139.309
AHSA2	0.671307
AHSG	0
AHSP	0
AICDA	0.019805
AIDA	77.9995
AIF1	0
AIF1L	1.02197
AIFM1	33.4633
AIFM2	14.9306
AIFM3	0.048912
AIG1	40.7578
AIM1	27.8974
AIM1L	0.0305144
AIM2	2.8477
AIMP1	18.7504
AIMP2	21.3036
AIP	84.3947
AIPL1	0.019848
AIRE	0
AIRN	0.0368913
AJAP1	0.0274982
AJUBA	7.52692
AK1	48.146
AK2	67.956
AK3	31.3065
AK4	10.9915
AK5	0.492994
AK6	30.3532
AK7	0
AK8	0.161863
AK9	2.59798
AKAP1	9.11256
AKAP10	7.8357
AKAP11	23.1732
AKAP12	48.3261
AKAP13	4.58604
AKAP14	0
AKAP17A	0
AKAP2	64.0305
AKAP3	0.115248
AKAP4	0
AKAP5	0.277444
AKAP6	0.151026
AKAP7	2.1419
AKAP8	9.50755
AKAP8L	21.8399
AKAP9	1.66425
AKIP1	27.5923
AKIRIN1	37.875
AKIRIN2	36.26
AKNA	0.607015
AKNAD1	0.208349
AKR1A1	43.9813
AKR1B1	1430.52
AKR1B10	5.01518
AKR1B15	0.433471
AKR1C1	182.663
AKR1C2	11.1396
AKR1C3	56.0941
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	36.068
AKR7A2P1	0
AKR7A3	0
AKR7L	0
AKT1	87.8577
AKT1S1	77.1001
AKT2	32.3949
AKT3	13.2637
AKTIP	11.6708
ALAD	15.6158
ALAS1	33.3045
ALAS2	0
ALB	0
ALCAM	58.6429
ALDH16A1	6.07993
ALDH18A1	37.8147
ALDH1A1	0.094787
ALDH1A2	0
ALDH1A3	189.092
ALDH1B1	15.194
ALDH1L1	0.0184331
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.43283
ALDH2	12.4409
ALDH3A1	0.326871
ALDH3A2	32.667
ALDH3B1	27.7615
ALDH3B2	0
ALDH4A1	2.23122
ALDH5A1	0.322614
ALDH6A1	5.21928
ALDH7A1	2.17803
ALDH8A1	0.0234046
ALDH9A1	32.3533
ALDOA	1753.49
ALDOB	0
ALDOC	6.2077
ALG1	7.36921
ALG10	3.9481
ALG10B	2.66977
ALG11	3.20205
ALG12	6.05517
ALG13	6.97092
ALG14	6.26464
ALG1L	0.25462
ALG1L2	0
ALG1L9P	0
ALG2	16.5809
ALG3	63.9497
ALG5	36.1927
ALG6	4.58298
ALG8	18.5945
ALG9	3.22499
ALK	0.169182
ALKBH1	5.83871
ALKBH2	16.1934
ALKBH3	26.0616
ALKBH3-AS1	0.0595665
ALKBH4	7.60149
ALKBH5	58.8788
ALKBH6	27.0329
ALKBH7	29.4799
ALKBH8	2.60301
ALLC	0
ALMS1	1.45101
ALMS1-IT1	0.065926
ALMS1P	0
ALOX12	0.0476358
ALOX12-AS1	2.64972
ALOX12B	0.0446479
ALOX12P2	0.020006
ALOX15	0
ALOX15B	0.0224055
ALOX15P1	0
ALOX5	0
ALOX5AP	0.146466
ALOXE3	0.474714
ALPI	0.0167063
ALPK1	1.93442
ALPK2	2.25417
ALPK3	0.0047851
ALPL	0.0485998
ALPP	0
ALPPL2	0
ALS2	7.00909
ALS2CL	0.0108232
ALS2CR11	0
ALS2CR12	0.259693
ALX1	3.25383
ALX3	0.725358
ALX4	0.00974409
ALYREF	190.604
AMACR	2.60796
AMBN	0.0285394
AMBP	0.0835515
AMBRA1	9.09956
AMD1	61.5734
AMDHD1	0.424924
AMDHD2	8.16315
AMELX	0
AMELY	0
AMER1	0.429341
AMER2	0
AMER3	0
AMFR	59.9381
AMH	2.37614
AMHR2	0.0747176
AMICA1	0
AMIGO1	0.792034
AMIGO2	17.5438
AMIGO3	3.07606
AMMECR1	9.52104
AMMECR1L	7.06796
AMN	0.037941
AMN1	3.31705
AMOT	0.235828
AMOTL1	5.12612
AMOTL2	16.0557
AMPD1	0
AMPD2	26.6519
AMPD3	2.16228
AMPH	9.33812
AMT	0.0585988
AMTN	1.28156
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.05035
AMZ1	0.0513535
AMZ2	52.0741
AMZ2P1	0.950337
ANAPC1	11.2036
ANAPC10	6.86216
ANAPC11	159.213
ANAPC13	68.6915
ANAPC15	28.8833
ANAPC16	14.6385
ANAPC1P1	0.0982571
ANAPC2	20.942
ANAPC4	9.51453
ANAPC5	73.7841
ANAPC7	28.1235
ANG	0.749431
ANGEL1	5.81452
ANGEL2	6.5937
ANGPT1	1.09174
ANGPT2	0.156739
ANGPT4	0
ANGPTL1	0
ANGPTL2	29.1449
ANGPTL3	0
ANGPTL4	29.8392
ANGPTL5	0
ANGPTL6	1.86277
ANGPTL7	0
ANHX	0
ANK1	3.95957
ANK2	2.65786
ANK3	0.672228
ANKAR	0.158267
ANKDD1A	0.793696
ANKDD1B	0
ANKEF1	2.49031
ANKFN1	0.230883
ANKFY1	9.90701
ANKH	21.6903
ANKHD1	11.6398
ANKHD1-EIF4EBP3	4.85133
ANKIB1	16.0435
ANKK1	0
ANKLE1	0.0371899
ANKLE2	33.4064
ANKMY1	0.925556
ANKMY2	14.2486
ANKRA2	2.36726
ANKRD1	0.0579829
ANKRD10	10.4545
ANKRD11	10.7283
ANKRD12	2.72991
ANKRD13A	34.945
ANKRD13B	2.47033
ANKRD13C	10.7839
ANKRD13D	10.3865
ANKRD16	3.23168
ANKRD17	15.206
ANKRD18A	0
ANKRD18B	0.173402
ANKRD18DP	0.0190611
ANKRD19P	0.341545
ANKRD2	0.0851378
ANKRD20A1	0
ANKRD20A11P	0.116107
ANKRD20A12P	1.66637
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0.0928809
ANKRD20A5P	0.16104
ANKRD20A8P	0.0147964
ANKRD20A9P	0.0397828
ANKRD22	0.135702
ANKRD23	0.215723
ANKRD24	0.214678
ANKRD26	2.4568
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	11.9959
ANKRD28	10.9547
ANKRD29	1.80328
ANKRD30A	0
ANKRD30B	0.197534
ANKRD30BL	0.0840999
ANKRD30BP2	0.0797865
ANKRD30BP3	0
ANKRD31	0
ANKRD32	4.945
ANKRD33	0
ANKRD33B	0.954646
ANKRD34A	3.16018
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	8.87691
ANKRD36	0.160643
ANKRD36B	0.0620721
ANKRD36BP1	8.19991
ANKRD36BP2	0
ANKRD36C	0.143348
ANKRD37	1.76048
ANKRD39	12.8159
ANKRD40	21.107
ANKRD42	3.43078
ANKRD44	3.71081
ANKRD44-IT1	0
ANKRD45	0.415867
ANKRD46	4.08467
ANKRD49	1.81014
ANKRD50	7.28134
ANKRD52	47.6383
ANKRD53	0.1339
ANKRD54	14.7618
ANKRD55	0
ANKRD6	0.0646739
ANKRD60	0
ANKRD61	0.168476
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0.222673
ANKRD9	28.2641
ANKS1A	3.37799
ANKS1B	0.646164
ANKS3	1.96092
ANKS4B	0
ANKS6	5.84088
ANKUB1	0
ANKZF1	6.69212
ANLN	45.1298
ANO1	0
ANO1-AS2	0
ANO10	41.3925
ANO2	0.0146237
ANO3	0.169951
ANO4	0.0130876
ANO5	0.492289
ANO6	21.5837
ANO7	0.104548
ANO8	1.85742
ANO9	0.019204
ANOS1	0
ANP32A	65.1585
ANP32A-IT1	0.0166683
ANP32AP1	0
ANP32B	172.75
ANP32C	0
ANP32D	0
ANP32E	53.353
ANPEP	0.0148823
ANTXR1	27.7185
ANTXR2	36.6907
ANTXRL	0
ANTXRLP1	0
ANXA1	796.277
ANXA10	7.39349
ANXA11	61.4677
ANXA13	0
ANXA2	1099.09
ANXA2P1	0.135249
ANXA2P2	8.4504
ANXA2P3	0
ANXA2R	1.49911
ANXA3	0
ANXA4	43.1815
ANXA5	497.273
ANXA6	78.9434
ANXA7	75.5847
ANXA8	0.184153
ANXA8L1	0.324923
ANXA9	0.53855
AOAH	0
AOAH-IT1	0
AOC1	0
AOC2	0.312671
AOC3	0.0554636
AOC4P	0
AOX1	15.451
AOX2P	0
AP1AR	10.6792
AP1B1	28.1551
AP1B1P1	0
AP1G1	25.8391
AP1G2	0.0657966
AP1M1	80.8577
AP1M2	0.0993377
AP1S1	208.327
AP1S2	20.6576
AP1S3	3.15952
AP2A1	64.9461
AP2A2	16.5487
AP2B1	83.8563
AP2M1	625.744
AP2S1	389.994
AP3B1	27.507
AP3B2	0.610867
AP3D1	61.8687
AP3M1	21.9624
AP3M2	7.09712
AP3S1	71.2334
AP3S2	9.4962
AP4B1	12.1219
AP4B1-AS1	0.134182
AP4E1	8.98146
AP4M1	8.11109
AP4S1	0.792264
AP5B1	7.26006
AP5M1	18.2052
AP5S1	9.6896
AP5Z1	6.60812
APAF1	1.7126
APBA1	0.265188
APBA2	0
APBA3	7.87753
APBB1	18.8778
APBB1IP	3.16263
APBB2	6.17516
APBB3	1.49104
APC	5.48988
APC2	0.175225
APCDD1	0
APCDD1L	19.9323
APCDD1L-AS1	10.2784
APCS	0
APEH	64.3706
APELA	0
APEX1	55.6274
APEX2	29.6717
APH1A	99.1952
APH1B	9.51505
API5	45.4104
APIP	24.888
APITD1	17.4285
APITD1-CORT	2.70122
APLF	0.63312
APLN	10.02
APLNR	0.0418975
APLP1	3.91023
APLP2	88.6489
APMAP	45.2785
APOA1	0
APOA1-AS	0
APOA1BP	71.4853
APOA2	0
APOA4	0
APOA5	0.060195
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	17.1511
APOBEC3B-AS1	0.310086
APOBEC3C	33.947
APOBEC3D	0.111571
APOBEC3F	1.6263
APOBEC3G	0.125939
APOBEC3H	0
APOBEC4	0
APOBR	0.014293
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0
APOE	0
APOF	0
APOH	0.618215
APOL1	0.829221
APOL2	14.5725
APOL3	0.663378
APOL4	0
APOL5	0
APOL6	2.64702
APOLD1	2.03614
APOM	2.40887
APOO	16.3485
APOOL	8.22711
APOOP5	0
APOPT1	39.7316
APP	126.782
APPBP2	11.3372
APPL1	19.3931
APPL2	14.1849
APRT	171.137
APTR	2.14052
APTX	26.8614
AQP1	0.161021
AQP10	0
AQP11	0.658147
AQP12A	0
AQP12B	0
AQP2	0
AQP3	2.30888
AQP4	0
AQP4-AS1	0
AQP5	0
AQP6	0.0628133
AQP7	0
AQP7P1	0.0344688
AQP7P3	0
AQP8	0
AQP9	22.7963
AQR	13.1027
AR	1.60261
ARAF	37.1155
ARAP1	7.51135
ARAP2	0.436901
ARAP3	4.86588
ARC	11.7951
ARCN1	46.3007
AREG	0
AREL1	15.1052
ARF1	205.053
ARF3	112.896
ARF4	189.493
ARF5	153.553
ARF6	40.5725
ARFGAP1	38.4824
ARFGAP2	19.4703
ARFGAP3	8.99457
ARFGEF1	13.4213
ARFGEF2	16.032
ARFGEF3	2.61573
ARFIP1	15.05
ARFIP2	20.3526
ARFRP1	23.4366
ARG1	0
ARG2	9.21699
ARGFX	0
ARGFXP2	0
ARGLU1	16.6877
ARHGAP1	37.492
ARHGAP10	12.4091
ARHGAP11A	34.323
ARHGAP11B	2.52834
ARHGAP12	10.8322
ARHGAP15	0
ARHGAP17	22.4784
ARHGAP18	13.4324
ARHGAP19	4.62411
ARHGAP19-SLIT1	0
ARHGAP20	0.727383
ARHGAP21	23.1933
ARHGAP22	24.8907
ARHGAP23	12.4538
ARHGAP24	3.66227
ARHGAP25	0.0192165
ARHGAP26	3.34818
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	1.21123
ARHGAP28	2.20416
ARHGAP29	8.31119
ARHGAP30	0.0694862
ARHGAP31	6.45143
ARHGAP31-AS1	0.12264
ARHGAP32	1.5213
ARHGAP33	2.42381
ARHGAP35	40.7217
ARHGAP36	0
ARHGAP39	2.32704
ARHGAP4	0.151436
ARHGAP40	0
ARHGAP42	2.40148
ARHGAP44	1.58192
ARHGAP5	7.52655
ARHGAP5-AS1	1.04904
ARHGAP6	0.183094
ARHGAP8	0
ARHGAP9	0.0214904
ARHGDIA	553.818
ARHGDIB	0.558279
ARHGDIG	0
ARHGEF1	25.8203
ARHGEF10	6.50109
ARHGEF10L	6.60301
ARHGEF11	8.30653
ARHGEF12	15.9736
ARHGEF15	0.0130148
ARHGEF16	0
ARHGEF17	0.768094
ARHGEF18	14.4155
ARHGEF19	0
ARHGEF2	36.4392
ARHGEF25	4.23493
ARHGEF26	1.91237
ARHGEF26-AS1	0.0428559
ARHGEF28	11.7318
ARHGEF3	6.80978
ARHGEF3-AS1	0
ARHGEF33	0
ARHGEF34P	0.02564
ARHGEF35	0.0677988
ARHGEF37	0.220022
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	5.87908
ARHGEF4	0
ARHGEF40	4.5498
ARHGEF5	0.203774
ARHGEF6	11.0385
ARHGEF7	12.916
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.41897
ARHGEF9-IT1	0
ARID1A	13.971
ARID1B	6.55675
ARID2	3.79747
ARID3A	2.57852
ARID3B	0.996086
ARID3C	0
ARID4A	2.09951
ARID4B	4.72876
ARID5A	2.97287
ARID5B	4.60343
ARIH1	20.7962
ARIH2	32.2999
ARIH2OS	0.22094
ARL1	33.8435
ARL10	0.839116
ARL11	0.0144217
ARL13A	0.0385111
ARL13B	7.12605
ARL14	0.142125
ARL14EP	7.69313
ARL14EPL	0.587908
ARL15	6.81164
ARL16	28.3698
ARL17A	0.540352
ARL17B	0.00156188
ARL2	115.389
ARL2-SNX15	0
ARL2BP	77.4802
ARL3	14.3787
ARL4A	6.77795
ARL4C	81.502
ARL4D	18.957
ARL5A	19.8931
ARL5B	4.72701
ARL5C	0
ARL6	6.04005
ARL6IP1	205.971
ARL6IP4	117.869
ARL6IP5	93.0191
ARL6IP6	8.33759
ARL8A	12.1107
ARL8B	46.4783
ARL9	0
ARMC1	28.1578
ARMC10	31.4942
ARMC12	0
ARMC2	0.712387
ARMC2-AS1	0
ARMC3	0
ARMC4	0.408209
ARMC5	8.29417
ARMC6	26.8851
ARMC7	13.8402
ARMC8	11.9254
ARMC9	20.736
ARMCX1	15.7999
ARMCX2	10.1758
ARMCX3	17.1139
ARMCX4	4.26501
ARMCX5	4.96064
ARMCX5-GPRASP2	1.30238
ARMCX6	21.7581
ARMS2	0
ARMT1	21.4688
ARNT	11.8483
ARNT2	1.18613
ARNTL	4.66241
ARNTL2	23.3872
ARNTL2-AS1	0.084457
ARPC1A	199.728
ARPC1B	142.363
ARPC2	232.982
ARPC3	251.394
ARPC4	206.725
ARPC4-TTLL3	0.240874
ARPC5	126.21
ARPC5L	72.2926
ARPIN	9.15157
ARPP19	61.84
ARPP21	0.01728
ARR3	0
ARRB1	4.03899
ARRB2	25.5272
ARRDC1	14.2506
ARRDC1-AS1	9.30724
ARRDC2	5.30112
ARRDC3	19.1021
ARRDC3-AS1	0.0892959
ARRDC4	11.735
ARRDC5	0
ARSA	1.7229
ARSB	8.18707
ARSD	6.2098
ARSE	1.22267
ARSF	0
ARSG	0.359841
ARSH	0
ARSI	11.892
ARSJ	4.88244
ARSK	4.11476
ART1	0
ART3	0
ART4	0
ART5	0
ARTN	1.68788
ARV1	10.591
ARVCF	0.36134
ARX	0
AS3MT	1.36074
ASAH1	40.6635
ASAH2	0.705463
ASAH2B	1.7242
ASAP1	15.1769
ASAP1-IT1	0
ASAP1-IT2	0.0561718
ASAP2	16.023
ASAP3	0.692461
ASB1	11.2067
ASB10	0
ASB11	0
ASB12	0
ASB13	4.50448
ASB14	0.334335
ASB15	0
ASB16	0.159099
ASB16-AS1	2.18264
ASB17	0
ASB18	0
ASB2	0.716582
ASB3	10.8572
ASB4	0
ASB5	0
ASB6	14.6938
ASB7	7.61332
ASB8	15.9069
ASB9	0.219647
ASB9P1	0.0361226
ASCC1	9.44692
ASCC2	15.6617
ASCC3	12.8255
ASCL1	0
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0.0422231
ASF1A	22.0877
ASF1B	84.3985
ASGR1	0
ASGR2	0
ASH1L	4.70529
ASH1L-AS1	0.495658
ASH2L	19.471
ASIC1	1.43232
ASIC2	0
ASIC3	0.184941
ASIC4	0
ASIC5	0
ASIP	0.677971
ASL	22.4273
ASMT	0
ASMTL	0
ASMTL-AS1	0
ASNA1	112.59
ASNS	25.4788
ASNSD1	20.6834
ASPA	0
ASPDH	0
ASPG	0
ASPH	236.499
ASPHD1	7.25358
ASPHD2	2.16106
ASPM	8.82132
