Gene symbol	RR2__3
ACCSL	0
ACD	24.4593
ACE	0.686852
ACE2	0.0126603
ACER1	0
ACER2	0.252731
ACER3	3.57584
ACHE	0.0383484
ACIN1	53.3097
ACKR1	0
ACKR2	0.0455279
ACKR3	0.838701
ACKR4	0.0391836
ACLY	68.6483
ACMSD	0
ACO1	51.4203
ACO2	17.279
ACOT1	2.57395
ACOT11	0.138432
ACOT12	0
ACOT13	2.20847
ACOT2	13.7977
ACOT4	0
ACOT6	0
ACOT7	58.1721
ACOT8	41.4373
ACOT9	40.481
ACOX1	5.54116
ACOX2	1.15283
ACOX3	7.53513
ACOXL	0
ACP1	46.4526
ACP2	32.7085
ACP5	1.51696
ACP6	5.66304
ACPP	0.11473
ACPT	0
ACR	0
ACRBP	0
ACRC	0.42187
ACRV1	0.200039
ACSBG1	0.105831
ACSBG2	0.0364529
ACSF2	6.4897
ACSF3	7.79367
ACSL1	8.53143
ACSL3	7.88408
ACSL4	40.8106
ACSL5	4.77959
ACSL6	0.0528282
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0.50741
ACSM4	0
ACSM5	0.0188879
ACSM6	0
ACSS1	0
ACSS2	13.1578
ACSS3	2.2028
ACTA1	0.0325154
ACTA2	19.2078
ACTA2-AS1	0
ACTB	5029.99
ACTBL2	0
ACTC1	0.167787
ACTG1	1659.88
ACTG1P17	0.0867439
ACTG1P20	0.444283
ACTG1P4	0
ACTG2	0.0839823
ACTL10	3.46452
ACTL6A	39.759
ACTL6B	0
ACTL7A	0
ACTL7B	0
ACTL8	0.606255
ACTL9	0
ACTN1	91.6755
ACTN1-AS1	0
ACTN2	0.00887313
ACTN3	0.0305795
ACTN4	227.09
ACTR10	15.1859
ACTR1A	73.5137
ACTR1B	14.5447
ACTR2	131.363
ACTR3	41.1621
ACTR3B	3.20781
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0.784476
ACTR5	7.52113
ACTR6	13.0065
ACTR8	9.04946
ACTRT1	0
ACTRT2	0
ACTRT3	0.0232632
ACVR1	6.7929
ACVR1B	5.38893
ACVR1C	0.0433732
ACVR2A	1.82816
ACVR2B	0.886735
ACVR2B-AS1	0.271298
ACVRL1	0.12792
ACY1	12.0946
ACY3	0.038228
ACYP1	29.2624
ACYP2	3.33446
ADA	2.96416
ADAD1	0
ADAD2	0.045141
ADAL	6.43738
ADAM10	40.6099
ADAM11	0.129469
ADAM12	33.6263
ADAM15	27.5383
ADAM17	20.8895
ADAM18	0
ADAM19	3.26453
ADAM1A	0.412559
ADAM2	0
ADAM20	0.0323246
ADAM20P1	0.132914
ADAM21	1.34334
ADAM21P1	0.20414
ADAM22	3.99891
ADAM23	0.853889
ADAM28	0.171953
ADAM29	0
ADAM30	0.0150016
ADAM32	0.0331585
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0.0255386
ADAM7	0
ADAM8	3.21928
ADAM9	60.2846
ADAMDEC1	0.0619886
ADAMTS1	16.1699
ADAMTS10	0
ADAMTS12	1.69859
ADAMTS13	0.110582
ADAMTS14	0
ADAMTS15	0.00763909
ADAMTS16	0.727419
ADAMTS17	0
ADAMTS18	0.00732179
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.136213
ADAMTS20	0.25705
ADAMTS3	0.535713
ADAMTS4	2.25858
ADAMTS5	0.905713
ADAMTS6	3.06486
ADAMTS7	1.09922
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	0.0411605
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTSL1	5.07659
ADAMTSL2	0.0356149
ADAMTSL3	0
ADAMTSL4	0.15474
ADAMTSL4-AS1	0.100944
ADAMTSL5	0
ADAP1	0.768378
ADAP2	0
ADAR	43.2295
ADARB1	0.615424
ADARB2	0
ADARB2-AS1	0
ADAT1	13.7886
ADAT2	1.05719
ADAT3	6.03612
ADCK1	2.35097
ADCK2	22.5268
ADCK3	7.15033
ADCK4	16.5134
ADCK5	3.80038
ADCY1	0.00679806
ADCY10	0.00875677
ADCY10P1	0.0191557
ADCY2	0.00658336
ADCY3	12.0179
ADCY4	0
ADCY5	0.00849755
ADCY6	6.39728
ADCY7	7.02602
ADCY8	1.16946
ADCY9	2.77223
ADCYAP1	0
ADCYAP1R1	0.114152
ADD1	44.0375
ADD2	0.0478767
ADD3	13.6272
ADD3-AS1	0.0778813
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.917728
ADGRA3	7.7616
ADGRB1	0.0314063
ADGRB2	1.81974
ADGRB3	0.00769396
ADGRD1	0.363149
ADGRE1	24.1959
ADGRE2	0.309514
ADGRE3	0
ADGRE4P	0.330928
ADGRE5	54.0675
ADGRF1	0.419724
ADGRF2	0.0169865
ADGRF3	0.0747596
ADGRF4	1.6542
ADGRF5	0.00750875
ADGRG1	61.8761
ADGRG2	1.57143
ADGRG3	0.0539268
ADGRG4	0
ADGRG5	0.162172
ADGRG6	0.00629018
ADGRG7	0
ADGRL1	5.98624
ADGRL2	1.6844
ADGRL3	0.176487
ADGRL3-AS1	0
ADGRL4	0
ADGRV1	0.50021
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	45.0277
ADH6	0
ADH7	0
ADHFE1	0.396028
ADI1	85.1617
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	75.3949
ADIPOR2	15.0083
ADIRF	3.59239
ADK	47.5594
ADM	91.1165
ADM2	0.18568
ADM5	1.25013
ADNP	23.264
ADNP-AS1	0.559851
ADNP2	7.65397
ADO	8.82619
ADORA1	4.69459
ADORA2A	2.80198
ADORA2A-AS1	1.13253
ADORA2B	7.37019
ADORA3	0.0811797
ADPGK	38.3129
ADPGK-AS1	1.20884
ADPRH	3.01971
ADPRHL1	0.300217
ADPRHL2	68.4722
ADPRM	6.05538
ADRA1A	0
ADRA1B	0.714367
ADRA1D	0
ADRA2A	0.0227926
ADRA2B	0.0132422
ADRA2C	0
ADRB1	0.0472085
ADRB2	0
ADRB3	0.0171299
ADRBK1	18.0952
ADRBK2	0.509945
ADRM1	353.859
ADSL	42.6321
ADSS	25.4734
ADSSL1	2.91498
ADTRP	2.53773
AEBP1	0.193869
AEBP2	5.56096
AEN	21.8016
AES	255.854
AFAP1	11.8573
AFAP1-AS1	0.0507535
AFAP1L1	0.0834536
AFAP1L2	4.44483
AFF1	4.64655
AFF2	0.00620853
AFF3	0.0368783
AFF4	14.8025
AFG3L1P	2.76306
AFG3L2	31.731
AFM	0
AFMID	6.67357
AFP	0.501733
AFTPH	13.2171
AGA	7.36746
AGAP1	3.06499
AGAP1-IT1	0.548657
AGAP11	0.085414
AGAP2	0.747664
AGAP2-AS1	25.0566
AGAP3	53.2196
AGAP4	0.444869
AGAP5	0.734304
AGAP6	1.62883
AGAP7P	0.170919
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.29613
AGBL3	0.037684
AGBL4	0.0300463
AGBL4-IT1	0
AGBL5	23.1902
AGBL5-AS1	0
AGER	1.07136
AGFG1	7.31465
AGFG2	9.47365
AGGF1	5.17739
AGK	11.6669
AGL	6.67952
AGMAT	2.35336
AGMO	0
AGO1	7.15355
AGO2	5.90404
AGO3	3.7793
AGO4	2.38365
AGPAT1	44.6743
AGPAT2	0.167792
AGPAT3	20.6771
AGPAT4	2.41235
AGPAT4-IT1	0.432043
AGPAT5	10.7592
AGPAT6	24.1098
AGPAT9	10.8816
AGPS	9.97672
AGR2	0
AGR3	0
AGRN	50.0813
AGRP	0
AGT	0.334379
AGTPBP1	12.7384
AGTR1	0.563793
AGTR2	0
AGTRAP	131.376
AGXT	0
AGXT2	0
AHCTF1	12.7257
AHCTF1P1	0.140405
AHCY	131.023
AHCYL1	84.4429
AHCYL2	3.9406
AHDC1	8.06219
AHI1	2.68629
AHNAK	71.5077
AHNAK2	11.0383
AHR	19.2912
AHRR	1.79524
AHSA1	234.48
AHSA2	4.94133
AHSG	0
AHSP	0
AICDA	0.0161498
AIDA	55.2879
AIF1	0
AIF1L	1.75908
AIFM1	34.6846
AIFM2	25.9818
AIFM3	0.0199327
AIG1	12.6606
AIM1	11.3572
AIM1L	0.0165853
AIM2	5.85672
AIMP1	22.7208
AIMP2	26.3832
AIP	144.12
AIPL1	0.0323762
AIRE	0
AIRN	0
AJAP1	0.0809914
AJUBA	17.9576
AK1	38.0669
AK2	82.6857
AK3	29.674
AK4	31.2775
AK5	0.0937939
AK6	35.5759
AK7	0.189107
AK8	0.242015
AK9	1.58494
AKAP1	7.5315
AKAP10	6.89227
AKAP11	15.6607
AKAP12	27.6674
AKAP13	5.55103
AKAP14	0
AKAP17A	0
AKAP2	22.8937
AKAP3	0.0671024
AKAP4	0
AKAP5	0.372543
AKAP6	0.0492467
AKAP7	2.1096
AKAP8	10.4197
AKAP8L	28.6304
AKAP9	3.71885
AKIP1	37.2669
AKIRIN1	34.975
AKIRIN2	36.4765
AKNA	1.26335
AKNAD1	0.231673
AKR1A1	44.904
AKR1B1	2488.82
AKR1B10	2.25604
AKR1B15	0.795562
AKR1C1	9.94658
AKR1C2	1.73551
AKR1C3	17.5845
AKR1C4	0.0848403
AKR1C6P	0
AKR1C8P	0
AKR1D1	0.0526405
AKR1E2	0
AKR7A2	26.8485
AKR7A2P1	0.187032
AKR7A3	0.565735
AKR7L	0.198793
AKT1	73.4743
AKT1S1	103.214
AKT2	24.8791
AKT3	23.1093
AKTIP	14.1854
ALAD	11.6802
ALAS1	19.4545
ALAS2	0
ALB	0.0204805
ALCAM	42.9799
ALDH16A1	6.13822
ALDH18A1	44.0527
ALDH1A1	0.0386495
ALDH1A2	0
ALDH1A3	44.3086
ALDH1B1	11.0468
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.20798
ALDH2	16.8223
ALDH3A1	0.0266378
ALDH3A2	11.5665
ALDH3B1	20.4913
ALDH3B2	0.0365315
ALDH4A1	1.3719
ALDH5A1	1.15391
ALDH6A1	5.58976
ALDH7A1	1.28985
ALDH8A1	0.0380929
ALDH9A1	19.3321
ALDOA	2086.46
ALDOB	0
ALDOC	78.9627
ALG1	4.00188
ALG10	2.10327
ALG10B	1.80264
ALG11	2.13893
ALG12	5.49738
ALG13	7.92739
ALG14	9.84811
ALG1L	0.0693006
ALG1L2	0
ALG1L9P	0.112741
ALG2	13.0392
ALG3	51.5311
ALG5	34.3906
ALG6	3.94815
ALG8	19.5357
ALG9	3.45846
ALK	0
ALKBH1	7.30883
ALKBH2	32.0221
ALKBH3	24.6029
ALKBH3-AS1	0
ALKBH4	11.7658
ALKBH5	54.7945
ALKBH6	34.7972
ALKBH7	40.5191
ALKBH8	2.59142
ALLC	0
ALMS1	1.96155
ALMS1-IT1	0.564613
ALMS1P	0.0603348
ALOX12	0.0388472
ALOX12-AS1	1.78826
ALOX12B	0
ALOX12P2	1.13938
ALOX15	0
ALOX15B	0.0182698
ALOX15P1	0
ALOX5	0
ALOX5AP	0.358681
ALOXE3	0.386584
ALPI	0
ALPK1	1.41653
ALPK2	5.03008
ALPK3	0.0546112
ALPL	0.0396333
ALPP	0
ALPPL2	0
ALS2	4.2527
ALS2CL	0.107239
ALS2CR11	0.00759741
ALS2CR12	0.238294
ALX1	3.34727
ALX3	2.2354
ALX4	0.00794414
ALYREF	189.111
AMACR	1.54099
AMBN	0
AMBP	0.170402
AMBRA1	9.38199
AMD1	27.5968
AMDHD1	0.303228
AMDHD2	4.49687
AMELX	0
AMELY	0
AMER1	0.456532
AMER2	0.00429153
AMER3	0.0139988
AMFR	49.3639
AMH	3.04531
AMHR2	0
AMICA1	0
AMIGO1	1.6055
AMIGO2	40.3727
AMIGO3	2.70471
AMMECR1	7.88187
AMMECR1L	4.32211
AMN	0
AMN1	2.78073
AMOT	0.00662202
AMOTL1	2.71365
AMOTL2	11.7773
AMPD1	0.0190521
AMPD2	34.5757
AMPD3	3.46761
AMPH	10.3198
AMT	0.137186
AMTN	4.39693
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.164247
AMZ1	1.70779
AMZ2	29.0568
AMZ2P1	0.65865
ANAPC1	5.37136
ANAPC10	7.2621
ANAPC11	98.2006
ANAPC13	38.6606
ANAPC15	43.1105
ANAPC16	23.1055
ANAPC1P1	0.0534293
ANAPC2	20.0938
ANAPC4	8.16851
ANAPC5	55.5114
ANAPC7	26.6309
ANG	2.94854
ANGEL1	3.47799
ANGEL2	7.00602
ANGPT1	0.77888
ANGPT2	0.102231
ANGPT4	0.0487525
ANGPTL1	0
ANGPTL2	17.0468
ANGPTL3	0.0152603
ANGPTL4	25.3748
ANGPTL5	0
ANGPTL6	2.81073
ANGPTL7	0
ANHX	0
ANK1	0.864887
ANK2	1.06621
ANK3	0.559724
ANKAR	0.238224
ANKDD1A	1.49571
ANKDD1B	0.0356331
ANKEF1	2.69644
ANKFN1	0.376566
ANKFY1	7.36719
ANKH	4.03678
ANKHD1	11.6615
ANKHD1-EIF4EBP3	4.17324
ANKIB1	13.1579
ANKK1	0
ANKLE1	0.0606404
ANKLE2	30.5203
ANKMY1	0.394851
ANKMY2	19.8223
ANKRA2	4.40677
ANKRD1	0.0709351
ANKRD10	19.4428
ANKRD11	19.1293
ANKRD12	7.18645
ANKRD13A	21.3579
ANKRD13B	4.78926
ANKRD13C	7.23084
ANKRD13D	13.3947
ANKRD16	5.04925
ANKRD17	13.4
ANKRD18A	0
ANKRD18B	2.45065
ANKRD18DP	0.0932578
ANKRD19P	0.756023
ANKRD2	0.0320908
ANKRD20A1	0.012627
ANKRD20A11P	0
ANKRD20A12P	4.45813
ANKRD20A19P	0
ANKRD20A2	0.0126256
ANKRD20A3	1.72311E-05
ANKRD20A4	0.0504882
ANKRD20A5P	0.0119368
ANKRD20A8P	0
ANKRD20A9P	0.0760397
ANKRD22	0.143836
ANKRD23	0.492562
ANKRD24	0.284432
ANKRD26	2.7596
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	9.44593
ANKRD28	8.57521
ANKRD29	1.23154
ANKRD30A	0
ANKRD30B	0.0284207
ANKRD30BL	0.205825
ANKRD30BP2	0.182157
ANKRD30BP3	0
ANKRD31	0.0215019
ANKRD32	4.99353
ANKRD33	0
ANKRD33B	1.71213
ANKRD34A	4.8098
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	11.1469
ANKRD36	0.220574
ANKRD36B	0.231338
ANKRD36BP1	3.48388
ANKRD36BP2	0
ANKRD36C	0.212475
ANKRD37	4.94309
ANKRD39	10.3409
ANKRD40	12.8647
ANKRD42	6.39396
ANKRD44	1.56431
ANKRD44-IT1	0
ANKRD45	0.915627
ANKRD46	4.82755
ANKRD49	2.8789
ANKRD50	2.80218
ANKRD52	34.4596
ANKRD53	0.240285
ANKRD54	13.3833
ANKRD55	0.0546619
ANKRD6	0.0813036
ANKRD60	0
ANKRD61	0.206164
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0.399662
ANKRD9	15.6939
ANKS1A	3.21631
ANKS1B	1.30758
ANKS3	3.61743
ANKS4B	0
ANKS6	3.94904
ANKUB1	0
ANKZF1	16.972
ANLN	58.2547
ANO1	0.00908029
ANO1-AS2	0
ANO10	30.8183
ANO2	0.0119235
ANO3	0.145848
ANO4	0.0349101
ANO5	1.10743
ANO6	19.2333
ANO7	0.117206
ANO8	3.46302
ANO9	0
ANOS1	0
ANP32A	86.8705
ANP32A-IT1	0.176685
ANP32AP1	0
ANP32B	288.944
ANP32C	0
ANP32D	0
ANP32E	100.801
ANPEP	0.242689
ANTXR1	16.9542
ANTXR2	11.5193
ANTXRL	0.040212
ANTXRLP1	0
ANXA1	541.721
ANXA10	0.30326
ANXA11	79.245
ANXA13	0
ANXA2	1724.12
ANXA2P1	0.0367808
ANXA2P2	15.3419
ANXA2P3	0
ANXA2R	0.946935
ANXA3	0
ANXA4	38.7576
ANXA5	386.512
ANXA6	65.0325
ANXA7	87.7813
ANXA8	1.70228
ANXA8L1	4.33635
ANXA9	2.35132
AOAH	0.273959
AOAH-IT1	0
AOC1	0
AOC2	0.407943
AOC3	0.0191035
AOC4P	0
AOX1	11.2004
AOX2P	0
AP1AR	8.05352
AP1B1	25.6931
AP1B1P1	0
AP1G1	19.9201
AP1G2	0.393811
AP1M1	79.2113
AP1M2	8.98393
AP1S1	176.371
AP1S2	12.1208
AP1S3	2.56507
AP2A1	56.3745
AP2A2	9.83705
AP2B1	66.6026
AP2M1	467.98
AP2S1	549.321
AP3B1	26.0817
AP3B2	1.88785
AP3D1	52.3156
AP3M1	17.0765
AP3M2	5.33584
AP3S1	70.0507
AP3S2	12.0878
AP4B1	18.5616
AP4B1-AS1	0.19154
AP4E1	8.09161
AP4M1	11.0176
AP4S1	1.42401
AP5B1	6.28501
AP5M1	16.2748
AP5S1	8.56656
AP5Z1	6.91323
APAF1	1.67825
APBA1	0.0327568
APBA2	0.0123097
APBA3	8.18049
APBB1	14.3283
APBB1IP	0.0171933
APBB2	3.95624
APBB3	1.91088
APC	3.89266
APC2	0.109234
APCDD1	0
APCDD1L	58.8055
APCDD1L-AS1	8.24995
APCS	0
APEH	44.0397
APELA	0
APEX1	51.5063
APEX2	33.2274
APH1A	100.182
APH1B	7.40943
API5	58.9743
APIP	33.4657
APITD1	18.7938
APITD1-CORT	3.91585
APLF	0.837412
APLN	11.4245
APLNR	0.0240669
APLP1	3.6162
APLP2	148.392
APMAP	48.8336
APOA1	0
APOA1-AS	0
APOA1BP	91.7977
APOA2	0
APOA4	0.0333459
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0.0878382
APOBEC3A	0.141259
APOBEC3A_B	0
APOBEC3B	12.6356
APOBEC3B-AS1	0.422121
APOBEC3C	27.285
APOBEC3D	0.418527
APOBEC3F	2.5244
APOBEC3G	0.564957
APOBEC3H	0
APOBEC4	0
APOBR	0.0932303
APOC1	0.983335
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0
APOE	0.331618
APOF	0
APOH	0.252216
APOL1	10.9355
APOL2	31.5583
APOL3	6.44944
APOL4	0.0276731
APOL5	0.0339695
APOL6	5.74169
APOLD1	1.59551
APOM	1.31388
APOO	39.7143
APOOL	5.41913
APOOP5	0
APOPT1	45.1427
APP	172.131
APPBP2	5.75677
APPL1	11.906
APPL2	16.2633
APRT	180.056
APTR	1.81656
APTX	26.2139
AQP1	0.131308
AQP10	0
AQP11	0.386458
AQP12A	0
AQP12B	0
AQP2	0
AQP3	0.20087
AQP4	0
AQP4-AS1	0.0956066
AQP5	0.0516454
AQP6	0.0341477
AQP7	0
AQP7P1	0.0562116
AQP7P3	0.388975
AQP8	0
AQP9	0.534491
AQR	14.9435
AR	1.47498
ARAF	28.972
ARAP1	6.63072
ARAP2	2.13123
ARAP3	5.31423
ARC	1.70715
ARCN1	46.9267
AREG	0
AREL1	16.3588
ARF1	300.631
ARF3	101.11
ARF4	159.849
ARF5	143.685
ARF6	33.2036
ARFGAP1	37.2743
ARFGAP2	20.5993
ARFGAP3	9.7369
ARFGEF1	10.6618
ARFGEF2	7.45607
ARFGEF3	0.939458
ARFIP1	11.6836
ARFIP2	28.6606
ARFRP1	24.2412
ARG1	0.032999
ARG2	15.3173
ARGFX	0.00859991
ARGFXP2	0.167638
ARGLU1	33.7715
ARHGAP1	53.3234
ARHGAP10	6.89234
ARHGAP11A	26.4084
ARHGAP11B	3.50791
ARHGAP12	8.87648
ARHGAP15	0
ARHGAP17	28.9258
ARHGAP18	6.92933
ARHGAP19	4.13706
ARHGAP19-SLIT1	0.0695655
ARHGAP20	0
ARHGAP21	9.63413
ARHGAP22	6.09627
ARHGAP23	15.9151
ARHGAP24	0.230696
ARHGAP25	0.172498
ARHGAP26	1.16498
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	2.63144
ARHGAP28	0.211873
ARHGAP29	5.26559
ARHGAP30	0.124643
ARHGAP31	4.84542
ARHGAP31-AS1	0
ARHGAP32	1.52486
ARHGAP33	2.23328
ARHGAP35	25.9059
ARHGAP36	0
ARHGAP39	3.23504
ARHGAP4	0.439057
ARHGAP40	0.476392
ARHGAP42	1.58105
ARHGAP44	1.32074
ARHGAP5	6.25145
ARHGAP5-AS1	0.972609
ARHGAP6	0.0226391
ARHGAP8	0
ARHGAP9	0.223156
ARHGDIA	300.146
ARHGDIB	1.82208
ARHGDIG	0
ARHGEF1	51.9936
ARHGEF10	4.64111
ARHGEF10L	5.67858
ARHGEF11	9.63343
ARHGEF12	11.7306
ARHGEF15	0.0212306
ARHGEF16	0
ARHGEF17	1.80162
ARHGEF18	12.276
ARHGEF19	0.0148049
ARHGEF2	39.226
ARHGEF25	7.97507
ARHGEF26	1.52027
ARHGEF26-AS1	0.0524213
ARHGEF28	3.65288
ARHGEF3	4.04279
ARHGEF3-AS1	0
ARHGEF33	0.0611842
ARHGEF34P	0.08362
ARHGEF35	0.331733
ARHGEF37	0.852071
ARHGEF38	0.0159186
ARHGEF38-IT1	0
ARHGEF39	5.87442
ARHGEF4	0.0242217
ARHGEF40	9.31498
ARHGEF5	0.719905
ARHGEF6	10.0973
ARHGEF7	22.1684
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.4978
ARHGEF9-IT1	0
ARID1A	13.4104
ARID1B	4.87365
ARID2	4.99775
ARID3A	7.2709
ARID3B	2.47635
ARID3C	0
ARID4A	2.41736
ARID4B	8.9517
ARID5A	4.70264
ARID5B	3.76649
ARIH1	15.7952
ARIH2	25.1756
ARIH2OS	0.390485
ARL1	31.9957
ARL10	1.08347
ARL11	0.0235175
ARL13A	0
ARL13B	5.02927
ARL14	0.15461
ARL14EP	11.797
ARL14EPL	0.57639
ARL15	4.76647
ARL16	21.059
ARL17A	0.384072
ARL17B	1.74227
ARL2	99.8059
ARL2-SNX15	0
ARL2BP	35.2917
ARL3	12.6692
ARL4A	13.2378
ARL4C	5.21175
ARL4D	17.2221
ARL5A	10.4007
ARL5B	3.64423
ARL5C	0
ARL6	6.28903
ARL6IP1	206.606
ARL6IP4	181.974
ARL6IP5	59.9847
ARL6IP6	4.2114
ARL8A	27.9505
ARL8B	18.6037
ARL9	0
ARMC1	17.9644
ARMC10	32.4682
ARMC12	0
ARMC2	0.427807
ARMC2-AS1	0
ARMC3	0
ARMC4	1.22108
ARMC5	8.35566
ARMC6	29.0826
ARMC7	12.1388
ARMC8	6.84237
ARMC9	9.63048
ARMCX1	10.1523
ARMCX2	11.2841
ARMCX3	10.5767
ARMCX4	5.11391
ARMCX5	4.95068
ARMCX5-GPRASP2	0.689044
ARMCX6	31.1134
ARMS2	0
ARMT1	13.5314
ARNT	15.2364
ARNT2	2.19711
ARNTL	5.15131
ARNTL2	11.2073
ARNTL2-AS1	0
ARPC1A	108.246
ARPC1B	130.459
ARPC2	164.404
ARPC3	429.334
ARPC4	148.835
ARPC4-TTLL3	0.560312
ARPC5	61.0399
ARPC5L	70.3403
ARPIN	10.7531
ARPP19	52.2995
ARPP21	0
ARR3	0
ARRB1	3.14722
ARRB2	26.7479
ARRDC1	14.508
ARRDC1-AS1	15.6803
ARRDC2	10.7355
ARRDC3	21.8826
ARRDC3-AS1	0.327686
ARRDC4	4.8381
ARRDC5	0
ARSA	3.71671
ARSB	3.77569
ARSD	5.46577
ARSE	2.39879
ARSF	0
ARSG	0.309749
ARSH	0
ARSI	2.78058
ARSJ	3.13969
ARSK	2.98232
ART1	0
ART3	0
ART4	0
ART5	0
ARTN	12.6436
ARV1	25.2787
ARVCF	0.250992
ARX	0.0626614
AS3MT	4.05032
ASAH1	32.603
ASAH2	0.714183
ASAH2B	0.469538
ASAP1	11.4469
ASAP1-IT1	0
ASAP1-IT2	0.366497
ASAP2	11.3229
ASAP3	3.99465
ASB1	4.38208
ASB10	0
ASB11	0
ASB12	0
ASB13	3.53142
ASB14	0.272662
ASB15	0
ASB16	0.216255
ASB16-AS1	5.0698
ASB17	0
ASB18	0
ASB2	0.0327385
ASB3	12.2988
ASB4	0.0115507
ASB5	0.0296098
ASB6	18.9541
ASB7	6.20802
ASB8	21.8623
ASB9	2.68721
ASB9P1	0.0294653
ASCC1	10.656
ASCC2	19.1692
ASCC3	5.87303
ASCL1	0
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	14.5258
ASF1B	68.9229
ASGR1	0.212628
ASGR2	0
ASH1L	5.68495
ASH1L-AS1	1.30788
