Gene symbol	RR1__1
ADAM20P1	0.0781692
ADAM21	1.3499
ADAM21P1	0.360013
ADAM22	1.85038
ADAM23	0.542237
ADAM28	0.0630095
ADAM29	0
ADAM30	0
ADAM32	0.0658093
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	2.93065
ADAM9	42.8442
ADAMDEC1	0
ADAMTS1	15.5176
ADAMTS10	0.0245332
ADAMTS12	2.097
ADAMTS13	0.061773
ADAMTS14	0
ADAMTS15	0.0202253
ADAMTS16	0.255226
ADAMTS17	0
ADAMTS18	0.0290783
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.0901009
ADAMTS20	0.140117
ADAMTS3	0.413692
ADAMTS4	3.29782
ADAMTS5	0.661025
ADAMTS6	3.34483
ADAMTS7	0.533895
ADAMTS7P1	0
ADAMTS8	0
ADAMTS9	0.0544938
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTSL1	3.37966
ADAMTSL2	0
ADAMTSL3	0.0155947
ADAMTSL4	0.163968
ADAMTSL4-AS1	0.199689
ADAMTSL5	0
ADAP1	0.666902
ADAP2	0.0434935
ADAR	28.1729
ADARB1	0.558221
ADARB2	0
ADARB2-AS1	0
ADAT1	14.1294
ADAT2	1.26925
ADAT3	4.67164
ADCK1	2.42816
ADCK2	17.6039
ADCK3	5.1275
ADCK4	13.4591
ADCK5	2.97862
ADCY1	0.00450074
ADCY10	0
ADCY10P1	0
ADCY2	0.0087156
ADCY3	8.06585
ADCY4	0
ADCY5	0.0337483
ADCY6	3.84257
ADCY7	5.12978
ADCY8	0.894636
ADCY9	1.97859
ADCYAP1	0
ADCYAP1R1	0.0622212
ADD1	34.9585
ADD2	0
ADD3	11.1872
ADD3-AS1	0.102916
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.54102
ADGRA3	5.58077
ADGRB1	0
ADGRB2	1.27112
ADGRB3	0
ADGRD1	0.363215
ADGRE1	29.3038
ADGRE2	0.194377
ADGRE3	0
ADGRE4P	0.481647
ADGRE5	40.5207
ADGRF1	0.0105123
ADGRF2	0
ADGRF3	0.036456
ADGRF4	1.49677
ADGRF5	0.0398456
ADGRG1	62.6815
ADGRG2	1.89568
ADGRG3	0.0475629
ADGRG4	0
ADGRG5	0.363215
ADGRG6	0
ADGRG7	0
ADGRL1	4.45536
ADGRL2	1.97148
ADGRL3	0.186914
ADGRL3-AS1	0
ADGRL4	0
ADGRV1	0.367364
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	54.7581
ADH6	0
ADH7	0
ADHFE1	0.294611
ADI1	97.6051
ADIG	0
ADIPOQ	0.0126307
ADIPOQ-AS1	0
ADIPOR1	143.368
ADIPOR2	14.1845
ADIRF	3.9065
ADK	67.2942
ADM	206.341
ADM2	0.245758
ADM5	0.754261
ADNP	20.3757
ADNP-AS1	0.801542
ADNP2	5.53048
ADO	11.4612
ADORA1	2.60517
ADORA2A	4.10798
ADORA2A-AS1	2.42348
ADORA2B	10.5374
ADORA3	0.0357822
ADPGK	43.2085
ADPGK-AS1	0.50395
ADPRH	6.04479
ADPRHL1	0.496298
ADPRHL2	71.4027
ADPRM	6.57259
ADRA1A	0.0924002
ADRA1B	0.728995
ADRA1D	0
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	0.020822
ADRB2	0
ADRB3	0
ADRBK1	14.2454
ADRBK2	0.487629
ADRM1	420.806
ADSL	43.3102
ADSS	21.4039
ADSSL1	2.92664
ADTRP	4.42842
AEBP1	0.0712772
AEBP2	6.62254
AEN	21.476
AES	373.837
AFAP1	11.8098
AFAP1-AS1	0.033608
AFAP1L1	0.0427926
AFAP1L2	3.66113
AFF1	4.54226
AFF2	0.00822691
AFF3	0.0349134
AFF4	14.7952
AFG3L1P	1.99098
AFG3L2	28.2884
AFM	0
AFMID	7.76865
AFP	0.723951
AFTPH	16.8377
AGA	5.16184
AGAP1	2.47459
AGAP1-IT1	0.481918
AGAP11	0.0377111
AGAP2	0.696854
AGAP2-AS1	43.1374
AGAP3	63.7927
AGAP4	0.199674
AGAP5	0.448363
AGAP6	0.344831
AGAP7P	0.025124
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.293934
AGBL3	0.0498722
AGBL4	0.0397586
AGBL4-IT1	0
AGBL5	28.7602
AGBL5-AS1	0
AGER	1.03103
AGFG1	8.20793
AGFG2	8.4202
AGGF1	5.82443
AGK	14.8073
AGL	4.85653
AGMAT	1.35075
AGMO	0.0243714
AGO1	6.51933
AGO2	6.43078
AGO3	3.26871
AGO4	1.88054
AGPAT1	51.6522
AGPAT2	0.782628
AGPAT3	17.7074
AGPAT4	1.58613
AGPAT4-IT1	0.369704
AGPAT5	12.7748
AGPAT6	21.8225
AGPAT9	13.6275
AGPS	12.7786
AGR2	0
AGR3	0
AGRN	15.5694
AGRP	0
AGT	0.442401
AGTPBP1	14.5595
AGTR1	1.55896
AGTR2	0
AGTRAP	194.127
AGXT	0.0397127
AGXT2	0
AHCTF1	12.1738
AHCTF1P1	0.0833336
AHCY	162.209
AHCYL1	97.8058
AHCYL2	5.50119
AHDC1	5.64685
AHI1	2.4131
AHNAK	49.3397
AHNAK2	6.83656
AHR	18.8085
AHRR	1.4341
AHSA1	283.952
AHSA2	2.34922
AHSG	0
AHSP	0
AICDA	0
AIDA	93.1485
AIF1	0
AIF1L	2.0791
AIFM1	45.2503
AIFM2	31.094
AIFM3	0.0527684
AIG1	21.8732
AIM1	9.90107
AIM1L	0.0987966
AIM2	9.73165
AIMP1	28.0887
AIMP2	25.6398
AIP	164.839
AIPL1	0.0428421
AIRE	0
AIRN	0
AJAP1	0.237306
AJUBA	20.2291
AK1	53.8194
AK2	101.522
AK3	35.3243
AK4	46.9727
AK5	0.08866
AK6	54.8952
AK7	0.375385
AK8	0.494727
AK9	1.27579
AKAP1	3.65027
AKAP10	7.03413
AKAP11	13.3776
AKAP12	17.5778
AKAP13	3.29379
AKAP14	0
AKAP17A	0
AKAP2	24.2528
AKAP3	0.0355441
AKAP4	0
AKAP5	0.413937
AKAP6	0.0815076
AKAP7	2.65572
AKAP8	7.19323
AKAP8L	26.7041
AKAP9	2.23995
AKIP1	33.486
AKIRIN1	46.2142
AKIRIN2	49.075
AKNA	0.693705
AKNAD1	0.326998
AKR1A1	52.7951
AKR1B1	2864.78
AKR1B10	2.02826
AKR1B15	0.584366
AKR1C1	15.9735
AKR1C2	2.0118
AKR1C3	17.9684
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	25.8512
AKR7A2P1	0.0494349
AKR7A3	0.160184
AKR7L	0.131161
AKT1	88.4003
AKT1S1	124.631
AKT2	27.9516
AKT3	30.9505
AKTIP	21.2513
ALAD	13.8776
ALAS1	12.4569
ALAS2	0
ALB	0.0270923
ALCAM	27.5041
ALDH16A1	5.72169
ALDH18A1	53.005
ALDH1A1	0
ALDH1A2	0
ALDH1A3	70.064
ALDH1B1	9.07589
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0.0261203
ALDH1L2	1.39562
ALDH2	23.1485
ALDH3A1	0.176167
ALDH3A2	13.3311
ALDH3B1	24.1497
ALDH3B2	0
ALDH4A1	1.31839
ALDH5A1	1.28038
ALDH6A1	7.12726
ALDH7A1	1.14605
ALDH8A1	0.0251937
ALDH9A1	22.3704
ALDOA	2746.97
ALDOB	0
ALDOC	107.924
ALG1	3.50141
ALG10	1.53363
ALG10B	2.1798
ALG11	1.73883
ALG12	7.78297
ALG13	11.8509
ALG14	11.7511
ALG1L	0
ALG1L2	0.289595
ALG1L9P	0.136898
ALG2	18.5963
ALG3	75.1345
ALG5	43.0499
ALG6	3.18038
ALG8	26.2475
ALG9	4.37225
ALK	0.00912979
ALKBH1	5.04419
ALKBH2	43.41
ALKBH3	27.4165
ALKBH3-AS1	0
ALKBH4	11.434
ALKBH5	66.2252
ALKBH6	61.5446
ALKBH7	38.4178
ALKBH8	3.0374
ALLC	0.0446479
ALMS1	1.64021
ALMS1-IT1	0.67551
ALMS1P	0
ALOX12	0.0256957
ALOX12-AS1	2.47975
ALOX12B	0.04817
ALOX12P2	0.706484
ALOX15	0
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0.315611
ALOXE3	0.84046
ALPI	0
ALPK1	1.42975
ALPK2	2.28481
ALPK3	0.0568149
ALPL	0.0262114
ALPP	0.0200015
ALPPL2	0
ALS2	4.83372
ALS2CL	0.0532134
ALS2CR11	0.0579285
ALS2CR12	0.14005
ALX1	6.15202
ALX3	1.08639
ALX4	0
ALYREF	170.534
AMACR	2.79279
AMBN	0
AMBP	0.180191
AMBRA1	7.84869
AMD1	27.7431
AMDHD1	0.143248
AMDHD2	2.80607
AMELX	0
AMELY	0
AMER1	0.208198
AMER2	0
AMER3	0.00926031
AMFR	69.7632
AMH	2.47163
AMHR2	0.0668151
AMICA1	0
AMIGO1	0.561533
AMIGO2	16.7728
AMIGO3	1.3796
AMMECR1	9.58281
AMMECR1L	3.17746
AMN	0.0409168
AMN1	3.57835
AMOT	0.00876756
AMOTL1	1.59434
AMOTL2	6.47594
AMPD1	0
AMPD2	23.272
AMPD3	3.9823
AMPH	5.82741
AMT	0.0632138
AMTN	5.66797
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.162953
AMZ1	1.61031
AMZ2	59.9094
AMZ2P1	0.940025
ANAPC1	4.1508
ANAPC10	10.9019
ANAPC11	163.56
ANAPC13	65.9276
ANAPC15	62.1271
ANAPC16	39.2387
ANAPC1P1	0
ANAPC2	13.1712
ANAPC4	7.73617
ANAPC5	63
ANAPC7	25.1456
ANG	6.67063
ANGEL1	3.10196
ANGEL2	8.15011
ANGPT1	0.535841
ANGPT2	0.131232
ANGPT4	0
ANGPTL1	0
ANGPTL2	12.3894
ANGPTL3	0
ANGPTL4	33.8786
ANGPTL5	0
ANGPTL6	3.91802
ANGPTL7	0.0265337
ANHX	0
ANK1	0.832736
ANK2	0.775006
ANK3	0.618217
ANKAR	0.472981
ANKDD1A	1.04673
ANKDD1B	0
ANKEF1	2.89812
ANKFN1	0.498181
ANKFY1	5.34066
ANKH	4.78459
ANKHD1	13.7676
ANKHD1-EIF4EBP3	4.91584
ANKIB1	12.3345
ANKK1	0.0236627
ANKLE1	0.0401277
ANKLE2	28.536
ANKMY1	0.145637
ANKMY2	16.8324
ANKRA2	5.05202
ANKRD1	0.187637
ANKRD10	18.1846
ANKRD11	10.1175
ANKRD12	9.94501
ANKRD13A	22.5753
ANKRD13B	3.80262
ANKRD13C	8.67069
ANKRD13D	11.0774
ANKRD16	6.14854
ANKRD17	13.441
ANKRD18A	0
ANKRD18B	3.82036
ANKRD18DP	0.102833
ANKRD19P	1.13172
ANKRD2	0.0918071
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	5.89512
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0.0167044
ANKRD20A5P	0
ANKRD20A8P	0.0159668
ANKRD20A9P	0.100699
ANKRD22	0.102509
ANKRD23	0.139647
ANKRD24	0.217189
ANKRD26	2.09558
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	9.05163
ANKRD28	8.70277
ANKRD29	1.19204
ANKRD30A	0
ANKRD30B	0.0125398
ANKRD30BL	0.317402
ANKRD30BP2	0.3616
ANKRD30BP3	0
ANKRD31	0.028465
ANKRD32	4.06352
ANKRD33	0
ANKRD33B	1.26074
ANKRD34A	7.51848
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	12.2985
ANKRD36	0.182505
ANKRD36B	0.0957039
ANKRD36BP1	3.29573
ANKRD36BP2	0
ANKRD36C	0.225049
ANKRD37	8.34609
ANKRD39	18.437
ANKRD40	16.9159
ANKRD42	6.71395
ANKRD44	1.02464
ANKRD44-IT1	0.128043
ANKRD45	0.964686
ANKRD46	5.45406
ANKRD49	3.38437
ANKRD50	2.53612
ANKRD52	14.547
ANKRD53	0.375558
ANKRD54	18.6959
ANKRD55	0
ANKRD6	0.046545
ANKRD60	0
ANKRD61	0.136253
ANKRD62	0.0122186
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKRD7	0.624248
ANKRD9	18.453
ANKS1A	1.61137
ANKS1B	1.07519
ANKS3	2.18428
ANKS4B	0.0204828
ANKS6	2.39893
ANKUB1	0
ANKZF1	12.2815
ANLN	55.5925
ANO1	0
ANO1-AS2	0
ANO10	42.8879
ANO2	0
ANO3	0.1255
ANO4	0.0308021
ANO5	1.0803
ANO6	19.4151
ANO7	0.0987199
ANO8	2.39692
ANO9	0
ANOS1	0.00905656
ANP32A	107
ANP32A-IT1	0.0359718
ANP32AP1	0.103763
ANP32B	291.537
ANP32C	0
ANP32D	0
ANP32E	111.918
ANPEP	0.192714
ANTXR1	17.1005
ANTXR2	7.73016
ANTXRL	0
ANTXRLP1	0
ANXA1	777.339
ANXA10	0.534481
ANXA11	83.7314
ANXA13	0
ANXA2	1966.08
ANXA2P1	0.0972194
ANXA2P2	12.6655
ANXA2P3	0
ANXA2R	1.45983
ANXA3	0
ANXA4	54.494
ANXA5	588.319
ANXA6	52.847
ANXA7	120.547
ANXA8	2.15103
ANXA8L1	5.2169
ANXA9	3.31448
AOAH	0.181207
AOAH-IT1	0
AOC1	0
AOC2	0.427296
AOC3	0.0758195
AOC4P	0
AOX1	13.5272
AOX2P	0
AP1AR	8.18706
AP1B1	19.8161
AP1B1P1	0
AP1G1	19.8962
AP1G2	0.828193
AP1M1	128.601
AP1M2	13.5616
AP1S1	232.465
AP1S2	17.2377
AP1S3	3.30267
AP2A1	41.7678
AP2A2	6.69095
AP2B1	60.9253
AP2M1	433.691
AP2S1	712.752
AP3B1	33.1057
AP3B2	1.31802
AP3D1	40.4879
AP3M1	20.827
AP3M2	4.76131
AP3S1	116.707
AP3S2	19.7506
AP4B1	12.353
AP4B1-AS1	0.0723618
AP4E1	9.04946
AP4M1	10.7782
AP4S1	1.8234
AP5B1	4.64086
AP5M1	22.2805
AP5S1	10.4654
AP5Z1	6.03862
APAF1	1.69448
APBA1	0
APBA2	0
APBA3	7.67657
APBB1	9.82197
APBB1IP	0.0454963
APBB2	3.8005
APBB3	0.802151
APC	3.41834
APC2	0.189134
APCDD1	0
APCDD1L	49.4045
APCDD1L-AS1	13.6038
APCS	0
APEH	34.8022
APELA	0.0228893
APEX1	55.0097
APEX2	30.2296
APH1A	114.134
APH1B	9.54098
API5	55.8491
APIP	47.9381
APITD1	27.9413
APITD1-CORT	4.99028
APLF	0.804675
APLN	15.2834
APLNR	0
APLP1	2.09744
APLP2	53.7265
APMAP	28.8961
APOA1	0
APOA1-AS	0
APOA1BP	117.696
APOA2	0
APOA4	0.0440788
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0.116137
APOBEC3A	0.18671
APOBEC3A_B	0
APOBEC3B	17.9065
APOBEC3B-AS1	0.890198
APOBEC3C	37.7538
APOBEC3D	0.770384
APOBEC3F	1.45528
APOBEC3G	0.916924
APOBEC3H	0
APOBEC4	0
APOBR	0.154238
APOC1	0.861093
APOC1P1	0
APOC2	0.211089
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0.179401
APOE	0.411475
APOF	0.0372779
APOH	0.0555385
APOL1	4.71503
APOL2	34.6598
APOL3	5.37511
APOL4	0.103412
APOL5	0
APOL6	6.5163
APOLD1	2.83223
APOM	2.58252
APOO	56.3555
APOOL	5.41603
APOOP5	0
APOPT1	78.5152
APP	90.7796
APPBP2	5.19516
APPL1	13.078
APPL2	13.9833
APRT	285.824
APTR	2.46498
APTX	31.2133
AQP1	0.248181
AQP10	0
AQP11	0.709988
AQP12A	0
AQP12B	0
AQP2	0
AQP3	0.265648
AQP4	0
AQP4-AS1	0.0252963
AQP5	0.0341488
AQP6	0.0225903
AQP7	0
AQP7P1	0.0371929
AQP7P3	0.511556
AQP8	0
AQP9	0.648331
AQR	14.4926
AR	1.13398
ARAF	20.0477
ARAP1	5.41342
ARAP2	2.3114
ARAP3	3.73071
ARC	3.34809
ARCN1	68.7496
AREG	0
AREL1	12.0683
ARF1	505.31
ARF3	129.778
ARF4	293.938
ARF5	197.048
ARF6	37.9009
ARFGAP1	29.6168
ARFGAP2	16.399
ARFGAP3	8.9777
ARFGEF1	7.0853
ARFGEF2	5.72198
ARFGEF3	0.923573
ARFIP1	16.0761
ARFIP2	37.1139
ARFRP1	20.3788
ARG1	0.0873109
ARG2	20.8508
ARGFX	0.0341519
ARGFXP2	0.166115
ARGLU1	24.2967
ARHGAP1	54.898
ARHGAP10	6.6948
ARHGAP11A	25.2832
ARHGAP11B	2.24796
ARHGAP12	8.6806
ARHGAP15	0
ARHGAP17	24.1943
ARHGAP18	5.52577
ARHGAP19	3.45369
ARHGAP19-SLIT1	0
ARHGAP20	0
ARHGAP21	9.36153
ARHGAP22	6.95742
ARHGAP23	12.8781
ARHGAP24	0.174477
ARHGAP25	0.162451
ARHGAP26	0.785406
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	2.36746
ARHGAP28	0.197371
ARHGAP29	3.73732
ARHGAP30	0.149974
ARHGAP31	4.63049
ARHGAP31-AS1	0
ARHGAP32	1.10173
ARHGAP33	1.56826
ARHGAP35	18.7079
ARHGAP36	0
ARHGAP39	1.51097
ARHGAP4	0.199721
ARHGAP40	0.147082
ARHGAP42	1.30193
ARHGAP44	1.20184
ARHGAP5	7.71225
ARHGAP5-AS1	1.64512
ARHGAP6	0
ARHGAP8	0
ARHGAP9	0.0925732
ARHGDIA	406.357
ARHGDIB	3.28288
ARHGDIG	0.0750502
ARHGEF1	51.9928
ARHGEF10	2.8402
ARHGEF10L	4.37857
ARHGEF11	6.3843
ARHGEF12	11.458
ARHGEF15	0
ARHGEF16	0
ARHGEF17	0.807215
ARHGEF18	8.81467
ARHGEF19	0
ARHGEF2	33.588
ARHGEF25	6.28859
ARHGEF26	1.66868
ARHGEF26-AS1	0.0462377
ARHGEF28	2.85357
ARHGEF3	4.85918
ARHGEF3-AS1	0
ARHGEF33	0.040492
ARHGEF34P	0.138348
ARHGEF35	0.536408
ARHGEF37	0.629243
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	8.14794
ARHGEF4	0.096185
ARHGEF40	5.97864
ARHGEF5	0.356065
ARHGEF6	14.286
ARHGEF7	15.4525
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.91767
ARHGEF9-IT1	0
ARID1A	17.2925
ARID1B	4.22876
ARID2	4.45376
ARID3A	8.94102
ARID3B	1.82287
ARID3C	0
ARID4A	2.83904
ARID4B	8.24101
ARID5A	4.58947
ARID5B	5.22274
ARIH1	17.2689
ARIH2	19.5654
ARIH2OS	0.357414
ARL1	54.1583
ARL10	1.00587
ARL11	0.0155626
ARL13A	0
ARL13B	5.29601
ARL14	0.0510778
ARL14EP	14.2826
ARL14EPL	1.645
ARL15	4.36571
ARL16	22.0272
ARL17A	0.366125
ARL17B	0.00428385
ARL2	141.038
ARL2-SNX15	0
ARL2BP	60.4018
ARL3	10.9776
ARL4A	15.3705
ARL4C	5.33424
ARL4D	28.4215
ARL5A	12.338
ARL5B	4.59406
ARL5C	0
ARL6	7.80064
ARL6IP1	238.486
ARL6IP4	249.016
ARL6IP5	95.5121
ARL6IP6	3.0543
ARL8A	34.9452
ARL8B	25.5128
ARL9	0
ARMC1	24.1422
ARMC10	48.1819
ARMC12	0.162856
ARMC2	0.548394
ARMC2-AS1	0
ARMC3	0
ARMC4	0.938262
ARMC5	6.58339
ARMC6	23.7707
ARMC7	10.923
ARMC8	7.92974
ARMC9	10.5938
ARMCX1	15.7818
ARMCX2	12.284
ARMCX3	8.16686
ARMCX4	2.71153
ARMCX5	7.47111
ARMCX5-GPRASP2	1.59033
ARMCX6	40.1706
ARMS2	0.366888
ARMT1	10.1831
ARNT	17.6386
ARNT2	1.70691
ARNTL	5.55615
ARNTL2	14.7278
ARNTL2-AS1	0
ARPC1A	146.507
ARPC1B	163.997
ARPC2	182.16
ARPC3	691.402
ARPC4	194.83
ARPC4-TTLL3	0.225052
ARPC5	79.1117
ARPC5L	70.2889
ARPIN	11.9328
ARPP19	62.723
ARPP21	0
ARR3	0
ARRB1	2.26781
ARRB2	40.6742
ARRDC1	20.8095
ARRDC1-AS1	21.7387
ARRDC2	10.0121
ARRDC3	32.9911
ARRDC3-AS1	0.457615
ARRDC4	5.93079
ARRDC5	0
ARSA	2.07692
ARSB	4.36406
ARSD	4.47899
ARSE	2.58101
ARSF	0
ARSG	0.172558
ARSH	0
ARSI	2.95113
ARSJ	2.89431
ARSK	3.7353
ART1	0
ART3	0.0415311
ART4	0
ART5	0
ARTN	15.0533
ARV1	45.7718
ARVCF	0.433257
ARX	0
AS3MT	7.0224
ASAH1	29.9772
ASAH2	0.419899
ASAH2B	1.23711
ASAP1	8.40112
ASAP1-IT1	0.170378
ASAP1-IT2	0.848309
ASAP2	10.7754
ASAP3	3.7363
ASB1	3.7313
ASB10	0
ASB11	0.0218367
ASB12	0
ASB13	2.58993
ASB14	0.638121
ASB15	0
ASB16	0.143025
ASB16-AS1	4.53224
ASB17	0
ASB18	0
ASB2	0
ASB3	18.1992
ASB4	0
ASB5	0.117544
ASB6	18.885
ASB7	7.85206
ASB8	35.7719
ASB9	2.88364
ASB9P1	0.116873
ASCC1	10.4381
ASCC2	21.4719
ASCC3	5.43038
ASCL1	0
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0.0455296
ASF1A	30.8446
ASF1B	87.2948
ASGR1	0.234193
ASGR2	0
ASH1L	3.64896
ASH1L-AS1	1.19512
ASH2L	20.6316
ASIC1	0.995155
ASIC2	0
ASIC3	0.0570038
ASIC4	0
ASIC5	0
ASIP	0
ASL	16.0597
ASMT	0
ASMTL	0
ASMTL-AS1	0
ASNA1	156.895
