Gene symbol	Con3__1
ACACA	8.25661
ACACB	1.23067
ACAD10	3.62698
ACAD11	2.32823
ACAD8	5.95058
ACAD9	27.8457
ACADL	0
ACADM	11.1172
ACADS	12.8849
ACADSB	3.34371
ACADVL	93.1566
ACAN	0
ACAP1	0.0743792
ACAP2	10.0146
ACAP3	17.1555
ACAT1	18.7682
ACAT2	12.5609
ACBD3	19.6246
ACBD4	3.29709
ACBD5	13.9481
ACBD6	29.1854
ACBD7	1.15444
ACCS	2.16406
ACCSL	0
ACD	17.8599
ACE	0.131815
ACE2	0
ACER1	0
ACER2	0.388253
ACER3	6.22374
ACHE	0
ACIN1	35.5587
ACKR1	0
ACKR2	0.0207237
ACKR3	0.421879
ACKR4	0.0534273
ACLY	115.838
ACMSD	0
ACO1	69.6417
ACO2	25.8463
ACOT1	2.32878
ACOT11	0.0767368
ACOT12	0
ACOT13	3.5286
ACOT2	10.9168
ACOT4	0.0400248
ACOT6	0
ACOT7	62.3971
ACOT8	40.5161
ACOT9	31.4846
ACOX1	8.14534
ACOX2	3.96233
ACOX3	7.619
ACOXL	0
ACP1	53.9495
ACP2	21.5575
ACP5	12.8286
ACP6	3.49147
ACPP	0.266598
ACPT	0
ACR	0
ACRBP	0.135892
ACRC	0.134538
ACRV1	0.0750992
ACSBG1	0.0412386
ACSBG2	0
ACSF2	6.75346
ACSF3	5.41999
ACSL1	21.4395
ACSL3	22.7922
ACSL4	65.616
ACSL5	1.3674
ACSL6	0.0655506
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	0.332638
ACSM4	0.037134
ACSM5	2.08901
ACSM6	0
ACSS1	0.103669
ACSS2	25.7272
ACSS3	0.524903
ACTA1	0.0887649
ACTA2	13.4102
ACTA2-AS1	0
ACTB	3584.48
ACTBL2	0.176424
ACTC1	0
ACTG1	2666.12
ACTG1P17	0.0789423
ACTG1P20	0.186667
ACTG1P4	0
ACTG2	0.405881
ACTL10	2.56866
ACTL6A	35.533
ACTL6B	0
ACTL7A	0
ACTL7B	0.0475239
ACTL8	0.241404
ACTL9	0
ACTN1	126.565
ACTN1-AS1	0
ACTN2	0
ACTN3	0.0417601
ACTN4	283.292
ACTR10	25.3065
ACTR1A	90.6709
ACTR1B	31.2906
ACTR2	128.06
ACTR3	67.4723
ACTR3B	2.9562
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	10.1944
ACTR6	5.65325
ACTR8	9.35646
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	16.9249
ACVR1B	5.76224
ACVR1C	0.151402
ACVR2A	1.89229
ACVR2B	0.485518
ACVR2B-AS1	0.123483
ACVRL1	0
ACY1	15.0917
ACY3	0
ACYP1	18.0891
ACYP2	9.43795
ADA	4.39044
ADAD1	0
ADAD2	0
ADAL	5.64212
ADAM10	63.9166
ADAM11	0.0272032
ADAM12	42.5435
ADAM15	25.176
ADAM17	12.8742
ADAM18	0
ADAM19	1.58859
ADAM1A	0.325019
ADAM2	0
ADAM20	0.0662103
ADAM20P1	0.0403344
ADAM21	0.534048
ADAM21P1	0.247745
ADAM22	2.44508
ADAM23	2.3136
ADAM28	0.208413
ADAM29	0
ADAM30	0
ADAM32	0.158474
ADAM33	0
ADAM3A	0
ADAM5	0
ADAM6	0
ADAM7	0
ADAM8	7.3119
ADAM9	88.3603
ADAMDEC1	0
ADAMTS1	35.1421
ADAMTS10	0
ADAMTS12	9.76045
ADAMTS13	0
ADAMTS14	0.0564346
ADAMTS15	0.91816
ADAMTS16	0.861828
ADAMTS17	0
ADAMTS18	0.790027
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	0.830244
ADAMTS20	0.0516302
ADAMTS3	0.193085
ADAMTS4	0.539463
ADAMTS5	8.19532
ADAMTS6	1.01019
ADAMTS7	1.2313
ADAMTS7P1	0
ADAMTS8	0.0165093
ADAMTS9	0.0401574
ADAMTS9-AS1	0.016373
ADAMTS9-AS2	0
ADAMTSL1	6.64259
ADAMTSL2	0.145922
ADAMTSL3	0
ADAMTSL4	0.020822
ADAMTSL4-AS1	0
ADAMTSL5	0
ADAP1	0.0983427
ADAP2	0.0448866
ADAR	30.6269
ADARB1	0.497848
ADARB2	0
ADARB2-AS1	0
ADAT1	12.0808
ADAT2	1.50317
ADAT3	3.05474
ADCK1	3.15227
ADCK2	31.8428
ADCK3	3.96867
ADCK4	11.6399
ADCK5	3.10675
ADCY1	0.00464297
ADCY10	0.0239229
ADCY10P1	0
ADCY2	0
ADCY3	9.08527
ADCY4	0
ADCY5	0.0348205
ADCY6	7.9358
ADCY7	4.4338
ADCY8	19.5175
ADCY9	2.48138
ADCYAP1	0
ADCYAP1R1	0.0183325
ADD1	58.0264
ADD2	5.47293
ADD3	16.2976
ADD3-AS1	0.0531441
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0.0489636
ADGRA3	9.78906
ADGRB1	0
ADGRB2	3.75882
ADGRB3	0.0105086
ADGRD1	0.11022
ADGRE1	7.89263
ADGRE2	0.0295079
ADGRE3	0
ADGRE4P	0.0225944
ADGRE5	61.9166
ADGRF1	0.0679825
ADGRF2	0.0464001
ADGRF3	0.0787507
ADGRF4	7.29824
ADGRF5	0.0205469
ADGRG1	248.639
ADGRG2	2.14622
ADGRG3	0.0245419
ADGRG4	0
ADGRG5	0.0340692
ADGRG6	0
ADGRG7	0
ADGRL1	2.07585
ADGRL2	3.61387
ADGRL3	0
ADGRL3-AS1	0
ADGRL4	0.0836108
ADGRV1	0.179297
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	59.6178
ADH6	0
ADH7	0
ADHFE1	0.033792
ADI1	82.4894
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	58.2904
ADIPOR2	31.6108
ADIRF	2.20491
ADK	46.8774
ADM	23.5478
ADM2	0.0447475
ADM5	0.808501
ADNP	19.3396
ADNP-AS1	1.13396
ADNP2	8.69135
ADO	12.3295
ADORA1	9.97381
ADORA2A	3.14814
ADORA2A-AS1	0.338285
ADORA2B	30.39
ADORA3	0.0369401
ADPGK	30.401
ADPGK-AS1	1.87683
ADPRH	1.74058
ADPRHL1	0.614803
ADPRHL2	37.6658
ADPRM	2.26215
ADRA1A	0.0544079
ADRA1B	1.36554
ADRA1D	0
ADRA2A	0.0155638
ADRA2B	0
ADRA2C	0
ADRB1	0
ADRB2	0.0310862
ADRB3	0
ADRBK1	25.1346
ADRBK2	1.63817
ADRM1	200.673
ADSL	49.1874
ADSS	23.751
ADSSL1	0.626388
ADTRP	2.92873
AEBP1	0.0588376
AEBP2	7.07915
AEN	29.9094
AES	272.106
AFAP1	7.82453
AFAP1-AS1	0.025989
AFAP1L1	0.0147139
AFAP1L2	1.13074
AFF1	6.21311
AFF2	0.0127378
AFF3	3.08497
AFF4	21.4247
AFG3L1P	0.565907
AFG3L2	43.009
AFM	0
AFMID	9.32215
AFP	0.124548
AFTPH	9.83217
AGA	8.50541
AGAP1	5.85745
AGAP1-IT1	0.124757
AGAP11	0
AGAP2	0.123247
AGAP2-AS1	25.1995
AGAP3	56.8856
AGAP4	0.0457319
AGAP5	0.102836
AGAP6	0.467085
AGAP7P	0
AGAP9	0.0261686
AGBL1	0
AGBL1-AS1	0
AGBL2	0.117954
AGBL3	0.120081
AGBL4	0
AGBL4-IT1	0
AGBL5	22.303
AGBL5-AS1	0
AGER	0.357859
AGFG1	15.4983
AGFG2	27.8731
AGGF1	8.59667
AGK	11.8596
AGL	9.26151
AGMAT	0.522718
AGMO	0
AGO1	10.8069
AGO2	7.84985
AGO3	3.38553
AGO4	1.47384
AGPAT1	66.805
AGPAT2	5.86716
AGPAT3	13.8523
AGPAT4	3.54048
AGPAT4-IT1	0.104088
AGPAT5	12.5144
AGPAT6	28.3115
AGPAT9	54.1763
AGPS	14.4994
AGR2	0
AGR3	0
AGRN	17.5615
AGRP	0
AGT	0.024031
AGTPBP1	8.65896
AGTR1	0.232674
AGTR2	0
AGTRAP	94.421
AGXT	0
AGXT2	0
AHCTF1	6.5844
AHCTF1P1	0.0529053
AHCY	136.824
AHCYL1	74.1279
AHCYL2	6.36865
AHDC1	6.41038
AHI1	6.26324
AHNAK	117.184
AHNAK2	34.5465
AHR	22.74
AHRR	4.143
AHSA1	143.79
AHSA2	0.666695
AHSG	0
AHSP	0
AICDA	0
AIDA	77.9252
AIF1	0.088834
AIF1L	1.13047
AIFM1	34.2272
AIFM2	16.1185
AIFM3	0
AIG1	36.5756
AIM1	27.1122
AIM1L	0.0113261
AIM2	3.43884
AIMP1	17.186
AIMP2	21.1856
AIP	79.8136
AIPL1	0.0221019
AIRE	0
AIRN	0.013693
AJAP1	0
AJUBA	7.96425
AK1	46.1856
AK2	68.3987
AK3	32.3822
AK4	11.9114
AK5	0.457461
AK6	31.2147
AK7	0
AK8	0.0600781
AK9	3.30464
AKAP1	8.87082
AKAP10	8.23617
AKAP11	23.8885
AKAP12	48.1899
AKAP13	4.22224
AKAP14	0
AKAP17A	0
AKAP2	60.3626
AKAP3	0.183356
AKAP4	0
AKAP5	0.381637
AKAP6	0.196199
AKAP7	1.71554
AKAP8	9.61189
AKAP8L	19.1502
AKAP9	1.91064
AKIP1	28.1464
AKIRIN1	40.1075
AKIRIN2	33.1006
AKNA	0.556642
AKNAD1	0.231999
AKR1A1	42.6551
AKR1B1	1434.47
AKR1B10	4.72207
AKR1B15	0.402222
AKR1C1	181.399
AKR1C2	11.2614
AKR1C3	53.952
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	37.7021
AKR7A2P1	0
AKR7A3	0
AKR7L	0.0541498
AKT1	85.6265
AKT1S1	82.3836
AKT2	35.1626
AKT3	11.9877
AKTIP	12.621
ALAD	17.0625
ALAS1	33.7717
ALAS2	0
ALB	0
ALCAM	58.1983
ALDH16A1	7.00622
ALDH18A1	36.6664
ALDH1A1	0.0263864
ALDH1A2	0.0760692
ALDH1A3	188.524
ALDH1B1	15.3045
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	1.61883
ALDH2	12.8987
ALDH3A1	0.326765
ALDH3A2	35.0066
ALDH3B1	28.086
ALDH3B2	0
ALDH4A1	2.40785
ALDH5A1	0.149464
ALDH6A1	5.41664
ALDH7A1	2.40113
ALDH8A1	0.0260041
ALDH9A1	32.3683
ALDOA	1746.94
ALDOB	0.0257089
ALDOC	7.10972
ALG1	6.5217
ALG10	3.94685
ALG10B	2.41259
ALG11	3.3394
ALG12	8.21736
ALG13	6.7813
ALG14	7.52013
ALG1L	0.47252
ALG1L2	0
ALG1L9P	0.158358
ALG2	16.0676
ALG3	64.8716
ALG5	33.8625
ALG6	3.98518
ALG8	20.0221
ALG9	3.69921
ALK	0.197807
ALKBH1	5.66177
ALKBH2	15.9388
ALKBH3	28.81
ALKBH3-AS1	0.0994908
ALKBH4	7.89799
ALKBH5	59.4251
ALKBH6	25.9786
ALKBH7	30.6438
ALKBH8	2.33552
ALLC	0
ALMS1	1.24771
ALMS1-IT1	0.0734083
ALMS1P	0
ALOX12	0.0265213
ALOX12-AS1	4.10474
ALOX12B	0.174005
ALOX12P2	0.0222769
ALOX15	0.0230321
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0.163083
ALOXE3	0.320528
ALPI	0
ALPK1	1.84665
ALPK2	2.59856
ALPK3	0.0213132
ALPL	0
ALPP	0
ALPPL2	0
ALS2	7.82588
ALS2CL	0
ALS2CR11	0.0518836
ALS2CR12	0.144582
ALX1	2.99298
ALX3	1.03203
ALX4	0.0217004
ALYREF	186.416
AMACR	2.91311
AMBN	0
AMBP	0
AMBRA1	9.26383
AMD1	60.9045
AMDHD1	0.177433
AMDHD2	8.60892
AMELX	0
AMELY	0
AMER1	0.485008
AMER2	0
AMER3	0
AMFR	60.4527
AMH	1.76389
AMHR2	0
AMICA1	0
AMIGO1	0.781141
AMIGO2	18.1002
AMIGO3	2.57923
AMMECR1	9.46057
AMMECR1L	6.91205
AMN	0.0844938
AMN1	2.77483
AMOT	0.343805
AMOTL1	5.29553
AMOTL2	15.8355
AMPD1	0
AMPD2	28.9883
AMPD3	3.16153
AMPH	9.87524
AMT	0.062422
AMTN	1.28551
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0
AMZ1	0.0142927
AMZ2	54.5561
AMZ2P1	1.09348
ANAPC1	10.5124
ANAPC10	7.15147
ANAPC11	161.609
ANAPC13	62.0184
ANAPC15	29.2759
ANAPC16	15.9577
ANAPC1P1	0.109409
ANAPC2	19.5203
ANAPC4	8.76974
ANAPC5	77.5764
ANAPC7	28.0852
ANG	0.745489
ANGEL1	5.88994
ANGEL2	6.84959
ANGPT1	0.925424
ANGPT2	0.127986
ANGPT4	0
ANGPTL1	0.051263
ANGPTL2	27.9599
ANGPTL3	0.0415834
ANGPTL4	30.4598
ANGPTL5	0
ANGPTL6	2.52359
ANGPTL7	0.0547734
ANHX	0
ANK1	4.13451
ANK2	2.60633
ANK3	0.558694
ANKAR	0.216902
ANKDD1A	0.490993
ANKDD1B	0
ANKEF1	2.69702
ANKFN1	0.102836
ANKFY1	9.72655
ANKH	20.7358
ANKHD1	12.6297
ANKHD1-EIF4EBP3	5.07356
ANKIB1	15.9121
ANKK1	0
ANKLE1	0.0413927
ANKLE2	33.3411
ANKMY1	0.804
ANKMY2	12.6344
ANKRA2	2.72191
ANKRD1	0.0645639
ANKRD10	10.1904
ANKRD11	10.6588
ANKRD12	2.68775
ANKRD13A	36.445
ANKRD13B	2.09672
ANKRD13C	10.5762
ANKRD13D	10.919
ANKRD16	4.01496
ANKRD17	15.7612
ANKRD18A	0.0161587
ANKRD18B	0.112633
ANKRD18DP	0
ANKRD19P	0.407477
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0.0646411
ANKRD20A12P	1.74416
ANKRD20A19P	0
ANKRD20A2	0.0172496
ANKRD20A3	1.68752E-05
ANKRD20A4	0.0344746
ANKRD20A5P	0.17932
ANKRD20A8P	0
ANKRD20A9P	0.0397165
ANKRD22	0.181327
ANKRD23	0.0480417
ANKRD24	0.283869
ANKRD26	2.16299
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	11.4628
ANKRD28	11.4782
ANKRD29	2.04361
ANKRD30A	0
ANKRD30B	0.219957
ANKRD30BL	0.0468221
ANKRD30BP2	0.106612
ANKRD30BP3	0
ANKRD31	0.0391574
ANKRD32	5.74365
ANKRD33	0
ANKRD33B	0.875426
ANKRD34A	3.21733
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	8.61937
ANKRD36	0.14122
ANKRD36B	0.167859
ANKRD36BP1	7.63774
ANKRD36BP2	0
ANKRD36C	0.123343
ANKRD37	1.33296
ANKRD39	12.2904
ANKRD40	20.8963
ANKRD42	3.26982
ANKRD44	4.0061
ANKRD44-IT1	0
ANKRD45	0.486224
ANKRD46	3.99699
ANKRD49	1.88121
ANKRD50	7.10158
ANKRD52	48.0279
ANKRD53	0.357832
ANKRD54	12.9674
ANKRD55	0.0248795
ANKRD6	0.135669
ANKRD60	0
ANKRD61	0.046899
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0.0609153
ANKRD65	0
ANKRD66	0
ANKRD7	0.595062
ANKRD9	28.1357
ANKS1A	3.01845
ANKS1B	0.75752
ANKS3	2.24688
ANKS4B	0
ANKS6	5.71458
ANKUB1	0
ANKZF1	6.32808
ANLN	46.1174
ANO1	0
ANO1-AS2	0
ANO10	41.782
ANO2	0
ANO3	0.199204
ANO4	0
ANO5	0.486395
ANO6	21.6422
ANO7	0.0727594
ANO8	2.40092
ANO9	0
ANOS1	0
ANP32A	64.4225
ANP32A-IT1	0.0556809
ANP32AP1	0
ANP32B	178.472
ANP32C	0
ANP32D	0
ANP32E	51.1024
ANPEP	0
ANTXR1	27.9573
ANTXR2	36.0547
ANTXRL	0
ANTXRLP1	0
ANXA1	798.587
ANXA10	5.93296
ANXA11	62.1692
ANXA13	0
ANXA2	1096.46
ANXA2P1	0.0501992
ANXA2P2	8.42708
ANXA2P3	0.049892
ANXA2R	1.29231
ANXA3	0
ANXA4	40.9483
ANXA5	487.292
ANXA6	77.2311
ANXA7	76.4829
ANXA8	0.170878
ANXA8L1	0.431485
ANXA9	0.917148
AOAH	0.0534302
AOAH-IT1	0
AOC1	0
AOC2	0.287997
AOC3	0.208787
AOC4P	0
AOX1	15.5871
AOX2P	0
AP1AR	9.42979
AP1B1	30.1364
AP1B1P1	0
AP1G1	25.9009
AP1G2	0.134343
AP1M1	80.622
AP1M2	0.147483
AP1S1	214.443
AP1S2	22.5164
AP1S3	2.87168
AP2A1	62.6969
AP2A2	16.8607
AP2B1	80.7574
AP2M1	631.487
AP2S1	393.949
AP3B1	27.4711
AP3B2	0.739108
AP3D1	61.3612
AP3M1	20.6798
AP3M2	7.26694
AP3S1	75.4699
AP3S2	10.1545
AP4B1	11.8039
AP4B1-AS1	0.0747055
AP4E1	9.02969
AP4M1	7.38338
AP4S1	0.979464
AP5B1	7.6733
AP5M1	18.6095
AP5S1	9.45992
AP5Z1	6.45592
APAF1	2.13336
APBA1	0.205809
APBA2	0.0167816
APBA3	6.99393
APBB1	18.8399
APBB1IP	2.6999
APBB2	6.13507
APBB3	1.54166
APC	5.56514
APC2	0.172161
APCDD1	0
APCDD1L	20.415
APCDD1L-AS1	9.0896
APCS	0
APEH	62.9551
APELA	0
APEX1	57.0728
APEX2	31.132
APH1A	102.45
APH1B	9.87015
API5	45.1673
APIP	29.098
APITD1	17.5697
APITD1-CORT	2.83172
APLF	0.595322
APLN	10.0038
APLNR	0
APLP1	5.04019
APLP2	90.7458
APMAP	47.302
APOA1	0
APOA1-AS	0
APOA1BP	69.3044
APOA2	0
APOA4	0
APOA5	0.0670314
APOB	0
APOBEC1	0
APOBEC2	0
APOBEC3A	0.0963935
APOBEC3A_B	0
APOBEC3B	16.1464
APOBEC3B-AS1	0.345261
APOBEC3C	31.9207
APOBEC3D	0.323011
APOBEC3F	1.79825
APOBEC3G	0.140233
APOBEC3H	0
APOBEC4	0.0221903
APOBR	0
APOC1	0
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	0
APOE	0.121429
APOF	0
APOH	0.631005
APOL1	0.554079
APOL2	12.7612
APOL3	0.327599
APOL4	0.0377918
APOL5	0
APOL6	2.75216
APOLD1	1.78863
APOM	1.98769
APOO	17.13
APOOL	8.3133
APOOP5	0
APOPT1	43.9059
APP	128.585
APPBP2	11.1641
APPL1	18.9915
APPL2	13.9983
APRT	173.609
APTR	1.28836
APTX	24.9556
AQP1	0.158459
AQP10	0
AQP11	0.90873
AQP12A	0
AQP12B	0
AQP2	0
AQP3	2.02247
AQP4	0
AQP4-AS1	0
AQP5	0.0705062
AQP6	0.0466286
AQP7	0
AQP7P1	0.0191907
AQP7P3	0.176569
AQP8	0
AQP9	22.8495
AQR	12.9624
AR	1.79105
ARAF	36.5598
ARAP1	7.14145
ARAP2	0.263187
ARAP3	5.04573
ARC	11.552
ARCN1	46.0675
AREG	0
AREL1	16.0246
ARF1	200.057
ARF3	110.565
ARF4	186.145
ARF5	162.32
ARF6	41.7227
ARFGAP1	36.6606
ARFGAP2	18.6257
ARFGAP3	9.92863
ARFGEF1	12.7169
ARFGEF2	15.588
ARFGEF3	2.43047
ARFIP1	15.5886
ARFIP2	21.3294
ARFRP1	23.2937
ARG1	0
ARG2	8.75099
ARGFX	0
ARGFXP2	0
ARGLU1	18.7295
ARHGAP1	37.2559
ARHGAP10	12.0755
ARHGAP11A	34.2401
ARHGAP11B	3.16713
ARHGAP12	10.7081
ARHGAP15	0
ARHGAP17	21.6542
ARHGAP18	15.6504
ARHGAP19	4.93371
ARHGAP19-SLIT1	0
ARHGAP20	0.661639
ARHGAP21	22.5467
ARHGAP22	24.8052
ARHGAP23	13.0264
ARHGAP24	3.62128
ARHGAP25	0.0428167
ARHGAP26	3.38728
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	1.21646
ARHGAP28	2.00422
ARHGAP29	7.67914
ARHGAP30	0.0318221
ARHGAP31	6.50238
ARHGAP31-AS1	0.273104
ARHGAP32	1.4693
ARHGAP33	2.8166
ARHGAP35	40.8875
ARHGAP36	0
ARHGAP39	2.29679
ARHGAP4	0.0187293
ARHGAP40	0.0433688
ARHGAP42	2.38533
ARHGAP44	1.80377
ARHGAP5	7.41563
ARHGAP5-AS1	0.796421
ARHGAP6	0.207165
ARHGAP8	0
ARHGAP9	0
ARHGDIA	544.301
ARHGDIB	0.678145
ARHGDIG	0
ARHGEF1	24.5977
ARHGEF10	6.31516
ARHGEF10L	6.38711
ARHGEF11	8.99594
ARHGEF12	16.4817
ARHGEF15	0
ARHGEF16	0
ARHGEF17	0.817775
ARHGEF18	13.7879
ARHGEF19	0
ARHGEF2	36.0834
ARHGEF25	3.3551
ARHGEF26	1.59458
ARHGEF26-AS1	0
ARHGEF28	11.595
ARHGEF3	6.14821
ARHGEF3-AS1	0
ARHGEF33	0
ARHGEF34P	0.0285505
ARHGEF35	0.0251648
ARHGEF37	0.355247
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	4.60497
ARHGEF4	0
ARHGEF40	4.62153
ARHGEF5	0.25932
ARHGEF6	10.8065
ARHGEF7	11.7353
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.68818
ARHGEF9-IT1	0
ARID1A	13.4369
ARID1B	6.53028
ARID2	3.50306
ARID3A	2.3671
ARID3B	0.87
ARID3C	0.0552537
ARID4A	2.27632
ARID4B	4.85406
ARID5A	2.8537
ARID5B	4.37583
ARIH1	21.2677
ARIH2	33.7758
ARIH2OS	0.615037
ARL1	34.4694
ARL10	0.545043
ARL11	0
ARL13A	0
ARL13B	6.69795
ARL14	0.211005
ARL14EP	7.54152
ARL14EPL	0.785516
ARL15	7.25937
ARL16	31.2471
ARL17A	0.146483
ARL17B	0.605959
ARL2	109.825
ARL2-SNX15	0
ARL2BP	80.4584
ARL3	14.9372
ARL4A	6.20599
ARL4C	81.5179
ARL4D	20.0737
ARL5A	19.5701
ARL5B	5.60099
ARL5C	0
ARL6	6.6002
ARL6IP1	202.283
ARL6IP4	120.427
ARL6IP5	94.5495
ARL6IP6	9.06628
ARL8A	13.0385
ARL8B	48.8172
ARL9	0
ARMC1	26.6247
ARMC10	28.9962
ARMC12	0.125835
ARMC2	0.534113
ARMC2-AS1	0
ARMC3	0
ARMC4	0.471825
ARMC5	8.29762
ARMC6	27.315
ARMC7	14.6743
ARMC8	11.6547
ARMC9	19.5237
ARMCX1	15.7569
ARMCX2	10.0228
ARMCX3	17.2825
ARMCX4	4.157
ARMCX5	4.51367
ARMCX5-GPRASP2	1.48132
ARMCX6	18.2588
ARMS2	0
ARMT1	18.9531
ARNT	10.8134
ARNT2	1.28484
ARNTL	3.92414
ARNTL2	23.6797
ARNTL2-AS1	0
ARPC1A	191.351
ARPC1B	148.052
ARPC2	233.598
ARPC3	250.953
ARPC4	203.381
ARPC4-TTLL3	0.437251
ARPC5	125.313
ARPC5L	72.0627
ARPIN	9.08016
ARPP19	61.0808
ARPP21	0
ARR3	0
ARRB1	3.81546
ARRB2	24.0053
ARRDC1	14.9249
ARRDC1-AS1	10.1296
ARRDC2	5.07047
ARRDC3	19.51
ARRDC3-AS1	0.248579
ARRDC4	12.0619
ARRDC5	0
ARSA	1.72558
ARSB	8.7104
ARSD	6.0776
ARSE	1.19023
ARSF	0
ARSG	0.333901
ARSH	0
ARSI	11.642
ARSJ	4.63266
ARSK	4.03637
ART1	0
ART3	0.0428277
ART4	0
ART5	0
ARTN	1.22139
ARV1	10.8256
ARVCF	0.461957
ARX	0
AS3MT	1.31319
ASAH1	40.1402
ASAH2	0.487571
ASAH2B	1.02389
ASAP1	14.596
ASAP1-IT1	0.0586613
ASAP1-IT2	0.0625472
ASAP2	14.3987
ASAP3	0.741966
ASB1	11.7382
ASB10	0
ASB11	0.0225366
ASB12	0
ASB13	4.49553
ASB14	0.20046
ASB15	0
ASB16	0.0885786
ASB16-AS1	2.03653
ASB17	0
ASB18	0
ASB2	0.88659
ASB3	9.44375
ASB4	0
ASB5	0
ASB6	15.4957
ASB7	7.40545
ASB8	15.5073
ASB9	0.343582
ASB9P1	0.160889
ASCC1	8.34539
ASCC2	16.9671
ASCC3	12.0794
ASCL1	0
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0
ASF1A	20.603
ASF1B	84.0968
ASGR1	0.088012
ASGR2	0
ASH1L	4.62274
ASH1L-AS1	0.551915
ASH2L	19.7969
ASIC1	1.31058
ASIC2	0
ASIC3	0.294192
ASIC4	0
ASIC5	0
ASIP	0
ASL	24.2316
ASMT	0
ASMTL	0
ASMTL-AS1	0
ASNA1	115.163
ASNS	27.0414
ASNSD1	21.62
ASPA	0
ASPDH	0
ASPG	0
ASPH	240.513
