Gene symbol	RR3__2
ADD3	5.70377
ADD3-AS1	0.221934
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	1.11637
ADGRA3	4.33914
ADGRB1	0
ADGRB2	4.68134
ADGRB3	0.0112961
ADGRD1	0.343469
ADGRE1	41.0139
ADGRE2	0.486617
ADGRE3	0
ADGRE4P	0.264939
ADGRE5	96.3573
ADGRF1	0.15153
ADGRF2	0.0373796
ADGRF3	0.0584409
ADGRF4	0.866388
ADGRF5	0.0109362
ADGRG1	142.195
ADGRG2	2.07183
ADGRG3	0.0522586
ADGRG4	0.00632871
ADGRG5	0.12761
ADGRG6	0
ADGRG7	0
ADGRL1	14.8206
ADGRL2	0.569903
ADGRL3	0.0933386
ADGRL3-AS1	0
ADGRL4	0
ADGRV1	0.307626
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0.0336199
ADH5	41.6829
ADH6	0.0234368
ADH7	0
ADHFE1	0.0357461
ADI1	142.177
ADIG	0
ADIPOQ	0.0139873
ADIPOQ-AS1	0.0377302
ADIPOR1	58.7233
ADIPOR2	14.9827
ADIRF	7.20136
ADK	25.0059
ADM	178.388
ADM2	0.255771
ADM5	3.14421
ADNP	17.2277
ADNP-AS1	0.163256
ADNP2	4.64009
ADO	6.46157
ADORA1	14.6483
ADORA2A	5.04411
ADORA2A-AS1	1.21106
ADORA2B	5.24929
ADORA3	0
ADPGK	23.9587
ADPGK-AS1	1.88013
ADPRH	3.65329
ADPRHL1	0.543636
ADPRHL2	154.859
ADPRM	6.94869
ADRA1A	0.0289073
ADRA1B	1.30238
ADRA1D	0.0494425
ADRA2A	0
ADRA2B	0
ADRA2C	0
ADRB1	0.137543
ADRB2	0
ADRB3	0.149524
ADRBK1	40.5729
ADRBK2	0.792574
ADRM1	562.961
ADSL	56.907
ADSS	19.1362
ADSSL1	5.87328
ADTRP	1.24515
AEBP1	0.22072
AEBP2	4.20116
AEN	28.89
AES	553.945
AFAP1	12.5358
AFAP1-AS1	0.0279724
AFAP1L1	0.0631044
AFAP1L2	3.79002
AFF1	2.37619
AFF2	0.0458712
AFF3	0.05433
AFF4	5.99355
AFG3L1P	6.93304
AFG3L2	51.749
AFM	0
AFMID	5.87313
AFP	0.329976
AFTPH	12.5196
AGA	6.56473
AGAP1	2.97665
AGAP1-IT1	0.49655
AGAP11	0.0632019
AGAP2	2.32247
AGAP2-AS1	36.8576
AGAP3	176.099
AGAP4	0.170592
AGAP5	0.820401
AGAP6	1.18578
AGAP7P	0
AGAP9	0
AGBL1	0
AGBL1-AS1	0
AGBL2	0.270507
AGBL3	0.0550656
AGBL4	0
AGBL4-IT1	0
AGBL5	27.7317
AGBL5-AS1	0
AGER	2.21769
AGFG1	4.04326
AGFG2	20.9951
AGGF1	2.37697
AGK	5.7793
AGL	4.41737
AGMAT	3.6403
AGMO	0
AGO1	11.0466
AGO2	6.26547
AGO3	2.27383
AGO4	1.82873
AGPAT1	92.1648
AGPAT2	0.528669
AGPAT3	27.4325
AGPAT4	3.5976
AGPAT4-IT1	0.880311
AGPAT5	6.58069
AGPAT6	69.7569
AGPAT9	5.59424
AGPS	4.98588
AGR2	0
AGR3	0
AGRN	122.46
AGRP	0.310118
AGT	0.588602
AGTPBP1	5.05781
AGTR1	0.26412
AGTR2	0
AGTRAP	327.205
AGXT	0
AGXT2	0
AHCTF1	4.76732
AHCTF1P1	0.0712802
AHCY	364.617
AHCYL1	98.9017
AHCYL2	1.96839
AHDC1	21.3687
AHI1	1.54782
AHNAK	89.0994
AHNAK2	15.1919
AHR	5.2034
AHRR	1.24964
AHSA1	271.873
AHSA2	5.97532
AHSG	0
AHSP	0
AICDA	0
AIDA	30.8578
AIF1	0
AIF1L	3.47644
AIFM1	56.9629
AIFM2	40.3732
AIFM3	0
AIG1	12.9378
AIM1	8.25287
AIM1L	0.170351
AIM2	4.54877
AIMP1	23.5918
AIMP2	24.3597
AIP	286.888
AIPL1	0.212344
AIRE	0
AIRN	0
AJAP1	0.0324595
AJUBA	20.1934
AK1	128.935
AK2	130.982
AK3	18.5746
AK4	22.1035
AK5	0.0391277
AK6	14.1676
AK7	0.473278
AK8	0.318579
AK9	1.61048
AKAP1	15.3403
AKAP10	3.20877
AKAP11	6.67798
AKAP12	24.0841
AKAP13	6.82965
AKAP14	0
AKAP17A	0
AKAP2	15.4231
AKAP3	0.0587775
AKAP4	0
AKAP5	0.175986
AKAP6	0.0423245
AKAP7	1.71922
AKAP8	15.1897
AKAP8L	101.349
AKAP9	1.4926
AKIP1	50.1134
AKIRIN1	23.659
AKIRIN2	39.3367
AKNA	1.25878
AKNAD1	0.0900199
AKR1A1	103.287
AKR1B1	5494.35
AKR1B10	2.0314
AKR1B15	0.720154
AKR1C1	20.1779
AKR1C2	3.57011
AKR1C3	8.47099
AKR1C4	0
AKR1C6P	0
AKR1C8P	0
AKR1D1	0
AKR1E2	0
AKR7A2	54.0431
AKR7A2P1	0.0533749
AKR7A3	1.37992
AKR7L	0.316503
AKT1	88.0053
AKT1S1	209.736
AKT2	45.019
AKT3	12.0924
AKTIP	10.4072
ALAD	8.64454
ALAS1	19.0774
ALAS2	0.070627
ALB	0
ALCAM	26.7214
ALDH16A1	23.9426
ALDH18A1	38.8128
ALDH1A1	0
ALDH1A2	0
ALDH1A3	31.8098
ALDH1B1	10.6409
ALDH1L1	0
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	0.402334
ALDH2	29.6949
ALDH3A1	0.385842
ALDH3A2	8.68046
ALDH3B1	54.6149
ALDH3B2	0.05309
ALDH4A1	2.45243
ALDH5A1	1.30697
ALDH6A1	5.43627
ALDH7A1	1.63248
ALDH8A1	0
ALDH9A1	11.9688
ALDOA	3913.89
ALDOB	0
ALDOC	125.235
ALG1	8.7093
ALG10	0.730525
ALG10B	0.748432
ALG11	1.55401
ALG12	5.20864
ALG13	4.00671
ALG14	8.53384
ALG1L	0.095987
ALG1L2	0
ALG1L9P	0.0434644
ALG2	9.7283
ALG3	67.3412
ALG5	30.816
ALG6	2.75747
ALG8	19.1013
ALG9	3.23061
ALK	0.0202658
ALKBH1	7.94576
ALKBH2	33.5561
ALKBH3	46.7403
ALKBH3-AS1	0
ALKBH4	28.7998
ALKBH5	48.4844
ALKBH6	77.0047
ALKBH7	196.672
ALKBH8	1.29915
ALLC	0
ALMS1	1.061
ALMS1-IT1	0.0387496
ALMS1P	0
ALOX12	0.169171
ALOX12-AS1	3.05919
ALOX12B	0.0264569
ALOX12P2	0.719777
ALOX15	0.122722
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	0.584719
ALOXE3	0.443311
ALPI	0
ALPK1	1.30882
ALPK2	3.50842
ALPK3	0.0574828
ALPL	0.172549
ALPP	0.044066
ALPPL2	0
ALS2	2.04368
ALS2CL	0.103598
ALS2CR11	0
ALS2CR12	0.114523
ALX1	2.46795
ALX3	2.30834
ALX4	0.0349816
ALYREF	224.934
AMACR	1.39667
AMBN	0.0336627
AMBP	0.439042
AMBRA1	15.7087
AMD1	25.3838
AMDHD1	0.188236
AMDHD2	22.7459
AMELX	0
AMELY	0
AMER1	0.425589
AMER2	0.00632226
AMER3	0.0102787
AMFR	55.8629
AMH	12.6145
AMHR2	0.0437696
AMICA1	0
AMIGO1	2.35952
AMIGO2	28.8768
AMIGO3	3.81035
AMMECR1	6.77117
AMMECR1L	3.95999
AMN	0
AMN1	2.24843
AMOT	0
AMOTL1	2.50229
AMOTL2	9.69472
AMPD1	0
AMPD2	37.2008
AMPD3	2.66922
AMPH	7.31609
AMT	0.380005
AMTN	3.31134
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	0.0901116
AMZ1	3.95562
AMZ2	31.4362
AMZ2P1	0.565953
ANAPC1	4.08191
ANAPC10	1.77131
ANAPC11	165.361
ANAPC13	46.1956
ANAPC15	108.556
ANAPC16	33.9772
ANAPC1P1	0.0385081
ANAPC2	49.9741
ANAPC4	5.03105
ANAPC5	67.0108
ANAPC7	34.4394
ANG	4.98929
ANGEL1	5.18537
ANGEL2	3.88313
ANGPT1	0.459544
ANGPT2	0.0242393
ANGPT4	0
ANGPTL1	0
ANGPTL2	13.5725
ANGPTL3	0.0221912
ANGPTL4	67.1215
ANGPTL5	0
ANGPTL6	4.16664
ANGPTL7	0
ANHX	0
ANK1	1.36209
ANK2	0.695269
ANK3	0.468673
ANKAR	0.145415
ANKDD1A	1.65729
ANKDD1B	0
ANKEF1	1.62724
ANKFN1	0.218774
ANKFY1	5.62202
ANKH	5.92561
ANKHD1	11.1418
ANKHD1-EIF4EBP3	10.4238
ANKIB1	5.66287
ANKK1	0
ANKLE1	0.202499
ANKLE2	40.2939
ANKMY1	1.08612
ANKMY2	17.307
ANKRA2	2.70697
ANKRD1	0.273472
ANKRD10	32.7985
ANKRD11	22.3438
ANKRD12	3.88945
ANKRD13A	19.8023
ANKRD13B	8.85827
ANKRD13C	4.52748
ANKRD13D	31.4291
ANKRD16	7.82043
ANKRD17	12.6894
ANKRD18A	0
ANKRD18B	2.30874
ANKRD18DP	0.0452933
ANKRD19P	2.25161
ANKRD2	0
ANKRD20A1	0.0369343
ANKRD20A11P	0
ANKRD20A12P	1.56668
ANKRD20A19P	0.0125357
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	0.0553285
ANKRD20A5P	0
ANKRD20A8P	0
ANKRD20A9P	0.201585
ANKRD22	0.0971468
ANKRD23	0.818586
ANKRD24	1.36091
ANKRD26	1.36488
ANKRD26P1	0
ANKRD26P3	0
ANKRD27	8.76491
ANKRD28	4.37311
ANKRD29	0.838394
ANKRD30A	0
ANKRD30B	0.0138848
ANKRD30BL	0.245462
ANKRD30BP2	0.817186
ANKRD30BP3	0
ANKRD31	0.0210564
ANKRD32	2.35548
ANKRD33	0
ANKRD33B	2.50112
ANKRD34A	3.98154
ANKRD34B	0
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	31.5876
ANKRD36	0.202558
ANKRD36B	0.148661
ANKRD36BP1	1.76167
ANKRD36BP2	0
ANKRD36C	0.211055
ANKRD37	5.63399
ANKRD39	9.71115
ANKRD40	7.58044
ANKRD42	6.10692
ANKRD44	0.702164
ANKRD44-IT1	0.0684505
ANKRD45	0.518109
ANKRD46	2.77051
ANKRD49	1.6704
ANKRD50	1.72562
ANKRD52	60.4827
ANKRD53	0.43977
ANKRD54	20.0197
ANKRD55	0
ANKRD6	0.0835378
ANKRD60	0
ANKRD61	0.0983411
ANKRD62	0.0135321
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0.0305055
ANKRD66	0
ANKRD7	0
ANKRD9	27.9821
ANKS1A	3.08753
ANKS1B	0.906578
ANKS3	6.32889
ANKS4B	0.0676672
ANKS6	7.35654
ANKUB1	0
ANKZF1	37.6382
ANLN	20.9942
ANO1	0
ANO1-AS2	0
ANO10	37.4338
ANO2	0
ANO3	0.0214214
ANO4	0
ANO5	0.447312
ANO6	7.11955
ANO7	0.202781
ANO8	4.26377
ANO9	0.0912554
ANOS1	0.0301564
ANP32A	165.875
ANP32A-IT1	0.138881
ANP32AP1	0
ANP32B	496.453
ANP32C	0
ANP32D	0
ANP32E	128.379
ANPEP	0.319298
ANTXR1	13.6221
ANTXR2	9.13836
ANTXRL	0
ANTXRLP1	0
ANXA1	206.533
ANXA10	0.627239
ANXA11	153.85
ANXA13	0
ANXA2	1853.87
ANXA2P1	0.105026
ANXA2P2	14.7497
ANXA2P3	0
ANXA2R	2.86568
ANXA3	0
ANXA4	35.2497
ANXA5	676.98
ANXA6	197.349
ANXA7	48.6724
ANXA8	1.40958
ANXA8L1	4.7976
ANXA9	5.88977
AOAH	0.344703
AOAH-IT1	0
AOC1	0
AOC2	0.613421
AOC3	0
AOC4P	0
AOX1	4.91348
AOX2P	0
AP1AR	4.73325
AP1B1	50.8887
AP1B1P1	0
AP1G1	12.7326
AP1G2	1.37783
AP1M1	93.2561
AP1M2	19.8868
AP1S1	450.911
AP1S2	7.46006
AP1S3	5.57097
AP2A1	82.7357
AP2A2	21.3337
AP2B1	57.1371
AP2M1	763.338
AP2S1	2687.08
AP3B1	11.2076
AP3B2	3.93918
AP3D1	98.7804
AP3M1	8.11813
AP3M2	6.73453
AP3S1	33.3534
AP3S2	12.657
AP4B1	27.11
AP4B1-AS1	0.118251
AP4E1	4.58922
AP4M1	19.0645
AP4S1	2.08164
AP5B1	14.2461
AP5M1	6.98416
AP5S1	20.2014
AP5Z1	21.8433
APAF1	0.746569
APBA1	0.00962923
APBA2	0.107926
APBA3	10.5286
APBB1	33.4368
APBB1IP	0.125057
APBB2	2.64358
APBB3	3.99444
APC	1.30813
APC2	0.488952
APCDD1	0
APCDD1L	84.2697
APCDD1L-AS1	23.3768
APCS	0
APEH	90.4392
APELA	0
APEX1	43.5922
APEX2	65.9285
APH1A	142.341
APH1B	6.80798
API5	39.1332
APIP	14.1308
APITD1	17.4374
APITD1-CORT	5.69157
APLF	0.520188
APLN	15.5011
APLNR	0
APLP1	9.01934
APLP2	186.41
APMAP	49.6237
APOA1	0.507394
APOA1-AS	0
APOA1BP	280.767
APOA2	0
APOA4	0.0477644
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	0.210511
APOBEC3A	0.100975
APOBEC3A_B	0
APOBEC3B	5.16394
APOBEC3B-AS1	0.115334
APOBEC3C	51.9127
APOBEC3D	0.846259
APOBEC3F	2.00688
APOBEC3G	0.481695
APOBEC3H	0
APOBEC4	0
APOBR	0.102264
APOC1	0.209531
APOC1P1	0
APOC2	0
APOC3	0
APOC4	0.413068
APOC4-APOC2	0
APOD	0.0641183
APOE	0.756843
APOF	0
APOH	0.179157
APOL1	20.6267
APOL2	72.1688
APOL3	15.1179
APOL4	0.0403889
APOL5	0
APOL6	8.09291
APOLD1	1.31146
APOM	2.67254
APOO	22.1302
APOOL	3.24646
APOOP5	0
APOPT1	53.8936
APP	157.734
APPBP2	3.15199
APPL1	6.70013
APPL2	8.02784
APRT	562.961
APTR	0.95504
APTX	42.2037
AQP1	0.381487
AQP10	0
AQP11	0.0311043
AQP12A	0
AQP12B	0
AQP2	0
AQP3	0.616238
AQP4	0
AQP4-AS1	0.138822
AQP5	0
AQP6	0.0993619
AQP7	0
AQP7P1	0.123031
AQP7P3	0.681254
AQP8	0
AQP9	0.432942
AQR	5.87323
AR	1.87509
ARAF	67.576
ARAP1	12.61
ARAP2	0.979048
ARAP3	11.0237
ARC	2.73247
ARCN1	22.6209
AREG	0
AREL1	12.901
ARF1	308.77
ARF3	143.001
ARF4	62.0805
ARF5	428.619
ARF6	37.4118
ARFGAP1	155.828
ARFGAP2	70.5243
ARFGAP3	5.70071
ARFGEF1	6.46106
ARFGEF2	4.16055
ARFGEF3	0.625722
ARFIP1	10.8809
ARFIP2	38.2077
ARFRP1	105.365
ARG1	0
ARG2	13.3558
ARGFX	0.012615
ARGFXP2	0.119093
ARGLU1	30.0254
ARHGAP1	53.8507
ARHGAP10	9.02445
ARHGAP11A	33.0473
ARHGAP11B	3.6317
ARHGAP12	4.14878
ARHGAP15	0.116395
ARHGAP17	22.8872
ARHGAP18	3.3191
ARHGAP19	2.65721
ARHGAP19-SLIT1	0
ARHGAP20	0
ARHGAP21	5.164
ARHGAP22	11.6846
ARHGAP23	17.8404
ARHGAP24	0.0976375
ARHGAP25	0
ARHGAP26	1.63191
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	4.49418
ARHGAP28	0.14975
ARHGAP29	2.1058
ARHGAP30	0.232086
ARHGAP31	2.7491
ARHGAP31-AS1	0
ARHGAP32	0.846537
ARHGAP33	2.40891
ARHGAP35	29.1073
ARHGAP36	0.115
ARHGAP39	5.80369
ARHGAP4	1.04139
ARHGAP40	0.948321
ARHGAP42	0.485137
ARHGAP44	1.82841
ARHGAP5	2.03643
ARHGAP5-AS1	0.997805
ARHGAP6	0
ARHGAP8	0
ARHGAP9	0.255186
ARHGDIA	809.676
ARHGDIB	2.47236
ARHGDIG	0
ARHGEF1	53.1739
ARHGEF10	3.57768
ARHGEF10L	13.9042
ARHGEF11	6.38143
ARHGEF12	5.36106
ARHGEF15	0.0155367
ARHGEF16	0
ARHGEF17	2.772
ARHGEF18	29.4575
ARHGEF19	0.0215866
ARHGEF2	48.5552
ARHGEF25	11.7991
ARHGEF26	1.49111
ARHGEF26-AS1	0
ARHGEF28	3.19559
ARHGEF3	2.22437
ARHGEF3-AS1	0
ARHGEF33	0.134416
ARHGEF34P	0.0459151
ARHGEF35	0.589115
ARHGEF37	0.854877
ARHGEF38	0
ARHGEF38-IT1	0
ARHGEF39	17.0784
ARHGEF4	0.0673588
ARHGEF40	9.314
ARHGEF5	1.24252
ARHGEF6	6.25209
ARHGEF7	12.1935
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	2.0201
ARHGEF9-IT1	0
ARID1A	18.591
ARID1B	4.02259
ARID2	2.5539
ARID3A	11.8977
ARID3B	2.69452
ARID3C	0
ARID4A	2.3003
ARID4B	6.79849
ARID5A	7.45284
ARID5B	2.4774
ARIH1	10.4764
ARIH2	32.0112
ARIH2OS	0.820056
ARL1	24.1239
ARL10	2.23586
ARL11	0.0171958
ARL13A	0
ARL13B	2.24853
ARL14	0.165263
ARL14EP	10.4496
ARL14EPL	0.129877
ARL15	2.34427
ARL16	48.153
ARL17A	0.286049
ARL17B	0.557991
ARL2	348.753
ARL2-SNX15	0
ARL2BP	30.9341
ARL3	19.3672
ARL4A	15.5082
ARL4C	8.20556
ARL4D	25.8724
ARL5A	7.93463
ARL5B	1.76938
ARL5C	0
ARL6	3.10069
ARL6IP1	271.784
ARL6IP4	601.026
ARL6IP5	31.9417
ARL6IP6	1.71933
ARL8A	34.4781
ARL8B	10.1725
ARL9	0
ARMC1	10.4867
ARMC10	27.8641
ARMC12	0.326315
ARMC2	0.553965
ARMC2-AS1	0.224388
ARMC3	0
ARMC4	1.87104
ARMC5	37.26
ARMC6	80.4126
ARMC7	23.3316
ARMC8	6.19337
ARMC9	12.3488
ARMCX1	7.32099
ARMCX2	7.63222
ARMCX3	9.6128
ARMCX4	8.11962
ARMCX5	4.35775
ARMCX5-GPRASP2	0.787017
ARMCX6	68.8432
ARMS2	0
ARMT1	6.2566
ARNT	12.2978
ARNT2	2.52345
ARNTL	3.76425
ARNTL2	5.5634
ARNTL2-AS1	0
ARPC1A	164.745
ARPC1B	180.439
ARPC2	250.009
ARPC3	336.12
ARPC4	357.574
ARPC4-TTLL3	1.13076
ARPC5	54.7216
ARPC5L	153.269
ARPIN	11.3716
ARPP19	19.8841
ARPP21	0
ARR3	0
ARRB1	5.52036
ARRB2	36.57
ARRDC1	24.2132
ARRDC1-AS1	34.5912
ARRDC2	21.2015
ARRDC3	12.7625
ARRDC3-AS1	0.396854
ARRDC4	2.40806
ARRDC5	0
ARSA	13.1858
ARSB	2.64397
ARSD	8.01921
ARSE	8.6725
ARSF	0
ARSG	0.403504
ARSH	0
ARSI	6.85777
ARSJ	1.05467
ARSK	2.02184
ART1	0
ART3	0
ART4	0.0512927
ART5	0
ARTN	12.6044
ARV1	9.90655
ARVCF	0.942194
ARX	0.0684668
AS3MT	9.86165
ASAH1	18.1696
ASAH2	0.057564
ASAH2B	0.890426
ASAP1	6.88949
ASAP1-IT1	0
ASAP1-IT2	0.265113
ASAP2	7.67388
ASAP3	7.37626
ASB1	8.871
ASB10	0
ASB11	0
ASB12	0
ASB13	7.25812
ASB14	0.243202
ASB15	0
ASB16	0.657825
ASB16-AS1	3.04105
ASB17	0
ASB18	0
ASB2	0.0476871
ASB3	13.5479
ASB4	0
ASB5	0
ASB6	40.5397
ASB7	3.82113
ASB8	25.6103
ASB9	4.41184
ASB9P1	0.042362
ASCC1	7.73276
ASCC2	24.5044
ASCC3	3.28776
ASCL1	0.0533248
ASCL2	0
ASCL3	0
ASCL4	0
ASCL5	0.443594
ASF1A	5.11949
ASF1B	64.0567
ASGR1	1.41853
ASGR2	0
ASH1L	2.48093
ASH1L-AS1	2.23432
ASH2L	17.0548
ASIC1	2.66361
ASIC2	0
ASIC3	0.143864
ASIC4	0.023078
ASIC5	0
ASIP	0.44371
ASL	62.3673
ASMT	0
ASMTL	0
